,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2012-08-09 00:00:00+05:30,135.85,135.85,133.0,133.15,33796,-0.004857997010463411,-0.03374455732946302,0.0492513790386131,-0.21607300559317033,-0.2800756961340902,0.003379647014644993,0.6097451136321297,0.8004734961749307,-2.514637041388198,0.02538403333799048,0.022852294831652957,1.0,0.51081526,-0.028954403627903205,-1,2012-08-13 00:00:00+05:30
2012-08-13 00:00:00+05:30,133.0,133.35,129.0,129.35,141730,-0.031811377245508976,-0.04503506829088222,-0.013348588863463018,-0.1892823566280164,-0.3166930797675648,-0.005798221878623888,-0.009134607027704078,0.5112763633521524,-2.4870067093411876,0.02522081302503954,0.023066337160235473,1.0,0.55475694,-0.02386187927559264,-1,2012-08-28 00:00:00+05:30
2012-08-16 00:00:00+05:30,128.6,135.4,124.5,132.3,596963,0.028771384136858646,0.010695187165775444,0.026377036462373882,-0.1950106480073014,-0.2992584745762712,-0.0018896447467876554,-0.4128466016239827,0.1968768428321539,-2.5176358527467926,0.021406812930261875,0.022987729612905912,1.0,0.5482351,-0.022550162488871938,-1,2012-08-23 00:00:00+05:30
2012-08-23 00:00:00+05:30,131.85,134.2,128.4,129.35,113935,-0.018216318785578833,-0.011841100076394273,0.05419722901385482,-0.25252817104882985,-0.31342887473460723,0.012369540007730828,-0.6396924764136145,-0.10033098882061608,-2.4515428982519722,0.020937904178968805,0.022888966073916606,1.0,0.52440536,-0.02386187927559264,-1,2012-08-28 00:00:00+05:30
2012-08-28 00:00:00+05:30,131.5,132.05,125.35,126.3,96790,-0.0347726404279709,-0.009023146331894938,0.03312883435582825,-0.21868233838540063,-0.2555260831122901,-0.028503562945368155,-1.2535628432118813,-0.596666579935544,-2.590805668170816,0.021137291503330036,0.02326094421216852,1.0,0.5640069,-0.028917677639579656,-1,2012-08-29 00:00:00+05:30
2012-08-29 00:00:00+05:30,128.0,129.7,121.9,122.7,95214,-0.028503562945368155,-0.005672609400324213,0.02164862614487939,-0.21772394007013063,-0.30501274426508074,-0.0024449877750610804,-2.195469433228567,-1.2023154048636115,-2.8852590504686475,0.02187089888155659,0.023564204606403485,1.0,0.5459485,0.06201394342827225,1,2012-09-03 00:00:00+05:30
2012-08-31 00:00:00+05:30,119.15,127.2,119.15,125.7,116245,0.026960784313725394,-0.05417607223476295,0.03542009884678743,-0.1934552454282964,-0.3028286189683861,0.03858392999204452,-2.837558111062151,-1.918756669160473,-3.285599738278137,0.01711214491587274,0.023815553045564663,1.0,0.544046,0.044347990454308345,1,2012-09-06 00:00:00+05:30
2012-09-03 00:00:00+05:30,126.05,131.75,126.0,130.55,175988,0.03858392999204452,-0.035463612855559545,0.07095980311730932,-0.15638126009693043,-0.2716875871687586,-0.0038299502106472483,-2.0719083658719057,-1.694825037570297,-3.19891943285225,0.019539556319474474,0.02429118464619423,1.0,0.57867736,0.049318922238474394,1,2012-09-10 00:00:00+05:30
2012-09-10 00:00:00+05:30,132.6,139.25,132.3,137.15,294798,0.03980288097043205,0.025037369207772775,0.12880658436214,-0.16167481662591676,-0.2630306286942503,0.10390083849799492,0.8527092967636349,-0.29299360775814876,-2.48053177855175,0.02083729682327255,0.024599521347943798,1.0,0.5832301,0.09885012361973619,1,2012-09-11 00:00:00+05:30
2012-09-11 00:00:00+05:30,138.0,153.0,136.0,151.4,1806603,0.10390083849799492,0.1370634622606084,0.24098360655737716,-0.06079404466501226,-0.16744569700302436,0.011558784676354072,3.617567187714286,1.3162469510717187,-1.6024766074411616,0.030940782179397653,0.027857202493347753,1.0,0.87952435,0.07811014337374073,1,2012-09-13 00:00:00+05:30
