,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2012-04-12 00:00:00+05:30,310.55,322.8,308.1,320.85,1047797,0.03986387943607195,0.09374467359809091,0.08230730308652401,0.056992258277054786,0.09114096242135705,0.006856786660433212,4.143492913617649,2.8749869453261567,0.7171947019428444,0.014187586931871055,0.017472304190931313,1.0,0.61632985,0.028270433938255523,1,2012-04-26 00:00:00+05:30
2012-04-17 00:00:00+05:30,319.95,321.1,311.15,314.95,402210,-0.011456371625863215,0.039953772494634165,0.0356790529431108,0.05829973118279552,0.042708160900513104,0.014287982219399975,5.391171382059781,4.560522732394588,2.0747550159933326,0.012828794729523169,0.01691355339417888,1.0,0.5166976,0.046830262066841793,1,2012-04-26 00:00:00+05:30
2012-04-23 00:00:00+05:30,319.8,325.0,319.0,323.45,377058,0.011413383364602847,0.06171015919908096,0.048290390536379846,0.0958834490936813,0.08979110512129362,0.0006183335909721865,6.1620684411119555,6.179785935685743,3.7048086178671156,0.01231164047211832,0.016021421875274364,1.0,0.5159995,0.041631683637705946,1,2012-05-03 00:00:00+05:30
2012-04-26 00:00:00+05:30,327.1,330.95,321.9,330.05,547693,0.010563380281690016,0.09469320066334985,0.05734422553259666,0.1520069808027924,0.12876196990424083,-0.0021208907741251393,7.504937299006087,7.8080340145560285,5.248833440965882,0.012429410605040816,0.016084000100859423,1.0,0.51458937,-0.016804550655302262,-1,2012-04-30 00:00:00+05:30
2012-04-30 00:00:00+05:30,325.0,326.5,321.0,324.55,316602,-0.014574161226658555,0.06166175989532219,0.03294080203691929,0.11567548985905818,0.08129268698983849,0.020643968571868676,7.133623667873792,8.302630299533064,6.046139514148422,0.013076580268438411,0.014491069879497767,1.0,0.52271384,0.03823661864822278,1,2012-05-03 00:00:00+05:30
2012-05-02 00:00:00+05:30,325.0,333.8,321.3,331.25,458075,0.020643968571868676,0.08731331035614653,0.05175424670582629,0.10287997336440813,0.10416666666666674,0.017962264150943374,7.506539883822541,8.782095797527404,6.562567882517101,0.013373003728737723,0.014670404680906394,1.0,0.5371036,0.0309134439263552,1,2012-05-09 00:00:00+05:30
2012-05-03 00:00:00+05:30,325.95,344.4,324.0,337.2,807891,0.017962264150943374,0.08985132514544292,0.08146247594611933,0.10757102972573485,0.12175648702594799,0.009341637010676251,8.486154778189075,9.602857853825014,7.2674198891761534,0.01309805229927715,0.014501457693638817,1.0,0.52956295,-0.024466511225572137,-1,2012-05-07 00:00:00+05:30
2012-05-07 00:00:00+05:30,332.2,339.5,323.7,329.05,653385,-0.03320111649772295,0.061109319574330856,0.10549302872501265,0.06454221934648974,0.09921496575914479,0.005166388086916829,8.422737324991772,10.328533693713098,8.275034855858792,0.015418788603308486,0.015166102731343752,1.0,0.58750385,0.03757710632465901,1,2012-05-09 00:00:00+05:30
2012-05-09 00:00:00+05:30,335.7,345.1,334.05,341.65,1164047,0.032955404383975706,0.10655870445344129,0.1567631623497543,0.10120870265914572,0.14532349983238335,0.06439338504317282,8.689892033797605,11.008622313495323,9.238809520072834,0.016658496139594303,0.015612737731276274,1.0,0.5834763,0.0624050453737624,1,2012-05-10 00:00:00+05:30
2012-05-10 00:00:00+05:30,343.0,386.75,342.1,363.65,2898982,0.06439338504317282,0.1736324027755365,0.22461693887859902,0.1835638730675344,0.25310130944176423,-0.038361061460195245,12.333117999004685,13.271150134121001,10.73560271675376,0.021121870747362968,0.01753153461854995,1.0,0.7662576,-0.03911622253121955,-1,2012-05-11 00:00:00+05:30
