,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2012-04-09 09:15:00+05:30,10256.65,10256.65,10113.75,10131.6,0,-0.02016421504627619,0.007302535754587058,0.1936029216858599,0.136677006961468,-0.12590426151437117,0.006360298472107173,-38.56227714938541,112.56210074466435,332.1320885398054,0.020337775516611402,0.019026705863849514,0.0,0.54786175,0.02621385909325616,1,2012-04-12 09:15:00+05:30
2012-04-12 09:15:00+05:30,10250.7,10432.79,10250.7,10400.7,0,0.01825390997870624,-0.02117046957127322,0.19068716342455216,0.13434545038118006,-0.11332858768717935,-0.00908111954003099,-10.634456743264309,103.61090596165195,315.0621962398254,0.018767016480820232,0.019074593726091025,0.0,0.54302233,-0.015263922080178127,-1,2012-04-23 09:15:00+05:30
2012-04-17 09:15:00+05:30,10502.65,10621.9,10248.54,10519.55,0,0.00832478648863666,-0.00712128362435116,0.17208948372374921,0.09678613319431761,-0.09297021848971354,-0.0006749338137086447,48.16182773100263,123.79757281269849,315.02702369488725,0.01708557365715382,0.019106381821572264,0.0,0.52161586,-0.026626241234864127,-1,2012-04-23 09:15:00+05:30
2012-04-23 09:15:00+05:30,10432.6,10521.45,10206.9,10243.15,0,-0.020403576722612726,-0.026728237580111225,0.1134584864230277,0.04082773196766687,-0.11596004056357478,-0.0027335341179227646,49.594523719817516,130.43355498545134,311.4118173601437,0.014468353351799388,0.01833963459123274,0.0,0.5490785,-0.04398703664594766,-1,2012-05-04 09:15:00+05:30
2012-04-26 09:15:00+05:30,10171.85,10193.9,10083.5,10128.0,0,-0.0031348888024922417,0.008413401702593637,0.029896278218425776,0.049767564794228836,-0.14740298004882568,0.0020438388625592108,-33.98127138626478,76.19653997601017,275.8193799683813,0.01294046934671707,0.017961528963234767,0.0,0.51640344,-0.0326817125533725,-1,2012-05-04 09:15:00+05:30
2012-04-30 09:15:00+05:30,10210.1,10360.54,10210.1,10276.79,0,0.0062804463092343,0.03516844369009808,0.07755921611391314,0.036275945241725394,-0.12049928111734887,0.0029007112142993563,-39.20667621743087,51.679823944836244,250.88104182462848,0.010468050507048578,0.01724256929623276,0.0,0.51898044,-0.014728254263181367,-1,2012-05-03 09:15:00+05:30
2012-05-03 09:15:00+05:30,10231.7,10255.85,10100.25,10126.54,0,-0.01747035879921599,-0.017351181667774496,0.017834779025238445,0.030979663519051126,-0.09936676212668305,-0.03201389615801653,-43.96222741647398,38.29931507662877,235.64056291443922,0.01056925604654103,0.01722090413865211,0.0,0.54035693,-0.032537547343742756,-1,2012-05-04 09:15:00+05:30
2012-05-04 09:15:00+05:30,10063.5,10068.65,9757.75,9802.35,0,-0.03201389615801653,-0.0604115944251673,-0.01898411135263678,0.0021787049229937683,-0.10056155547195422,0.007549210138385165,-101.1856173487813,1.560676419565425,212.06583477007553,0.012514313464182084,0.017689896156223683,0.0,0.5981068,-0.02203161655707882,-1,2012-05-08 09:15:00+05:30
2012-05-08 09:15:00+05:30,9909.4,9924.15,9526.65,9588.75,0,-0.029120069661362824,-0.0535798886651665,-0.06626579350975004,-0.025171938778103753,-0.10636899935694921,-0.019184982401251327,-188.8857309032319,-67.34662609250336,163.85278561744053,0.013357819947076147,0.01792455890156183,0.0,0.58368397,-0.019371402336305254,-1,2012-05-09 09:15:00+05:30
2012-05-09 09:15:00+05:30,9517.0,9572.35,9340.45,9404.79,0,-0.019184982401251327,-0.07760365789071055,-0.08908916568196346,-0.04544513394515526,-0.1561502364267705,0.0006496689452926141,-253.96376552711808,-117.9659334825592,129.4108391726968,0.01378039591098937,0.018061861663364553,0.0,0.5449845,-0.01576889720211662,-1,2012-05-14 09:15:00+05:30
