,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2018-02-09 00:00:00+05:30,1010.45,1018.55,998.85,1007.2,113162,-0.010366003438958438,-0.08453008543901108,-0.1246686655368705,-0.21819451990995875,0.29377007064868343,0.0242255758538521,-25.881738551420085,-32.213863175483084,-47.81627780527333,0.011815727683891776,0.012710604202857316,1.0,0.5095813,0.023936791277052137,1,2018-02-12 00:00:00+05:30
2018-02-12 00:00:00+05:30,1017.8,1040.1,1012.75,1031.6,111107,0.0242255758538521,-0.06008837866156447,-0.10283950080445281,-0.18133481469724622,0.2663106855704904,0.006397828615742673,-25.35229623008786,-32.99134339197758,-48.61128149126921,0.013388689184624856,0.01302041893968579,1.0,0.5961863,-0.03763221201531809,-1,2018-02-15 00:00:00+05:30
2018-02-15 00:00:00+05:30,1007.15,1047.95,984.8,993.5,405671,-0.043055287998458924,-0.09070107999267796,-0.08878290378794829,-0.195253331173302,0.13829055912007338,-0.005938600905888269,-28.25687821738211,-36.25345633871325,-51.11846005192683,0.015291703157099807,0.01334181422302625,1.0,0.737319,0.008718800533752746,1,2018-03-01 00:00:00+05:30
2018-02-23 00:00:00+05:30,1004.65,1011.3,995.65,1006.65,87459,0.007506380423359937,-0.06605742914134616,-0.12109835421486881,-0.1968004468203941,0.08294335969017275,0.007599463567277587,-27.92899929104965,-42.70066071295628,-58.40634927516521,0.014231537688429623,0.012876896587694623,1.0,0.50794613,-0.045108973108502495,-1,2018-03-06 00:00:00+05:30
2018-03-05 00:00:00+05:30,1002.15,1003.6,986.5,995.25,133165,-0.006934743564158907,-0.07362591334295143,-0.1039031197947149,-0.28796279735288854,0.09530622351840656,-0.03315749811605129,-20.273133702028645,-39.62403708368049,-59.55753871891966,0.014497484510668677,0.012721797828277741,1.0,0.50183105,-0.03371966971657112,-1,2018-03-06 00:00:00+05:30
2018-03-06 00:00:00+05:30,998.05,1003.0,910.05,962.25,409577,-0.03315749811605129,-0.10296448214785126,-0.12784374150276445,-0.28896031921968524,0.08833342758581697,-0.026760197453884138,-24.568433580469787,-41.92624955189922,-61.21112271850279,0.01592130574113865,0.013258792474009516,1.0,0.646036,-0.02712477027971231,-1,2018-03-07 00:00:00+05:30
2018-03-07 00:00:00+05:30,959.1,959.1,924.0,936.5,454490,-0.026760197453884138,-0.12480725199757015,-0.14975713831767223,-0.30314755562169804,0.053608595376047674,-0.024185798184730323,-30.867409340946097,-45.651765508545964,-63.68564955008628,0.016553933793412284,0.013421043076068926,1.0,0.5900589,-0.024483077683691987,-1,2018-03-08 00:00:00+05:30
2018-03-08 00:00:00+05:30,936.5,945.55,901.95,913.85,242357,-0.024185798184730323,-0.1467718593903179,-0.15427328675211693,-0.30613871910709534,0.05203476659183792,-0.006565628932538203,-38.047255830158974,-50.32581315248569,-66.78841084993405,0.017008858376708753,0.013691424012855549,1.0,0.5705228,0.06441198799170277,1,2018-03-21 00:00:00+05:30
2018-03-12 00:00:00+05:30,914.4,952.45,913.55,927.9,275380,0.022085146224596564,-0.0948200175592625,-0.16427992434477168,-0.29563138118191823,0.11761517615176142,-0.009322125229011768,-43.542172998039405,-56.23238885344597,-71.68079491981484,0.017038266687647123,0.014078860780810437,1.0,0.57422763,0.04915446383302032,1,2018-03-21 00:00:00+05:30
2018-03-20 00:00:00+05:30,929.3,951.65,886.4,940.85,246983,0.01297372954349707,-0.04733697853381935,-0.15185251960695934,-0.3068223679363442,0.0940116279069767,0.03592496147101021,-33.717648986259405,-58.431266287890026,-79.18401627937362,0.013844505262110347,0.013561744280454669,1.0,0.5261115,0.03529471020150045,1,2018-03-21 00:00:00+05:30
