,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2012-04-13 00:00:00+05:30,617.05,620.0,601.5,603.1,73981,-0.022765940209025337,-0.025135375414208294,0.02367818042943237,0.1827809374387135,0.25554283335068173,-0.002818769689935441,-0.1978952326005583,9.119814380340358,20.642436306476384,0.020780059637260158,0.019890224608413082,1.0,0.54694533,0.009653142076178553,1,2012-04-27 00:00:00+05:30
2012-04-26 00:00:00+05:30,602.25,616.5,602.2,610.2,112887,0.014295212765957466,-0.05343985108198235,0.025460045374338547,0.20843647885929317,0.2704559650218614,-0.002048508685676853,-4.485092650085221,0.8044785340512135,14.193155767080839,0.012490652183351927,0.018980557633520585,1.0,0.52278847,0.03248844839470898,1,2012-04-30 00:00:00+05:30
2012-04-30 00:00:00+05:30,616.9,637.0,611.05,630.35,241690,0.03514245832991203,-0.001030110935023698,0.062268284462420054,0.24649001384219904,0.311862643080125,-0.024034266677242733,0.045601182331779455,2.4090428442528946,14.383392732654784,0.01301869045269283,0.019472052962419557,1.0,0.59772384,-0.0243278024858441,-1,2012-05-02 00:00:00+05:30
2012-05-02 00:00:00+05:30,640.0,640.05,608.0,615.2,93311,-0.024034266677242733,-0.05259105259105257,0.02082469094831163,0.20308986017404917,0.3057412713573173,0.003982444733420021,0.5389143767710038,2.6079240566321005,14.245222584512362,0.013589916369285115,0.019733037673104952,1.0,0.5538597,0.04014556293112532,1,2012-05-09 00:00:00+05:30
2012-05-08 00:00:00+05:30,615.1,634.9,614.75,625.4,73053,0.017158656582906273,0.0053854191785227545,0.04836141144916617,0.19089783871274868,0.317463661259743,0.023984649824112525,2.9680535511415655,3.987772448081955,14.158259964544413,0.01254380536438135,0.019742076463789122,1.0,0.52925885,0.03225324801468603,1,2012-05-11 00:00:00+05:30
2012-05-09 00:00:00+05:30,619.85,648.0,619.85,640.4,1625326,0.023984649824112525,0.03750506277845278,0.06290456431535274,0.20932867529034094,0.367207514944492,-0.0007026858213615705,6.07431277404703,5.803866089215944,14.957520816090323,0.013570343266958688,0.01996324885289558,1.0,0.54959077,-0.014311795748979724,-1,2012-05-14 00:00:00+05:30
2012-05-14 00:00:00+05:30,636.2,644.9,625.0,631.3,40007,-0.022604118284564212,0.022927975370655496,0.03339335406776889,0.09496140837741751,0.298036393543744,-0.004672897196261627,9.58691648042759,9.197492477587957,16.705130141847235,0.013626075902063186,0.020056990860491127,1.0,0.55016786,-0.01693331195397272,-1,2012-05-17 00:00:00+05:30
2012-05-17 00:00:00+05:30,628.8,636.05,616.0,620.7,28843,-0.01036352040816324,0.02671408485650506,-0.01881125513752757,0.09345547432396728,0.29285565507185995,0.008055421298533982,5.549882483898955,8.256664323197697,16.389819398538975,0.01391608263852836,0.01949820775481107,1.0,0.5173636,0.06735897201672952,1,2012-05-28 00:00:00+05:30
2012-05-21 00:00:00+05:30,621.6,632.0,612.05,615.4,41569,-0.016461563049384842,0.01727415488883377,-0.014729426833173354,0.13000367242012478,0.2939444911690494,0.029493012674683072,2.7882154701408126,6.973083681150797,15.74819477274093,0.01445651753171064,0.018924519096885205,1.0,0.53084004,0.029066460356975764,1,2012-05-22 00:00:00+05:30
2012-05-22 00:00:00+05:30,619.5,638.0,619.5,633.55,41854,0.029493012674683072,0.054422900890405135,0.033186562296151134,0.1833208815838625,0.3142827507519965,0.0005524425854313009,3.848818440882269,7.455729772655104,15.964321296426874,0.015769084269864907,0.01927222410977737,1.0,0.5735754,0.04686792219141944,1,2012-05-28 00:00:00+05:30
2012-05-28 00:00:00+05:30,639.85,672.8,636.95,663.95,249779,0.043782424147146726,0.08808587348410346,0.1487024221453288,0.16584723441615457,0.3862616139471762,0.021085925144965767,9.528569106165264,10.717859902542386,17.661704231612703,0.018248580931651725,0.019256544944558324,1.0,0.6489963,-0.018852705845421654,-1,2012-05-30 00:00:00+05:30
2012-05-29 00:00:00+05:30,666.3,687.0,652.2,677.95,438429,0.021085925144965767,0.11330979554971665,0.18181818181818188,0.12578877449352377,0.3987002269445019,-0.03894092484696521,14.497937985397584,13.834294140703264,19.397430911538663,0.017249197497119333,0.01930792752869217,1.0,0.53942454,-0.039719399317403294,-1,2012-05-30 00:00:00+05:30
2012-05-30 00:00:00+05:30,678.05,679.9,644.05,651.55,71136,-0.03894092484696521,0.033632109145712574,0.17280172801728022,0.05633916990920884,0.35782015213087415,0.028010129690737573,14.041389708130055,14.377090012660801,19.914433519703493,0.018769647776967137,0.020036380463499422,1.0,0.6251178,0.041046050455375314,1,2012-06-05 00:00:00+05:30
2012-05-31 00:00:00+05:30,652.0,680.0,639.0,669.8,109383,0.028010129690737573,0.08875162548764615,0.17580970771526383,0.07443054218800116,0.38117331683678723,-0.042773962376828845,16.060634901585217,16.16960229318829,21.09497552125515,0.019584341678761684,0.020254603983637116,1.0,0.56285393,-0.04371572145497933,-1,2012-06-01 00:00:00+05:30
2012-06-01 00:00:00+05:30,668.9,668.9,631.1,641.15,62600,-0.042773962376828845,0.03804743786934339,0.10609850772017593,0.06450273949858887,0.3387972436834412,0.040318178273414995,13.1453279528738,15.40782888214278,21.009101198382496,0.0222204951168082,0.020947206597844957,1.0,0.6411963,0.057136751141165565,1,2012-06-05 00:00:00+05:30
2012-06-04 00:00:00+05:30,638.35,678.9,630.25,667.0,100846,0.040318178273414995,0.08130015400826784,0.15367984087174613,0.09362190523036573,0.4030290281867901,0.017766116941529297,14.502013594855839,16.675197945389414,21.93751847871556,0.023744781856830984,0.021512460129989076,1.0,0.61565125,-0.02512561486805561,-1,2012-06-12 00:00:00+05:30
2012-06-08 00:00:00+05:30,678.0,682.0,661.25,664.95,55889,-0.021844660194174637,0.039065551996249726,0.12770287458661933,-0.004342292430935091,0.34211323039660924,-0.009699977441912977,16.931162340679066,20.911613000089005,25.683256118092345,0.02406821110668251,0.020810257683170585,1.0,0.5450723,-0.02204741881160414,-1,2012-06-12 00:00:00+05:30
