,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2012-04-12 00:00:00+05:30,105.95,110.25,105.05,109.7,3681020,0.03882575757575757,0.07076622742801364,0.1222506393861893,0.07919331037875055,0.13209494324045412,-0.0068368277119416065,1.2846137205537929,2.1057480264690724,2.259374288448541,0.013191412126627866,0.013511502586299634,0.0,0.6676693,0.010428568781135765,1,2012-04-26 00:00:00+05:30
2012-04-16 00:00:00+05:30,109.0,113.0,109.0,111.6,1185247,0.02432308398347849,0.08139534883720922,0.15051546391752568,0.10824230387288969,0.14344262295081966,-0.007616487455197052,2.0885239994320983,2.605770174577799,2.6133106779051047,0.014199785289802503,0.013742246625091097,0.0,0.5738247,0.002237637988928086,1,2012-04-30 00:00:00+05:30
2012-04-19 00:00:00+05:30,111.9,113.9,110.65,112.9,999466,0.015744489428699993,0.0814176245210727,0.1772679874869656,0.1245019920318724,0.10903732809430267,-0.0013286093888397188,2.82706801340899,3.2816792918185484,3.1687511302698965,0.014298433122733241,0.01381698211761811,0.0,0.5374329,-0.01832453509329601,-1,2012-04-26 00:00:00+05:30
2012-04-26 00:00:00+05:30,112.15,114.25,109.2,110.85,1595113,-0.012472160356347461,0.05722460658082973,0.16316894018887718,0.11631419939577037,0.08410757946210268,-0.011276499774469984,2.4344888987906472,3.6016550171441963,3.7715936776397996,0.014462495499430114,0.013862685987143483,0.0,0.5288528,-0.047100118135933094,-1,2012-05-03 00:00:00+05:30
2012-04-30 00:00:00+05:30,111.85,113.45,110.9,111.85,1111441,0.020529197080291883,0.0822447992259312,0.1898936170212766,0.13265822784810122,0.08434318952981079,-0.016987036209208717,2.006850473861874,3.4504657043858487,3.849140764514729,0.013643890704673567,0.013811573197755892,0.0,0.55641764,-0.017132970935368377,-1,2012-05-02 00:00:00+05:30
2012-05-02 00:00:00+05:30,112.55,112.95,109.4,109.95,2057507,-0.016987036209208717,0.045152091254752946,0.1696808510638299,0.12653688524590168,0.06799417192812052,-0.038199181446111896,1.6918150481282197,3.300944379019569,3.843397527865136,0.014130594402441883,0.013810566934710814,0.0,0.5435584,-0.03894789907438287,-1,2012-05-03 00:00:00+05:30
2012-05-03 00:00:00+05:30,110.05,110.05,103.9,105.75,980722,-0.038199181446111896,-0.007973733583489628,0.14324324324324333,0.10732984293193715,0.038291605301914666,0.010874704491725895,0.8389796537476428,2.8358587704969977,3.665363344158635,0.01665390674009603,0.014749113713674813,0.0,0.66512513,-0.011412392051744786,-1,2012-05-17 00:00:00+05:30
2012-05-08 00:00:00+05:30,107.6,107.8,105.15,105.65,476627,-0.0181226765799255,-0.0009456264775413725,0.08917525773195889,0.059147869674185616,0.04448838358872953,0.006152389966871619,-0.3098298171480707,1.9348556693585834,3.289725076191104,0.017209326673865596,0.014867160755141969,0.0,0.5474006,-0.007124228659814256,-1,2012-05-22 00:00:00+05:30
2012-05-14 00:00:00+05:30,105.7,109.35,104.7,108.0,3733001,0.03151862464183375,-0.015496809480401108,0.09367088607594942,0.08324974924774309,0.07569721115537842,-0.021296296296296258,-0.7783287933773124,1.0805208647563802,2.805546780702741,0.016543583689975664,0.013882836826852171,0.0,0.61602813,-0.021526334248027704,-1,2012-05-15 00:00:00+05:30
2012-05-15 00:00:00+05:30,108.3,108.95,105.25,105.7,781714,-0.021296296296296258,-0.02983019733822856,0.07527975584944047,0.06983805668016196,0.0352595494613126,-0.013245033112582849,-0.8991380695746045,0.8814700576179177,2.6762978515282754,0.016108044404939834,0.013875089546009392,0.0,0.56070673,-0.010939467001549392,-1,2012-05-29 00:00:00+05:30
2012-05-25 00:00:00+05:30,105.0,105.0,103.8,103.95,534298,-0.007163323782234943,-0.07394209354120262,-0.009056244041944717,0.030738720872583114,0.0024108003857281624,0.00962000962000964,-1.3175184088901375,-0.3749198493387951,1.6097506417718392,0.015810405076775908,0.013534510522854908,0.0,0.5170527,-0.017467693040390832,-1,2012-06-05 00:00:00+05:30
2012-06-01 00:00:00+05:30,104.3,104.45,103.0,103.2,343591,-0.010546500479386323,-0.02411347517730489,-0.008169149447381008,0.07556018759770722,-0.04178272980501396,-0.005813953488372214,-1.2262067938383154,-0.7537932114705796,1.0805943527366253,0.011989027918350223,0.013210379275644937,0.0,0.52364874,0.0366271619882294,1,2012-06-06 00:00:00+05:30
2012-06-06 00:00:00+05:30,101.55,108.1,100.6,107.05,4497032,0.047968673519334315,0.01325130146710829,0.030317613089509088,0.12211740041928709,-0.05223550243470565,-0.013078000934142797,-0.8728627152759714,-0.8100576033317992,0.8313441616107866,0.01577594982068678,0.014491397628156013,0.0,0.7408827,-0.03372440233026802,-1,2012-06-08 00:00:00+05:30
2012-06-08 00:00:00+05:30,105.7,105.7,102.9,103.5,1218001,-0.02035021296734507,-0.022662889518413665,-0.003370245546461148,0.07365145228215764,-0.09090909090909083,0.01304347826086949,-0.7147402986458076,-0.7738880383738547,0.7279157487809016,0.01649829731340412,0.014829798248374434,0.0,0.5564975,0.05863343924985702,1,2012-06-13 00:00:00+05:30
2012-06-12 00:00:00+05:30,105.1,107.45,104.15,106.15,4724402,0.012398664759179834,-0.017129629629629606,0.036115178135675885,0.11151832460732991,-0.07855902777777779,0.03391427225624111,-0.2983457631611657,-0.5831919555151188,0.7133451961480404,0.014601130483328511,0.014965595221728445,0.0,0.52768314,0.03335186380601557,1,2012-06-13 00:00:00+05:30
2012-06-13 00:00:00+05:30,106.9,110.7,106.8,109.75,1389038,0.03391427225624111,0.038315988647114496,0.07073170731707323,0.1402597402597403,-0.030477031802120136,0.0009111617312071996,0.42469518799512684,-0.1824370868898626,0.8744792158287567,0.016034134484219358,0.015545864860403207,0.0,0.6311824,0.029625146768698044,1,2012-06-27 00:00:00+05:30
2012-06-18 00:00:00+05:30,111.85,111.9,107.45,108.05,430879,-0.02525935949481284,0.020784128483703368,0.04801163918525697,0.10367722165474968,-0.058797909407665494,0.008329477093937943,1.3831225988290896,0.6313660053590269,1.2534879142337871,0.016877670005281634,0.01581794623124524,0.0,0.5803045,0.04346542031064975,1,2012-06-21 00:00:00+05:30
2012-06-20 00:00:00+05:30,109.0,110.45,107.0,110.1,414246,0.010555300596603923,0.04957102001906577,0.04409672830725464,0.14211618257261405,-0.02652519893899208,0.024977293369663922,1.6175244686150023,0.9876495870667128,1.4523715585683874,0.016986348998810494,0.015886341432126392,0.0,0.5230473,0.033931826724502234,1,2012-06-28 00:00:00+05:30
2012-06-21 00:00:00+05:30,110.0,114.95,109.0,112.85,2411642,0.024977293369663922,0.0799043062200957,0.06462264150943398,0.16100823045267476,-0.0013274336283186638,-0.008418254319893514,2.107384477002313,1.3711994535555476,1.6694367858644625,0.017694771486281995,0.0160618138656576,0.0,0.5767923,0.019307313217830198,1,2012-07-05 00:00:00+05:30
2012-06-26 00:00:00+05:30,111.9,113.5,110.8,113.3,1143993,0.017055655296229766,0.07956169604573593,0.0805913209346687,0.12848605577689232,-0.02621400945423291,-0.0022065313327449543,2.541395431090905,2.0513301876355854,2.141809762315532,0.017958583636062952,0.015731449172831185,0.0,0.54190886,0.013152315851505367,1,2012-07-10 00:00:00+05:30
2012-07-05 00:00:00+05:30,113.95,115.45,113.25,115.05,1280516,0.008326029798422452,0.07473143390938808,0.08794326241134742,0.14023785926660048,0.010540184453228019,0.0004345936549325913,2.6732249947101394,3.092927577496013,3.171372862120279,0.014105613285535718,0.015699345054134877,0.0,0.5184456,-0.014886439527836963,-1,2012-07-16 00:00:00+05:30
2012-07-16 00:00:00+05:30,114.6,115.25,112.65,113.35,1062993,-0.010475774770842494,0.022552999548939967,0.02347629796839734,0.17400310719834278,-0.0008814455707361057,0.018526687251874785,1.7848320810072238,3.145538193142883,3.7484321312162763,0.009182115655067656,0.014489179330284948,0.0,0.5237568,0.043165959006455035,1,2012-07-20 00:00:00+05:30
2012-07-17 00:00:00+05:30,114.0,115.95,114.0,115.45,715296,0.018526687251874785,0.06848681166126802,0.03868645973909124,0.1902061855670103,0.034034930586654744,0.0012992637505413462,1.7993574920625832,3.1624452318293663,3.820822432714138,0.009789553751195482,0.014614083460039638,0.0,0.5480734,0.027761765815117988,1,2012-07-27 00:00:00+05:30
2012-07-20 00:00:00+05:30,115.7,119.0,115.0,118.35,1202200,0.026007802340702213,0.04873726185201588,0.06048387096774199,0.2276970954356845,0.06717763751127137,-0.0042247570764680775,2.078793997596236,3.3415127171136874,4.094976477576822,0.009483814710036158,0.014842783415610728,0.0,0.5839331,-0.02264570176036197,-1,2012-07-25 00:00:00+05:30
2012-07-25 00:00:00+05:30,115.0,118.05,115.0,115.7,847013,-0.0219780219780219,0.02118270079435125,0.043752819124943665,0.2140608604407137,0.038133692238672134,0.011235955056179803,2.022496628205772,3.438760188606807,4.34469605560038,0.010365985636234304,0.014676193382020458,0.0,0.5655747,0.04147865009345414,1,2012-07-30 00:00:00+05:30
2012-07-27 00:00:00+05:30,118.5,119.5,117.7,118.7,1875776,0.014529914529914478,0.04214223002633877,0.06124273580688433,0.26276595744680864,0.0717832957110609,0.0160067396798651,2.090068383730724,3.5144931983778918,4.504900416420355,0.010886188147933544,0.013851245973528568,0.0,0.5336451,0.010892441166423536,1,2012-08-10 00:00:00+05:30
2012-07-30 00:00:00+05:30,118.7,121.0,117.95,120.6,1259604,0.0160067396798651,0.05281536446966384,0.09686221009549789,0.28297872340425534,0.09189678587596184,-0.010779436152570487,2.4297530718691576,3.7253236568429884,4.67581527248916,0.01111711415858654,0.013959140970502281,0.0,0.5384827,0.02295182717820248,1,2012-08-13 00:00:00+05:30
2012-08-03 00:00:00+05:30,120.4,121.85,119.3,121.5,1125694,0.009555463232239436,0.05606258148631027,0.15002366303833403,0.25257731958762886,0.09905020352781557,-0.019341563786008154,2.7736975025614328,4.136706066976558,5.171050704254085,0.011538774766540687,0.013783166709182886,0.0,0.5205801,-0.01953105923585194,-1,2012-08-06 00:00:00+05:30
2012-08-06 00:00:00+05:30,121.8,121.8,118.6,119.15,758720,-0.019341563786008154,0.03518679409209402,0.12088428974600207,0.21705822267620012,0.11930483795209024,0.010071338648761863,2.483063246151872,4.046457220031144,5.200001353596079,0.012541361087058207,0.0135347335873851,0.0,0.5537708,0.035047907926536205,1,2012-08-13 00:00:00+05:30
2012-08-13 00:00:00+05:30,121.15,124.8,119.4,123.4,1448691,0.02833333333333332,0.07725883893496288,0.18312559923298188,0.1974769529354683,0.18882466281310228,-0.008103727714748765,2.312137970646333,4.0473986759568845,5.516148145914713,0.013498977579585297,0.013372355945470387,0.0,0.5978104,-0.04432284793976562,-1,2012-08-16 00:00:00+05:30
2012-08-16 00:00:00+05:30,122.45,122.7,117.3,118.05,573430,-0.035539215686274606,0.02252057167605015,0.11525743977326419,0.14278799612778315,0.15002435460301977,0.010165184243964509,1.7593037460003131,3.8012111853788326,5.510553977407042,0.015887542305822754,0.014301881286140055,0.0,0.64909357,0.0414825133055429,1,2012-08-24 00:00:00+05:30
2012-08-24 00:00:00+05:30,119.15,123.45,118.75,123.05,827927,0.02970711297071138,0.040152155536770984,0.18374218374218376,0.17302192564346996,0.2051909892262489,-0.001219016659894323,1.3088228142076588,3.2964477066894062,5.40779459107587,0.015236152734936776,0.014626969251740285,0.0,0.60571885,0.03904878576873289,1,2012-09-04 00:00:00+05:30
2012-08-29 00:00:00+05:30,120.0,125.65,120.0,124.85,3036263,0.025883319638455138,0.05181128896377407,0.20105820105820094,0.21686159844054576,0.20105820105820094,-0.00800961153384061,1.925566803583635,3.5616891803681483,5.6219311101068,0.015760461310679853,0.014876602624596755,0.0,0.5829318,-0.018593906751660626,-1,2012-08-31 00:00:00+05:30
2012-08-31 00:00:00+05:30,122.3,125.5,121.6,122.55,1348359,-0.010496568429551822,0.027242246437552353,0.1875,0.1777991350312349,0.16547788873038516,0.01999184006527943,1.8955520196619204,3.585082995300297,5.702102829154015,0.015684471118356857,0.013819449002200827,0.0,0.5239958,0.043120452631676194,1,2012-09-04 00:00:00+05:30
2012-09-03 00:00:00+05:30,124.55,126.0,123.5,125.0,1382005,0.01999184006527943,0.03476821192052992,0.21832358674463936,0.21300339640950994,0.1737089201877935,0.023600000000000065,2.109118602550339,3.7113873691181993,5.799971671729949,0.01620925625662043,0.013853126918241036,0.0,0.5538688,0.034208171329736956,1,2012-09-10 00:00:00+05:30
2012-09-04 00:00:00+05:30,125.55,129.2,125.55,127.95,3591640,0.023600000000000065,0.06314914831740759,0.25256975036710716,0.21625475285171092,0.1935634328358209,-0.003126221180148492,2.6439974711496035,4.027112500048744,6.000728889692837,0.016844574559226055,0.01376452158972445,0.0,0.57056165,-0.028539392356384224,-1,2012-09-17 00:00:00+05:30
