,open,high,low,close,volume,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,target_returns,macd_8_24,macd_16_48,macd_32_96,volatility_20d,volatility_60d,cp_rl_21,cp_score_21,label_ret,label_bin,label_t1
2012-04-19 00:00:00+05:30,44.0,44.0,40.1,41.2,1758889,0.0,-0.032863849765258135,-0.15660184237461616,-0.32569558101472995,-0.3016949152542372,-0.013349514563106846,-0.8161804685352578,-2.8283103673620786,-5.038878228676083,0.03512463179642316,0.02818960646621339,1.0,0.5127826,-0.05359538006978588,-1,2012-04-23 00:00:00+05:30
2012-04-23 00:00:00+05:30,40.95,41.2,38.85,39.05,1317125,-0.03936039360393606,-0.07792207792207806,-0.20468431771894102,-0.36088379705400986,-0.3358843537414966,-0.006402048655569814,-1.0373908830227236,-2.826062669411172,-5.054006299263946,0.03594658587178217,0.02828474594901689,1.0,0.57739407,0.04872919041861295,1,2012-04-30 00:00:00+05:30
2012-04-25 00:00:00+05:30,39.55,40.25,38.6,39.95,4831378,0.029639175257732076,-0.04196642685851315,-0.22124756335282636,-0.3577170418006431,-0.313573883161512,-0.018773466833541974,-1.1473430876900537,-2.8254622561523206,-5.074626653355963,0.03500388442803382,0.02806096923040401,1.0,0.55202055,-0.0421787760256835,-1,2012-04-27 00:00:00+05:30
2012-04-27 00:00:00+05:30,39.25,39.85,38.1,38.3,1158355,-0.022959183673469497,-0.009055627425614499,-0.2613307618129219,-0.4166031987814167,-0.3621981681931724,0.07049608355091386,-1.3260815199231004,-2.875480485864017,-5.118963781805576,0.03484973839341803,0.027574446482897894,1.0,0.5343984,0.06812217051770753,1,2012-04-30 00:00:00+05:30
2012-04-30 00:00:00+05:30,44.0,44.0,38.8,41.0,4208714,0.07049608355091386,0.08179419525065956,-0.234360410830999,-0.3825301204819278,-0.3062605752961083,0.012195121951219523,-1.0164227629788272,-2.699118134449705,-5.038348594692756,0.037683952497526714,0.028905145947227127,1.0,0.7143678,-0.04744959971298764,-1,2012-05-03 00:00:00+05:30
2012-05-03 00:00:00+05:30,41.5,41.5,38.95,39.1,1861055,-0.05783132530120483,-0.046341463414634076,-0.23258096172718357,-0.42116950407105846,-0.35954135954135946,-0.007672634271099876,-0.8120868155595886,-2.5010676643010044,-4.9352668604269425,0.029834543789879136,0.02978412274152308,1.0,0.646965,-0.035136991296286356,-1,2012-05-08 00:00:00+05:30
2012-05-08 00:00:00+05:30,39.65,39.85,37.6,37.75,1324153,-0.043092522179974724,-0.11901983663943994,-0.273339749759384,-0.428030303030303,-0.3300798580301686,-0.018543046357615944,-1.0841491413592763,-2.5392554744490496,-4.9448034056514985,0.029837520440183674,0.03013002981393289,1.0,0.5878869,-0.04746653723892372,-1,2012-05-10 00:00:00+05:30
2012-05-10 00:00:00+05:30,37.1,37.75,35.4,36.0,1485906,-0.028340080971659853,-0.11980440097799505,-0.2941176470588235,-0.45823927765237027,-0.35018050541516244,-0.01666666666666672,-1.5955794416546212,-2.802420379639244,-5.084502759080834,0.03039072987147203,0.029533528497029685,1.0,0.5450708,-0.04400994099644238,-1,2012-05-14 00:00:00+05:30
2012-05-14 00:00:00+05:30,35.5,35.9,34.05,34.45,1155379,-0.026836158192090287,-0.17286914765906358,-0.30753768844221097,-0.4831207801950488,-0.33041788143828954,0.0014513788098693414,-2.1474641778362056,-3.1674519558382457,-5.301013678882043,0.028808546817065378,0.02954275011785338,1.0,0.5415801,-0.03997571507665043,-1,2012-05-17 00:00:00+05:30
2012-05-17 00:00:00+05:30,33.7,34.4,32.8,33.1,1942696,-0.019259259259259198,-0.19757575757575752,-0.34194831013916493,-0.4984848484848484,-0.3801498127340823,-0.006042296072507614,-2.6690586644225505,-3.660718861703124,-5.6467035403868735,0.028065064361596562,0.028791256567346997,1.0,0.52743214,0.06999941409835296,1,2012-05-28 00:00:00+05:30
2012-05-25 00:00:00+05:30,34.0,34.75,33.4,33.95,4966601,0.01799100449775115,-0.15018773466833546,-0.3297137216189535,-0.4602543720190778,-0.3514804202483285,0.04565537555228261,-2.241563020576855,-3.858196978797288,-6.021202790967955,0.027687351594533813,0.028298183357856898,1.0,0.52790374,-0.04518841085460608,-1,2012-06-04 00:00:00+05:30
2012-05-28 00:00:00+05:30,34.5,35.8,34.1,35.5,4474729,0.04565537555228261,-0.0943877551020409,-0.2949354518371401,-0.4107883817427386,-0.3231649189704481,-0.011267605633802802,-1.8289703837294269,-3.662785882177232,-5.960484596643909,0.02975381515919102,0.028833989293101672,1.0,0.60251045,-0.0387701104645711,-1,2012-05-30 00:00:00+05:30
2012-05-30 00:00:00+05:30,35.0,35.15,33.9,34.15,1515928,-0.027065527065527117,-0.16707317073170735,-0.27185501066098083,-0.43693322341302554,-0.3451581975071908,-0.005856515373352744,-1.4717079157178645,-3.437831032923036,-5.90023656753241,0.024075830394600144,0.028956821938099224,1.0,0.54231495,-0.02821271009435607,-1,2012-06-01 00:00:00+05:30
