ts,close,mom_equity,mr_equity,vm_equity
2026-01-20 02:57:00+00:00,92555.8,99.67579662343475,99.96686504249006,100.0
2026-01-20 02:58:00+00:00,92535.19,99.67579662343475,99.96686504249006,100.0
2026-01-20 02:59:00+00:00,92552.16,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:00:00+00:00,92606.43,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:01:00+00:00,92590.27,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:02:00+00:00,92550.59,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:03:00+00:00,92560.0,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:04:00+00:00,92546.56,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:05:00+00:00,92520.45,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:06:00+00:00,92508.0,99.67579662343475,99.96686504249006,100.0
2026-01-20 03:07:00+00:00,92477.82,99.67579662343475,99.9518722616508,100.0
2026-01-20 03:08:00+00:00,92450.1,99.67579662343475,99.92191193279473,100.0
2026-01-20 03:09:00+00:00,92426.68,99.67579662343475,99.89659912969914,100.0
2026-01-20 03:10:00+00:00,92410.24,99.67579662343475,99.87883044981483,100.0
2026-01-20 03:11:00+00:00,92439.84,99.67579662343475,99.91082272016618,100.0
2026-01-20 03:12:00+00:00,92410.23,99.67579662343475,99.87881964161537,100.0
2026-01-20 03:13:00+00:00,92429.23,99.67579662343475,99.89935522055713,100.0
2026-01-20 03:14:00+00:00,92429.23,99.67579662343475,99.89935522055713,100.0
2026-01-20 03:15:00+00:00,92448.65,99.67579662343475,99.92034474387548,100.0
2026-01-20 03:16:00+00:00,92480.37,99.67579662343475,99.95462835250878,100.0
2026-01-20 03:17:00+00:00,92483.03,99.67579662343475,99.95750333356062,100.0
2026-01-20 03:18:00+00:00,92466.13,99.67579662343475,99.9392374765019,100.0
2026-01-20 03:19:00+00:00,92497.92,99.67579662343475,99.97359674253129,100.0
2026-01-20 03:20:00+00:00,92444.38,99.67579662343475,99.91572964271332,100.0
2026-01-20 03:21:00+00:00,92438.73,99.67579662343475,99.909623010028,100.0
2026-01-20 03:22:00+00:00,92422.79,99.67579662343475,99.8923947401158,100.0
2026-01-20 03:23:00+00:00,92437.65,99.67579662343475,99.90845572448815,100.0
2026-01-20 03:24:00+00:00,92437.65,99.67579662343475,99.90845572448815,100.0
2026-01-20 03:25:00+00:00,92432.51,99.67579662343475,99.90290030997444,100.0
2026-01-20 03:26:00+00:00,92393.66,99.67579662343475,99.86091045513828,100.0
2026-01-20 03:27:00+00:00,92384.61,99.67579662343475,99.85112903464233,100.0
2026-01-20 03:28:00+00:00,92407.31,99.67579662343475,99.875663647378,100.0
2026-01-20 03:29:00+00:00,92377.67,99.67579662343475,99.84362814422887,100.0
2026-01-20 03:30:00+00:00,92299.15,99.67579662343475,99.7587621622022,100.0
2026-01-20 03:31:00+00:00,92292.37,99.67579662343475,99.75143420297984,100.0
2026-01-20 03:32:00+00:00,92290.8,99.67579662343475,99.74973731566729,100.0
2026-01-20 03:33:00+00:00,92311.42,99.67579662343475,99.7720238229188,100.0
2026-01-20 03:34:00+00:00,92370.62,99.67579662343475,99.83600836362153,100.0
2026-01-20 03:35:00+00:00,92343.37,99.67579662343475,99.80655602013928,100.0
2026-01-20 03:36:00+00:00,92319.49,99.67579662343475,99.78074603986934,100.0
2026-01-20 03:37:00+00:00,92360.38,99.67579662343475,99.82494076739188,100.0
2026-01-20 03:38:00+00:00,92370.63,99.67579662343475,99.83601917182098,100.0
2026-01-20 03:39:00+00:00,92367.01,99.67579662343475,99.83210660362259,100.0
2026-01-20 03:40:00+00:00,92367.13,99.67579662343475,99.83223630201593,100.0
2026-01-20 03:41:00+00:00,92373.59,99.67579662343475,99.8392183988561,100.0
2026-01-20 03:42:00+00:00,92373.6,99.67579662343475,99.83922920705557,100.0
2026-01-20 03:43:00+00:00,92370.62,99.67579662343475,99.83600836362153,100.0
2026-01-20 03:44:00+00:00,92413.85,99.67579662343475,99.88273220981375,100.0
2026-01-20 03:45:00+00:00,92395.16,99.67579662343475,99.86253168505473,100.0
2026-01-20 03:46:00+00:00,92369.27,99.67579662343475,99.83454925669673,100.0
2026-01-20 03:47:00+00:00,92385.9,99.67579662343475,99.85252329237048,100.0
2026-01-20 03:48:00+00:00,92472.1,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:49:00+00:00,92452.55,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:50:00+00:00,92473.29,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:51:00+00:00,92497.46,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:52:00+00:00,92466.49,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:53:00+00:00,92435.11,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:54:00+00:00,92424.96,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:55:00+00:00,92453.24,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:56:00+00:00,92453.25,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:57:00+00:00,92449.08,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:58:00+00:00,92437.45,99.67579662343475,99.93069811807366,100.0
2026-01-20 03:59:00+00:00,92434.92,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:00:00+00:00,92385.96,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:01:00+00:00,92408.01,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:02:00+00:00,92370.63,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:03:00+00:00,92404.42,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:04:00+00:00,92401.34,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:05:00+00:00,92470.36,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:06:00+00:00,92454.67,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:07:00+00:00,92421.38,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:08:00+00:00,92427.92,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:09:00+00:00,92421.39,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:10:00+00:00,92385.31,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:11:00+00:00,92385.32,99.67579662343475,99.93069811807366,100.0
2026-01-20 04:12:00+00:00,92346.01,99.67579662343475,99.91571076145944,100.0
2026-01-20 04:13:00+00:00,92322.83,99.67579662343475,99.89063067217946,100.0
2026-01-20 04:14:00+00:00,92314.46,99.67579662343475,99.88157457436783,100.0
2026-01-20 04:15:00+00:00,92283.27,99.67579662343475,99.84782789685951,100.0
2026-01-20 04:16:00+00:00,92272.32,99.67579662343475,99.83598031370094,100.0
2026-01-20 04:17:00+00:00,92260.62,99.67579662343475,99.82332125224382,100.0
2026-01-20 04:18:00+00:00,92271.94,99.67579662343475,99.83556916469634,100.0
2026-01-20 04:19:00+00:00,92299.63,99.67579662343475,99.86552894347818,100.0
2026-01-20 04:20:00+00:00,92280.0,99.67579662343475,99.84428985147791,100.0
2026-01-20 04:21:00+00:00,92267.95,99.67579662343475,99.83125210014815,100.0
2026-01-20 04:22:00+00:00,92252.68,99.67579662343475,99.81473040199,100.0
2026-01-20 04:23:00+00:00,92244.0,99.67579662343475,99.80533889314833,100.0
2026-01-20 04:24:00+00:00,92248.13,99.67579662343475,99.80980743364559,100.0
2026-01-20 04:25:00+00:00,92255.51,99.67579662343475,99.81779238010314,100.0
2026-01-20 04:26:00+00:00,92240.1,99.67579662343475,99.80111920599597,100.0
2026-01-20 04:27:00+00:00,92225.47,99.67579662343475,99.78528996931925,100.0
2026-01-20 04:28:00+00:00,92238.03,99.67579662343475,99.798879525892,100.0
2026-01-20 04:29:00+00:00,92311.77,99.67579662343475,99.87866407220376,100.0
2026-01-20 04:30:00+00:00,92310.77,99.67579662343475,99.87758210113905,100.0
2026-01-20 04:31:00+00:00,92335.5,99.67579662343475,99.90433924556933,100.0
2026-01-20 04:32:00+00:00,92384.78,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:33:00+00:00,92415.59,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:34:00+00:00,92363.7,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:35:00+00:00,92321.16,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:36:00+00:00,92321.17,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:37:00+00:00,92321.46,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:38:00+00:00,92321.46,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:39:00+00:00,92321.45,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:40:00+00:00,92302.32,99.67579662343475,99.94266513082133,100.0
2026-01-20 04:41:00+00:00,92213.27,99.67579662343475,99.9276759794244,100.0
2026-01-20 04:42:00+00:00,92250.0,99.67579662343475,99.96747874901195,100.0
2026-01-20 04:43:00+00:00,92258.08,99.67579662343475,99.97623470812621,100.0
2026-01-20 04:44:00+00:00,92230.0,99.67579662343475,99.94580558288749,100.0
2026-01-20 04:45:00+00:00,92245.67,99.67579662343475,99.962786508546,100.0
2026-01-20 04:46:00+00:00,92245.66,99.67579662343475,99.96277567196294,100.0
2026-01-20 04:47:00+00:00,92245.67,99.67579662343475,99.962786508546,100.0
2026-01-20 04:48:00+00:00,92242.33,99.67579662343475,99.95916708980322,100.0
2026-01-20 04:49:00+00:00,92256.32,99.67579662343475,99.97432746950727,100.0
2026-01-20 04:50:00+00:00,92256.33,99.67579662343475,99.97433830609033,100.0
2026-01-20 04:51:00+00:00,92234.72,99.67579662343475,99.95092045009287,100.0
2026-01-20 04:52:00+00:00,92165.28,99.67579662343475,99.87567121730878,100.0
2026-01-20 04:53:00+00:00,92133.79,99.67579662343475,99.84154681724583,100.0
2026-01-20 04:54:00+00:00,92120.0,99.67579662343475,99.82660316920304,100.0
2026-01-20 04:55:00+00:00,92099.7,99.67579662343475,99.80460490558671,100.0
2026-01-20 04:56:00+00:00,92133.09,99.67579662343475,99.84078825643148,100.0
2026-01-20 04:57:00+00:00,92125.89,99.67579662343475,99.83298591662668,100.0
2026-01-20 04:58:00+00:00,92034.09,99.67579662343475,99.73350608411548,100.0
2026-01-20 04:59:00+00:00,92062.61,99.67579662343475,99.76441201900893,100.0
2026-01-20 05:00:00+00:00,91768.03,99.67579662343475,99.44518795516196,100.0
2026-01-20 05:01:00+00:00,91840.17,99.67579662343475,99.52336306537283,100.0
2026-01-20 05:02:00+00:00,91754.61,99.67579662343475,99.43064526069244,100.0
2026-01-20 05:03:00+00:00,91628.01,99.67579662343475,99.29345411912469,100.0
2026-01-20 05:04:00+00:00,91640.0,99.67579662343475,99.3064471822163,100.0
2026-01-20 05:05:00+00:00,91817.89,99.67579662343475,99.4992191583102,100.0
2026-01-20 05:06:00+00:00,91745.99,99.67579662343475,99.42130412609282,100.0
2026-01-20 05:07:00+00:00,91767.85,99.67579662343475,99.44499289666685,100.0
2026-01-20 05:08:00+00:00,91727.93,99.67579662343475,99.40173325708243,100.0
2026-01-20 05:09:00+00:00,91606.17,99.67579662343475,99.26978702171681,100.0
2026-01-20 05:10:00+00:00,91662.6,99.67579662343475,99.33093785993694,100.0
2026-01-20 05:11:00+00:00,91421.64,99.67579662343475,99.06981955446959,100.0
2026-01-20 05:12:00+00:00,91445.51,99.67579662343475,99.09568647823912,100.0
2026-01-20 05:13:00+00:00,91438.25,99.67579662343475,99.08781911893594,100.0
2026-01-20 05:14:00+00:00,91412.07,99.67579662343475,99.05944894447906,100.0
2026-01-20 05:15:00+00:00,91421.72,99.67579662343475,99.0699062471341,100.0
2026-01-20 05:16:00+00:00,91511.79,99.67579662343475,99.16751135077553,100.0
2026-01-20 05:17:00+00:00,91500.01,99.67579662343475,99.15474585592824,100.0
2026-01-20 05:18:00+00:00,91615.72,99.67579662343475,99.28013595854122,100.0
2026-01-20 05:19:00+00:00,91667.0,99.67579662343475,99.3357059564843,100.0
2026-01-20 05:20:00+00:00,91620.19,99.67579662343475,99.28497991117004,100.0
2026-01-20 05:21:00+00:00,91602.23,99.67579662343475,99.26551740799029,100.0
2026-01-20 05:22:00+00:00,91606.23,99.67579662343475,99.26985204121517,100.0
2026-01-20 05:23:00+00:00,91622.97,99.67579662343475,99.28799248126134,100.0
2026-01-20 05:24:00+00:00,91659.33,99.67579662343475,99.32739429727559,100.0
2026-01-20 05:25:00+00:00,91664.58,99.67579662343475,99.33308350338325,100.0
2026-01-20 05:26:00+00:00,91658.54,99.67579662343475,99.32653820721366,100.0
2026-01-20 05:27:00+00:00,91713.95,99.67579662343475,99.38658371396144,100.0
2026-01-20 05:28:00+00:00,91696.42,99.67579662343475,99.36758718385337,100.0
2026-01-20 05:29:00+00:00,91730.32,99.67579662343475,99.40432320043432,100.0
2026-01-20 05:30:00+00:00,91695.99,99.67579662343475,99.3671212107817,100.0
2026-01-20 05:31:00+00:00,91739.33,99.67579662343475,99.41408696177338,100.0
2026-01-20 05:32:00+00:00,91760.0,99.67579662343475,99.436486178963,100.0
2026-01-20 05:33:00+00:00,91778.2,99.67579662343475,99.45620876013624,100.0
2026-01-20 05:34:00+00:00,91773.0,99.67579662343475,99.45057373694388,100.0
2026-01-20 05:35:00+00:00,91749.54,99.67579662343475,99.42515111307989,100.0
2026-01-20 05:36:00+00:00,91730.59,99.67579662343475,99.40461578817698,100.0
2026-01-20 05:37:00+00:00,91762.59,99.67579662343475,99.4392928539761,100.0
2026-01-20 05:38:00+00:00,91736.0,99.67579662343475,99.41047837961365,100.0
2026-01-20 05:39:00+00:00,91650.0,99.67579662343475,99.31728376527853,100.0
2026-01-20 05:40:00+00:00,91666.27,99.67579662343475,99.33491488592077,100.0
2026-01-20 05:41:00+00:00,91569.46,99.67579662343475,99.23000592529539,100.0
2026-01-20 05:42:00+00:00,91550.01,99.67579662343475,99.20892877123936,100.0
2026-01-20 05:43:00+00:00,91591.58,99.67579662343475,99.25397644702902,100.0
2026-01-20 05:44:00+00:00,91640.29,99.67579662343475,99.3067614431251,100.0
2026-01-20 05:45:00+00:00,91714.47,99.67579662343475,99.38714721628068,100.0
2026-01-20 05:46:00+00:00,91728.1,99.67579662343475,99.4019174789945,100.0
2026-01-20 05:47:00+00:00,91674.66,99.67579662343475,99.34400677910998,100.0
2026-01-20 05:48:00+00:00,91736.98,99.67579662343475,99.41154036475375,100.0
2026-01-20 05:49:00+00:00,91727.22,99.67579662343475,99.40096385968502,100.0
2026-01-20 05:50:00+00:00,91732.16,99.67579662343475,99.391406184148,100.0
2026-01-20 05:51:00+00:00,91805.03,99.67579662343475,99.391406184148,100.0
2026-01-20 05:52:00+00:00,91726.7,99.67579662343475,99.391406184148,100.0
2026-01-20 05:53:00+00:00,91725.23,99.67579662343475,99.391406184148,100.0
2026-01-20 05:54:00+00:00,91699.26,99.67579662343475,99.391406184148,100.0
2026-01-20 05:55:00+00:00,91689.07,99.67579662343475,99.391406184148,100.0
2026-01-20 05:56:00+00:00,91681.32,99.67579662343475,99.391406184148,100.0
2026-01-20 05:57:00+00:00,91685.86,99.67579662343475,99.391406184148,100.0
2026-01-20 05:58:00+00:00,91650.0,99.67579662343475,99.391406184148,100.0
2026-01-20 05:59:00+00:00,91624.18,99.67579662343475,99.391406184148,100.0
2026-01-20 06:00:00+00:00,91622.11,99.67579662343475,99.391406184148,100.0
2026-01-20 06:01:00+00:00,91580.01,99.67579662343475,99.391406184148,100.0
2026-01-20 06:02:00+00:00,91592.84,99.67579662343475,99.391406184148,100.0
2026-01-20 06:03:00+00:00,91604.27,99.67579662343475,99.391406184148,100.0
2026-01-20 06:04:00+00:00,91553.74,99.67579662343475,99.3764997091916,100.0
2026-01-20 06:05:00+00:00,91596.19,99.67579662343475,99.4225768264416,100.0
2026-01-20 06:06:00+00:00,91583.95,99.67579662343475,99.40929098627339,100.0
2026-01-20 06:07:00+00:00,91591.25,99.67579662343475,99.41721473081815,100.0
2026-01-20 06:08:00+00:00,91594.05,99.67579662343475,99.42025397530108,100.0
2026-01-20 06:09:00+00:00,91599.99,99.67579662343475,99.4267015153827,100.0
2026-01-20 06:10:00+00:00,91578.06,99.67579662343475,99.40289771841468,100.0
2026-01-20 06:11:00+00:00,91562.01,99.67579662343475,99.3854763348608,100.0
2026-01-20 06:12:00+00:00,91528.0,99.67579662343475,99.3485603688379,100.0
2026-01-20 06:13:00+00:00,91500.01,99.67579662343475,99.31817877845326,100.0
2026-01-20 06:14:00+00:00,91457.4,99.67579662343475,99.27192799008996,100.0
2026-01-20 06:15:00+00:00,91391.62,99.67579662343475,99.2005274536305,100.0
2026-01-20 06:16:00+00:00,91233.76,99.67579662343475,99.02917919146127,100.0
2026-01-20 06:17:00+00:00,90979.01,99.67579662343475,98.75266221573841,100.0
2026-01-20 06:18:00+00:00,91027.4,99.67579662343475,98.80518687307003,100.0
2026-01-20 06:19:00+00:00,90915.83,99.67579662343475,98.68408383487024,100.0
2026-01-20 06:20:00+00:00,91069.81,99.67579662343475,98.8512205725417,100.0
2026-01-20 06:21:00+00:00,91041.67,99.67579662343475,98.82067616548835,100.0
2026-01-20 06:22:00+00:00,91159.35,99.67579662343475,98.94841126932768,100.0
2026-01-20 06:23:00+00:00,91146.91,99.67579662343475,98.93490834026784,100.0
2026-01-20 06:24:00+00:00,91194.94,99.67579662343475,98.98704223759451,100.0
2026-01-20 06:25:00+00:00,91135.63,99.67579662343475,98.9226645267795,100.0
2026-01-20 06:26:00+00:00,91200.0,99.67579662343475,98.99253458655292,100.0
2026-01-20 06:27:00+00:00,91237.74,99.67579662343475,99.03349926040487,100.0
2026-01-20 06:28:00+00:00,91241.8,99.67579662343475,99.0379061649051,100.0
2026-01-20 06:29:00+00:00,91275.91,99.67579662343475,99.07493067537382,100.0
2026-01-20 06:30:00+00:00,91196.72,99.67579662343475,98.98897432873008,100.0
2026-01-20 06:31:00+00:00,91072.01,99.67579662343475,98.8536085503497,100.0
2026-01-20 06:32:00+00:00,90927.14,99.67579662343475,98.69636021169232,100.0
2026-01-20 06:33:00+00:00,90942.98,99.67579662343475,98.71355365190998,100.0
2026-01-20 06:34:00+00:00,91045.1,99.67579662343475,98.82439923997994,100.0
2026-01-20 06:35:00+00:00,91030.57,99.67579662343475,98.80862773200249,100.0
2026-01-20 06:36:00+00:00,91092.67,99.67579662343475,98.87603383285582,100.0
2026-01-20 06:37:00+00:00,91073.69,99.67579662343475,98.85543209703947,100.0
2026-01-20 06:38:00+00:00,91000.01,99.67579662343475,98.77545654936033,100.0
2026-01-20 06:39:00+00:00,90951.2,99.67579662343475,98.72247600535627,100.0
2026-01-20 06:40:00+00:00,91084.55,99.67579662343475,98.86722002385537,100.0
2026-01-20 06:41:00+00:00,91053.68,99.67579662343475,98.83371235343115,100.0
2026-01-20 06:42:00+00:00,91099.99,99.67579662343475,98.88397928628976,100.0
2026-01-20 06:43:00+00:00,91121.97,99.67579662343475,98.90783735548068,100.0
2026-01-20 06:44:00+00:00,91127.82,99.67579662343475,98.91418720556108,100.0
2026-01-20 06:45:00+00:00,91107.27,99.67579662343475,98.89188132194535,100.0
2026-01-20 06:46:00+00:00,91018.18,99.67579662343475,98.79517907516556,100.0
2026-01-20 06:47:00+00:00,91023.24,99.67579662343475,98.80067142412399,100.0
2026-01-20 06:48:00+00:00,90970.31,99.67579662343475,98.74321884895221,100.0
2026-01-20 06:49:00+00:00,90964.49,99.67579662343475,98.73690156220557,100.0
2026-01-20 06:50:00+00:00,90940.9,99.67579662343475,98.71129592743695,100.0
2026-01-20 06:51:00+00:00,90993.14,99.67579662343475,98.7679995459326,100.0
2026-01-20 06:52:00+00:00,90950.59,99.67579662343475,98.72181388423678,100.0
2026-01-20 06:53:00+00:00,90897.87,99.67579662343475,98.66458925240121,100.0
2026-01-20 06:54:00+00:00,90816.38,99.67579662343475,98.57613638350365,100.0
2026-01-20 06:55:00+00:00,90897.87,99.67579662343475,98.66458925240121,100.0
2026-01-20 06:56:00+00:00,90945.39,99.67579662343475,98.71616957305422,100.0
2026-01-20 06:57:00+00:00,90871.01,99.67579662343475,98.63543421425435,100.0
2026-01-20 06:58:00+00:00,90870.93,99.67579662343475,98.63534737869769,100.0
2026-01-20 06:59:00+00:00,90929.98,99.67579662343475,98.69944287395357,100.0
2026-01-20 07:00:00+00:00,90999.18,99.67579662343475,98.77455563046003,100.0
2026-01-20 07:01:00+00:00,90886.11,99.67579662343475,98.65182442557295,100.0
2026-01-20 07:02:00+00:00,90959.98,99.67579662343475,98.73200620769914,100.0
2026-01-20 07:03:00+00:00,91003.27,99.67579662343475,98.77899509829402,100.0
2026-01-20 07:04:00+00:00,90881.84,99.67579662343475,98.6471895777365,100.0
2026-01-20 07:05:00+00:00,90990.5,99.67579662343475,98.76513397256298,100.0
2026-01-20 07:06:00+00:00,91021.09,99.67579662343475,98.79833771853889,100.0
2026-01-20 07:07:00+00:00,90964.5,99.67579662343475,98.73691241665014,100.0
2026-01-20 07:08:00+00:00,91009.16,99.67579662343475,98.78538836615273,100.0
2026-01-20 07:09:00+00:00,91136.17,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:10:00+00:00,91099.68,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:11:00+00:00,91093.17,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:12:00+00:00,91048.58,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:13:00+00:00,91053.78,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:14:00+00:00,91037.98,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:15:00+00:00,91056.11,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:16:00+00:00,91022.15,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:17:00+00:00,91027.64,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:18:00+00:00,91018.55,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:19:00+00:00,91007.83,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:20:00+00:00,91000.0,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:21:00+00:00,91020.0,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:22:00+00:00,91000.14,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:23:00+00:00,91020.01,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:24:00+00:00,91020.0,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:25:00+00:00,91019.15,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:26:00+00:00,91046.21,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:27:00+00:00,91066.15,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:28:00+00:00,91062.43,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:29:00+00:00,91059.12,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:30:00+00:00,91005.34,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:31:00+00:00,91070.86,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:32:00+00:00,91123.3,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:33:00+00:00,91083.0,99.67579662343475,98.9084121791869,100.0
2026-01-20 07:34:00+00:00,91107.22,99.6608474963103,98.9084121791869,100.0
2026-01-20 07:35:00+00:00,91092.09,99.64429701191817,98.9084121791869,100.0
2026-01-20 07:36:00+00:00,91152.46,99.7103348666936,98.9084121791869,100.0
2026-01-20 07:37:00+00:00,91169.0,99.72842772934037,98.9084121791869,100.0
2026-01-20 07:38:00+00:00,91120.4,99.67526490439278,98.9084121791869,100.0
2026-01-20 07:39:00+00:00,91175.48,99.73551610600003,98.9084121791869,100.0
2026-01-20 07:40:00+00:00,91200.52,99.76290699358621,98.9084121791869,100.0
2026-01-20 07:41:00+00:00,91186.75,99.74784419318439,98.9084121791869,100.0
2026-01-20 07:42:00+00:00,91217.55,99.7815358600236,98.9084121791869,100.0
2026-01-20 07:43:00+00:00,91183.73,99.74454065961768,98.9084121791869,100.0
2026-01-20 07:44:00+00:00,91191.01,99.75250414450696,98.9084121791869,100.0
2026-01-20 07:45:00+00:00,91200.57,99.76296168785056,98.9084121791869,100.0
2026-01-20 07:46:00+00:00,91202.95,99.76556513483358,98.9084121791869,100.0
2026-01-20 07:47:00+00:00,91200.11,99.76245850061854,98.9084121791869,100.0
2026-01-20 07:48:00+00:00,91209.85,99.7731129433138,98.9084121791869,100.0
2026-01-20 07:49:00+00:00,91240.63,99.80678273244727,98.9084121791869,100.0
2026-01-20 07:50:00+00:00,91200.01,99.76234911208984,98.9084121791869,100.0
2026-01-20 07:51:00+00:00,91246.65,99.81336792187493,98.9084121791869,100.0
2026-01-20 07:52:00+00:00,91300.0,99.8717267019357,98.9084121791869,100.0
2026-01-20 07:53:00+00:00,91254.0,99.82140797873429,98.9084121791869,100.0
2026-01-20 07:54:00+00:00,91237.73,99.803610465115,98.9084121791869,100.0
2026-01-20 07:55:00+00:00,91259.29,99.82719463190244,98.9084121791869,100.0
2026-01-20 07:56:00+00:00,91168.87,99.72828552425305,98.9084121791869,100.0
2026-01-20 07:57:00+00:00,91168.0,99.72733384405338,98.9084121791869,100.0
2026-01-20 07:58:00+00:00,91192.46,99.7540902781731,98.9084121791869,100.0
2026-01-20 07:59:00+00:00,91177.98,99.73825081921751,98.9084121791869,100.0
2026-01-20 08:00:00+00:00,91137.76,99.69425475297489,98.9084121791869,100.0
2026-01-20 08:01:00+00:00,91150.07,99.7077204808577,98.9084121791869,100.0
2026-01-20 08:02:00+00:00,91090.63,99.64269993939918,98.9084121791869,100.0
2026-01-20 08:03:00+00:00,91159.78,99.71834210699434,98.9084121791869,100.0
2026-01-20 08:04:00+00:00,91099.69,99.65261054009929,98.9084121791869,100.0
2026-01-20 08:05:00+00:00,91135.19,99.69144346778734,98.9084121791869,100.0
2026-01-20 08:06:00+00:00,91116.67,99.67118471227232,98.9084121791869,100.0
2026-01-20 08:07:00+00:00,91096.81,99.64946015047276,98.9084121791869,100.0
2026-01-20 08:08:00+00:00,91114.94,99.66929229072583,98.9084121791869,100.0
2026-01-20 08:09:00+00:00,91100.0,99.65294964453825,98.9084121791869,100.0
2026-01-20 08:10:00+00:00,91088.24,99.64008555356328,98.9084121791869,100.0
2026-01-20 08:11:00+00:00,91066.41,99.61620603774836,98.9084121791869,100.0
2026-01-20 08:12:00+00:00,91034.53,99.5813329747992,98.89357814246551,100.0
2026-01-20 08:13:00+00:00,90899.04,99.43312245726528,98.74639123544767,100.0
2026-01-20 08:14:00+00:00,91004.59,99.54858204930679,98.8610534100416,100.0
2026-01-20 08:15:00+00:00,90933.27,99.47056615063887,98.7835763253231,100.0
2026-01-20 08:16:00+00:00,90983.72,99.52575266336737,98.83838169442082,100.0
2026-01-20 08:17:00+00:00,91024.72,99.55566636983983,98.88292124116029,100.0
2026-01-20 08:18:00+00:00,91105.21,99.55566636983983,98.97035997572274,100.0
2026-01-20 08:19:00+00:00,91059.74,99.55566636983983,98.92096453205825,100.0
2026-01-20 08:20:00+00:00,91105.05,99.55566636983983,98.97018616285742,100.0
2026-01-20 08:21:00+00:00,91093.85,99.55566636983983,98.95801926228468,100.0
2026-01-20 08:22:00+00:00,91145.72,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:23:00+00:00,91182.34,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:24:00+00:00,91188.0,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:25:00+00:00,91229.03,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:26:00+00:00,91244.58,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:27:00+00:00,91220.01,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:28:00+00:00,91217.96,99.55566636983983,98.99951506547906,100.0
2026-01-20 08:29:00+00:00,91203.32,99.55566636983983,98.99951506547906,100.0
