open_time,open,high,low,close,volume
2026-01-20 00:30:00+00:00,3182.29,3185.01,3182.29,3184.19,117.3209
2026-01-20 00:31:00+00:00,3184.2,3185.5,3184.01,3185.45,75.9546
2026-01-20 00:32:00+00:00,3185.46,3186.26,3184.45,3184.45,258.5759
2026-01-20 00:33:00+00:00,3184.46,3185.5,3184.13,3184.53,53.6864
2026-01-20 00:34:00+00:00,3184.53,3184.54,3183.0,3183.21,51.389
2026-01-20 00:35:00+00:00,3183.21,3189.02,3183.21,3189.02,319.558
2026-01-20 00:36:00+00:00,3189.0,3189.41,3188.08,3188.99,103.9544
2026-01-20 00:37:00+00:00,3188.99,3188.99,3186.5,3187.75,101.5948
2026-01-20 00:38:00+00:00,3187.75,3188.04,3187.0,3187.84,32.0411
2026-01-20 00:39:00+00:00,3187.84,3189.32,3187.83,3188.56,64.125
2026-01-20 00:40:00+00:00,3188.54,3189.21,3187.8,3189.21,63.759
2026-01-20 00:41:00+00:00,3189.21,3189.5,3189.21,3189.28,36.901
2026-01-20 00:42:00+00:00,3189.28,3192.64,3189.28,3192.42,170.0433
2026-01-20 00:43:00+00:00,3192.41,3192.41,3191.04,3192.35,84.6436
2026-01-20 00:44:00+00:00,3192.35,3192.35,3190.37,3190.37,34.405
2026-01-20 00:45:00+00:00,3190.37,3191.54,3190.0,3190.79,56.133
2026-01-20 00:46:00+00:00,3190.76,3190.76,3188.84,3190.56,77.9806
2026-01-20 00:47:00+00:00,3190.57,3190.7,3187.16,3188.27,90.4235
2026-01-20 00:48:00+00:00,3188.27,3189.54,3187.56,3187.56,101.7574
2026-01-20 00:49:00+00:00,3187.54,3187.54,3187.2,3187.2,14.0762
2026-01-20 00:50:00+00:00,3187.21,3187.21,3184.27,3185.53,100.5025
2026-01-20 00:51:00+00:00,3185.53,3185.54,3183.07,3183.07,116.2085
2026-01-20 00:52:00+00:00,3183.07,3187.34,3183.07,3187.33,796.6721
2026-01-20 00:53:00+00:00,3187.33,3188.99,3186.93,3188.18,90.9549
2026-01-20 00:54:00+00:00,3188.17,3188.35,3187.61,3187.61,58.9487
2026-01-20 00:55:00+00:00,3187.61,3187.61,3185.54,3185.55,48.3624
2026-01-20 00:56:00+00:00,3185.54,3185.55,3183.35,3183.35,96.6037
2026-01-20 00:57:00+00:00,3183.34,3184.08,3181.73,3184.08,141.2147
2026-01-20 00:58:00+00:00,3184.08,3185.02,3184.08,3184.52,31.8228
2026-01-20 00:59:00+00:00,3184.52,3184.75,3183.28,3184.12,119.5674
2026-01-20 01:00:00+00:00,3184.12,3184.49,3183.2,3183.22,93.3541
2026-01-20 01:01:00+00:00,3183.22,3183.37,3180.82,3181.34,162.7727
2026-01-20 01:02:00+00:00,3181.33,3182.15,3179.68,3181.61,265.8938
2026-01-20 01:03:00+00:00,3181.6,3183.5,3181.52,3183.5,59.6543
2026-01-20 01:04:00+00:00,3183.5,3186.45,3183.49,3186.39,97.9289
2026-01-20 01:05:00+00:00,3186.39,3189.62,3186.39,3188.4,179.272
2026-01-20 01:06:00+00:00,3188.39,3189.62,3188.07,3189.62,64.5443
2026-01-20 01:07:00+00:00,3189.62,3189.62,3186.85,3187.16,67.8025
2026-01-20 01:08:00+00:00,3187.17,3187.17,3184.33,3184.34,48.3545
2026-01-20 01:09:00+00:00,3184.33,3184.34,3182.16,3183.15,67.7218
2026-01-20 01:10:00+00:00,3183.15,3183.15,3181.64,3181.64,57.2156
2026-01-20 01:11:00+00:00,3181.64,3181.64,3175.53,3177.73,698.077
2026-01-20 01:12:00+00:00,3177.73,3178.83,3176.91,3178.82,70.9104
2026-01-20 01:13:00+00:00,3178.83,3185.38,3178.83,3185.35,278.0242
2026-01-20 01:14:00+00:00,3185.35,3185.88,3183.76,3185.24,199.4503
2026-01-20 01:15:00+00:00,3185.24,3185.99,3184.76,3184.76,43.2849
2026-01-20 01:16:00+00:00,3184.75,3184.75,3182.3,3183.2,129.0858
2026-01-20 01:17:00+00:00,3183.2,3185.77,3183.2,3185.07,73.6903
2026-01-20 01:18:00+00:00,3185.07,3191.06,3184.99,3189.2,507.8469
2026-01-20 01:19:00+00:00,3189.18,3191.5,3189.18,3191.13,178.1917
2026-01-20 01:20:00+00:00,3191.12,3192.28,3190.3,3191.25,63.7765
2026-01-20 01:21:00+00:00,3191.25,3193.48,3190.72,3192.95,176.8422
2026-01-20 01:22:00+00:00,3192.95,3194.44,3191.76,3192.3,213.429
2026-01-20 01:23:00+00:00,3192.26,3192.26,3191.51,3191.8,182.6852
2026-01-20 01:24:00+00:00,3191.81,3192.48,3190.56,3192.48,29.1259
2026-01-20 01:25:00+00:00,3192.48,3197.02,3192.48,3194.0,293.9826
2026-01-20 01:26:00+00:00,3194.01,3195.96,3193.79,3195.96,89.2727
2026-01-20 01:27:00+00:00,3195.97,3196.5,3194.93,3194.93,44.5279
2026-01-20 01:28:00+00:00,3194.92,3197.35,3194.0,3197.35,108.1955
2026-01-20 01:29:00+00:00,3197.36,3198.19,3196.42,3197.58,274.5321
2026-01-20 01:30:00+00:00,3197.57,3199.6,3197.0,3197.33,284.9357
2026-01-20 01:31:00+00:00,3197.32,3197.91,3196.15,3197.91,129.7229
2026-01-20 01:32:00+00:00,3197.9,3197.91,3195.21,3195.37,162.3417
2026-01-20 01:33:00+00:00,3195.38,3196.17,3194.92,3195.27,79.2305
2026-01-20 01:34:00+00:00,3195.27,3196.44,3194.43,3194.43,36.1595
2026-01-20 01:35:00+00:00,3194.43,3194.43,3193.55,3193.56,26.7359
2026-01-20 01:36:00+00:00,3193.56,3195.57,3193.56,3194.0,64.9828
2026-01-20 01:37:00+00:00,3194.0,3196.49,3193.94,3194.43,227.9684
2026-01-20 01:38:00+00:00,3194.44,3194.44,3190.68,3192.07,271.9642
2026-01-20 01:39:00+00:00,3192.06,3192.07,3191.32,3191.33,18.2061
2026-01-20 01:40:00+00:00,3191.33,3193.27,3191.32,3192.54,88.2346
2026-01-20 01:41:00+00:00,3192.54,3192.54,3191.0,3191.01,50.8011
2026-01-20 01:42:00+00:00,3191.01,3191.23,3189.0,3189.0,63.8625
2026-01-20 01:43:00+00:00,3189.0,3190.62,3188.99,3190.45,33.3616
2026-01-20 01:44:00+00:00,3190.46,3191.75,3189.91,3190.78,125.5035
2026-01-20 01:45:00+00:00,3190.77,3191.46,3190.34,3190.64,70.2647
2026-01-20 01:46:00+00:00,3190.64,3194.44,3190.35,3194.44,181.114
2026-01-20 01:47:00+00:00,3194.44,3194.44,3193.94,3193.95,11.197
2026-01-20 01:48:00+00:00,3193.95,3195.5,3193.94,3194.98,50.6677
2026-01-20 01:49:00+00:00,3194.99,3196.89,3194.43,3196.88,62.3437
2026-01-20 01:50:00+00:00,3196.88,3196.89,3194.97,3196.64,56.437
2026-01-20 01:51:00+00:00,3196.65,3196.98,3196.1,3196.58,53.9067
2026-01-20 01:52:00+00:00,3196.53,3197.57,3196.21,3197.33,41.6053
2026-01-20 01:53:00+00:00,3197.32,3197.91,3197.0,3197.9,103.8216
2026-01-20 01:54:00+00:00,3197.91,3197.91,3196.38,3196.84,23.0134
2026-01-20 01:55:00+00:00,3196.85,3196.85,3196.19,3196.19,38.5813
2026-01-20 01:56:00+00:00,3196.19,3196.19,3195.64,3196.11,14.3991
2026-01-20 01:57:00+00:00,3196.11,3196.11,3194.83,3194.93,65.1969
2026-01-20 01:58:00+00:00,3194.92,3195.78,3194.84,3195.78,26.8811
2026-01-20 01:59:00+00:00,3195.78,3196.25,3192.85,3193.28,136.2766
2026-01-20 02:00:00+00:00,3193.28,3194.08,3190.35,3191.51,152.5535
2026-01-20 02:01:00+00:00,3191.5,3192.08,3191.5,3192.08,7.2156
2026-01-20 02:02:00+00:00,3192.07,3192.89,3190.9,3192.5,50.8938
2026-01-20 02:03:00+00:00,3192.5,3193.79,3192.5,3192.63,30.3077
2026-01-20 02:04:00+00:00,3192.63,3192.63,3187.98,3188.98,169.3059
2026-01-20 02:05:00+00:00,3188.97,3188.97,3186.82,3186.83,81.5498
2026-01-20 02:06:00+00:00,3186.83,3187.99,3184.45,3187.32,175.5166
2026-01-20 02:07:00+00:00,3187.32,3188.36,3187.14,3187.14,40.7636
2026-01-20 02:08:00+00:00,3187.15,3187.15,3184.73,3186.18,99.33
2026-01-20 02:09:00+00:00,3186.2,3186.2,3182.88,3184.78,266.0598
2026-01-20 02:10:00+00:00,3184.78,3185.92,3184.08,3184.98,73.6751
2026-01-20 02:11:00+00:00,3184.98,3187.19,3184.98,3186.78,54.6024
2026-01-20 02:12:00+00:00,3186.79,3186.79,3183.9,3183.9,85.9745
2026-01-20 02:13:00+00:00,3183.91,3185.78,3183.91,3185.77,38.6792
2026-01-20 02:14:00+00:00,3185.77,3185.77,3184.43,3185.32,96.0136
2026-01-20 02:15:00+00:00,3185.32,3185.87,3184.64,3185.86,61.7138
2026-01-20 02:16:00+00:00,3185.86,3189.92,3185.24,3187.91,190.1349
2026-01-20 02:17:00+00:00,3187.91,3187.92,3186.69,3187.17,68.094
2026-01-20 02:18:00+00:00,3187.17,3187.17,3185.5,3187.0,68.0974
2026-01-20 02:19:00+00:00,3186.99,3186.99,3186.25,3186.75,18.3994
2026-01-20 02:20:00+00:00,3186.74,3186.75,3185.4,3186.51,46.1548
2026-01-20 02:21:00+00:00,3186.5,3186.5,3182.99,3182.99,68.8711
2026-01-20 02:22:00+00:00,3182.99,3182.99,3179.24,3181.99,568.0082
2026-01-20 02:23:00+00:00,3182.0,3184.78,3181.93,3183.5,124.4569
2026-01-20 02:24:00+00:00,3183.5,3184.77,3183.19,3184.77,31.281
2026-01-20 02:25:00+00:00,3184.76,3185.13,3183.67,3183.68,82.5917
2026-01-20 02:26:00+00:00,3183.67,3183.68,3181.5,3181.5,180.7223
2026-01-20 02:27:00+00:00,3181.5,3182.3,3180.55,3182.3,90.8911
2026-01-20 02:28:00+00:00,3182.29,3182.3,3180.59,3181.05,83.149
2026-01-20 02:29:00+00:00,3181.05,3184.99,3181.05,3184.46,211.9531
2026-01-20 02:30:00+00:00,3184.46,3188.5,3184.46,3186.8,322.0119
2026-01-20 02:31:00+00:00,3186.79,3190.98,3186.0,3190.21,253.004
2026-01-20 02:32:00+00:00,3190.2,3190.2,3188.22,3188.22,96.1026
2026-01-20 02:33:00+00:00,3188.21,3188.94,3185.97,3188.93,82.6363
2026-01-20 02:34:00+00:00,3188.93,3188.93,3187.59,3188.76,36.0628
2026-01-20 02:35:00+00:00,3188.77,3191.62,3188.77,3191.57,99.2022
2026-01-20 02:36:00+00:00,3191.56,3191.56,3189.76,3189.92,72.9123
2026-01-20 02:37:00+00:00,3189.92,3190.12,3189.62,3189.63,44.6882
2026-01-20 02:38:00+00:00,3189.63,3190.59,3189.31,3189.5,52.6281
2026-01-20 02:39:00+00:00,3189.49,3191.87,3189.36,3191.87,99.0425
2026-01-20 02:40:00+00:00,3191.86,3191.86,3189.97,3190.48,58.078
2026-01-20 02:41:00+00:00,3190.48,3191.3,3190.28,3191.29,95.8562
2026-01-20 02:42:00+00:00,3191.29,3192.27,3191.29,3192.27,51.264
2026-01-20 02:43:00+00:00,3192.28,3192.82,3191.64,3191.65,46.7285
2026-01-20 02:44:00+00:00,3191.64,3191.64,3191.6,3191.6,25.1509
2026-01-20 02:45:00+00:00,3191.61,3200.1,3191.6,3198.42,1647.7742
2026-01-20 02:46:00+00:00,3198.42,3199.57,3197.34,3197.53,229.5201
2026-01-20 02:47:00+00:00,3197.53,3197.53,3195.14,3195.14,87.0123
2026-01-20 02:48:00+00:00,3195.14,3195.14,3194.43,3194.56,91.3283
2026-01-20 02:49:00+00:00,3194.56,3194.56,3193.76,3193.76,40.2592
2026-01-20 02:50:00+00:00,3193.77,3193.97,3192.64,3193.9,109.1793
2026-01-20 02:51:00+00:00,3193.9,3193.9,3192.74,3192.81,52.7246
2026-01-20 02:52:00+00:00,3192.81,3193.3,3192.77,3192.78,41.5011
2026-01-20 02:53:00+00:00,3192.78,3197.91,3191.54,3196.36,663.8624
2026-01-20 02:54:00+00:00,3196.36,3196.37,3195.4,3195.41,58.7088
2026-01-20 02:55:00+00:00,3195.41,3197.45,3195.33,3197.09,202.3593
2026-01-20 02:56:00+00:00,3197.09,3197.09,3196.0,3196.11,113.8049
2026-01-20 02:57:00+00:00,3196.11,3196.76,3194.76,3194.96,191.2268
2026-01-20 02:58:00+00:00,3194.97,3194.97,3191.57,3192.32,132.051
2026-01-20 02:59:00+00:00,3192.33,3194.04,3191.58,3192.96,383.0051
2026-01-20 03:00:00+00:00,3192.97,3194.91,3192.96,3193.27,180.2869
2026-01-20 03:01:00+00:00,3193.27,3193.27,3191.87,3192.2,147.7955
2026-01-20 03:02:00+00:00,3192.2,3192.2,3191.0,3191.01,48.8154
2026-01-20 03:03:00+00:00,3191.01,3191.33,3191.0,3191.33,9.074
2026-01-20 03:04:00+00:00,3191.33,3191.36,3190.78,3191.23,40.1972
2026-01-20 03:05:00+00:00,3191.23,3191.23,3189.47,3189.62,95.7871
2026-01-20 03:06:00+00:00,3189.63,3189.63,3188.78,3189.43,56.4062
2026-01-20 03:07:00+00:00,3189.43,3189.44,3187.46,3187.81,117.6605
2026-01-20 03:08:00+00:00,3187.81,3187.81,3187.12,3187.13,41.0541
2026-01-20 03:09:00+00:00,3187.12,3187.69,3187.0,3187.22,25.6287
2026-01-20 03:10:00+00:00,3187.22,3187.22,3184.05,3184.96,362.0179
2026-01-20 03:11:00+00:00,3184.96,3186.44,3184.95,3186.44,133.8414
2026-01-20 03:12:00+00:00,3186.43,3186.96,3185.77,3185.78,110.36
2026-01-20 03:13:00+00:00,3185.78,3187.44,3185.77,3186.7,91.9533
2026-01-20 03:14:00+00:00,3186.7,3187.04,3186.7,3187.04,12.3295
2026-01-20 03:15:00+00:00,3187.03,3188.22,3187.03,3188.09,81.9865
2026-01-20 03:16:00+00:00,3188.09,3189.97,3187.82,3189.3,46.005
2026-01-20 03:17:00+00:00,3189.31,3189.81,3188.99,3189.51,49.3983
2026-01-20 03:18:00+00:00,3189.51,3189.52,3188.02,3188.23,70.2372
2026-01-20 03:19:00+00:00,3188.24,3190.35,3188.23,3190.34,110.8553
2026-01-20 03:20:00+00:00,3190.35,3190.95,3188.03,3188.04,69.8073
2026-01-20 03:21:00+00:00,3188.04,3191.0,3186.88,3191.0,237.9647
2026-01-20 03:22:00+00:00,3191.0,3191.23,3189.35,3189.72,113.8629
2026-01-20 03:23:00+00:00,3189.73,3190.94,3189.72,3190.93,143.2811
2026-01-20 03:24:00+00:00,3190.94,3190.94,3190.01,3190.01,62.211
2026-01-20 03:25:00+00:00,3190.01,3190.01,3188.89,3189.32,48.935
2026-01-20 03:26:00+00:00,3189.33,3189.33,3188.31,3188.31,56.4042
2026-01-20 03:27:00+00:00,3188.32,3189.57,3187.49,3189.46,135.7296
2026-01-20 03:28:00+00:00,3189.45,3190.26,3189.06,3189.72,41.9129
2026-01-20 03:29:00+00:00,3189.71,3189.71,3188.89,3188.9,41.0878
2026-01-20 03:30:00+00:00,3188.9,3188.9,3185.77,3185.78,285.3591
2026-01-20 03:31:00+00:00,3185.78,3186.97,3185.06,3186.0,119.0819
2026-01-20 03:32:00+00:00,3186.01,3186.83,3185.55,3185.71,56.5798
2026-01-20 03:33:00+00:00,3185.71,3186.04,3185.5,3186.01,62.8599
2026-01-20 03:34:00+00:00,3186.01,3189.63,3186.0,3188.39,166.4989
2026-01-20 03:35:00+00:00,3188.39,3188.4,3186.94,3187.15,74.4738
2026-01-20 03:36:00+00:00,3187.14,3187.14,3185.51,3187.09,118.0018
2026-01-20 03:37:00+00:00,3187.09,3188.6,3185.58,3188.6,348.067
2026-01-20 03:38:00+00:00,3188.6,3189.98,3188.07,3188.08,75.1924
2026-01-20 03:39:00+00:00,3188.07,3188.47,3187.69,3188.47,74.6952
2026-01-20 03:40:00+00:00,3188.46,3190.35,3187.75,3187.76,90.3813
2026-01-20 03:41:00+00:00,3187.75,3188.48,3187.66,3188.48,10.3833
2026-01-20 03:42:00+00:00,3188.47,3188.49,3188.47,3188.48,19.9643
2026-01-20 03:43:00+00:00,3188.49,3188.49,3187.62,3187.62,14.2087
2026-01-20 03:44:00+00:00,3187.62,3189.3,3187.62,3189.29,50.625
2026-01-20 03:45:00+00:00,3189.29,3190.04,3187.92,3189.17,142.8914
2026-01-20 03:46:00+00:00,3189.16,3189.16,3188.07,3188.08,24.4598
2026-01-20 03:47:00+00:00,3188.08,3188.88,3188.07,3188.87,41.8407
2026-01-20 03:48:00+00:00,3188.88,3190.75,3188.87,3190.68,149.6889
2026-01-20 03:49:00+00:00,3190.67,3190.67,3189.63,3189.63,69.0674
2026-01-20 03:50:00+00:00,3189.63,3189.63,3188.98,3189.57,45.9934
2026-01-20 03:51:00+00:00,3189.56,3189.96,3189.56,3189.95,21.937
2026-01-20 03:52:00+00:00,3189.95,3189.96,3188.62,3189.22,67.7085
2026-01-20 03:53:00+00:00,3189.23,3189.23,3187.51,3187.52,43.5792
2026-01-20 03:54:00+00:00,3187.52,3187.52,3187.21,3187.21,39.3282
2026-01-20 03:55:00+00:00,3187.21,3187.68,3186.25,3187.68,99.5699
2026-01-20 03:56:00+00:00,3187.68,3187.99,3187.67,3187.98,17.6544
2026-01-20 03:57:00+00:00,3187.98,3187.99,3187.43,3187.43,69.2501
2026-01-20 03:58:00+00:00,3187.44,3188.41,3187.32,3188.4,166.927
2026-01-20 03:59:00+00:00,3188.41,3188.68,3188.04,3188.67,82.9054
2026-01-20 04:00:00+00:00,3188.68,3188.68,3186.95,3186.96,113.8584
2026-01-20 04:01:00+00:00,3186.95,3187.42,3186.59,3187.42,97.9704
2026-01-20 04:02:00+00:00,3187.42,3188.0,3186.0,3186.0,42.6549
2026-01-20 04:03:00+00:00,3186.01,3187.3,3186.01,3187.3,52.2533
2026-01-20 04:04:00+00:00,3187.29,3187.29,3186.08,3186.08,114.0442
2026-01-20 04:05:00+00:00,3186.08,3188.91,3186.08,3188.42,102.8413
2026-01-20 04:06:00+00:00,3188.42,3188.45,3187.03,3187.62,44.641
2026-01-20 04:07:00+00:00,3187.63,3187.63,3186.54,3186.55,20.8711
2026-01-20 04:08:00+00:00,3186.55,3186.89,3185.77,3186.43,44.5748
2026-01-20 04:09:00+00:00,3186.43,3186.43,3185.36,3185.36,26.7118
2026-01-20 04:10:00+00:00,3185.37,3185.37,3183.71,3184.47,88.0355
2026-01-20 04:11:00+00:00,3184.48,3184.75,3184.11,3184.32,32.6894
2026-01-20 04:12:00+00:00,3184.31,3186.08,3183.79,3184.12,212.2043
2026-01-20 04:13:00+00:00,3184.12,3184.5,3183.64,3184.33,35.0136
2026-01-20 04:14:00+00:00,3184.32,3184.61,3184.32,3184.4,26.7112
2026-01-20 04:15:00+00:00,3184.4,3184.41,3182.94,3183.19,146.3495
2026-01-20 04:16:00+00:00,3183.19,3183.43,3183.11,3183.12,69.3523
2026-01-20 04:17:00+00:00,3183.11,3183.51,3182.25,3182.25,144.1548
2026-01-20 04:18:00+00:00,3182.26,3182.92,3181.92,3181.93,206.0639
2026-01-20 04:19:00+00:00,3181.93,3183.43,3181.92,3183.37,182.0283
2026-01-20 04:20:00+00:00,3183.37,3183.38,3182.16,3182.17,65.8059
2026-01-20 04:21:00+00:00,3182.17,3183.61,3182.16,3183.11,53.008
2026-01-20 04:22:00+00:00,3183.1,3183.16,3182.16,3183.15,50.6406
2026-01-20 04:23:00+00:00,3183.14,3183.5,3181.53,3183.5,74.063
2026-01-20 04:24:00+00:00,3183.49,3183.49,3182.76,3183.46,19.4482
2026-01-20 04:25:00+00:00,3183.46,3184.61,3183.46,3184.6,118.0318
2026-01-20 04:26:00+00:00,3184.6,3184.9,3183.05,3184.9,98.8428
2026-01-20 04:27:00+00:00,3184.9,3185.32,3182.44,3183.37,337.2668
2026-01-20 04:28:00+00:00,3183.37,3183.37,3183.0,3183.21,12.9033
2026-01-20 04:29:00+00:00,3183.22,3185.78,3183.21,3185.78,85.9505
2026-01-20 04:30:00+00:00,3185.78,3186.26,3185.25,3186.25,66.3023
2026-01-20 04:31:00+00:00,3186.26,3188.0,3186.0,3187.68,78.4435
2026-01-20 04:32:00+00:00,3187.68,3189.23,3187.59,3188.5,44.4511
2026-01-20 04:33:00+00:00,3188.5,3189.08,3188.15,3189.08,29.5825
2026-01-20 04:34:00+00:00,3189.07,3189.07,3187.43,3187.44,178.365
2026-01-20 04:35:00+00:00,3187.44,3187.44,3185.55,3185.62,29.9037
2026-01-20 04:36:00+00:00,3185.62,3185.65,3184.85,3184.86,26.3252
2026-01-20 04:37:00+00:00,3184.85,3185.47,3184.85,3185.47,17.4814
2026-01-20 04:38:00+00:00,3185.46,3185.77,3185.42,3185.49,22.3422
2026-01-20 04:39:00+00:00,3185.49,3185.61,3185.48,3185.6,6.2469
2026-01-20 04:40:00+00:00,3185.6,3185.6,3184.4,3184.48,51.2615
2026-01-20 04:41:00+00:00,3184.47,3184.48,3181.0,3181.36,209.5159
2026-01-20 04:42:00+00:00,3181.36,3181.91,3181.29,3181.91,62.4709
2026-01-20 04:43:00+00:00,3181.91,3183.53,3181.9,3183.53,62.0181
2026-01-20 04:44:00+00:00,3183.53,3184.0,3182.37,3182.38,53.2703
2026-01-20 04:45:00+00:00,3182.38,3183.48,3182.16,3183.48,49.6655
2026-01-20 04:46:00+00:00,3183.48,3184.37,3183.47,3184.15,229.4967
2026-01-20 04:47:00+00:00,3184.15,3184.22,3184.14,3184.22,21.2484
2026-01-20 04:48:00+00:00,3184.22,3184.77,3183.63,3183.64,95.8856
2026-01-20 04:49:00+00:00,3183.64,3184.0,3183.63,3183.94,37.6742
2026-01-20 04:50:00+00:00,3183.93,3184.3,3183.46,3183.46,36.9732
2026-01-20 04:51:00+00:00,3183.45,3183.45,3182.08,3182.09,72.3869
2026-01-20 04:52:00+00:00,3182.08,3182.09,3176.39,3176.66,857.7947
2026-01-20 04:53:00+00:00,3176.65,3176.66,3168.77,3171.99,1498.9325
2026-01-20 04:54:00+00:00,3171.98,3173.32,3170.9,3173.05,211.9899
2026-01-20 04:55:00+00:00,3173.04,3173.77,3171.88,3173.76,230.4149
2026-01-20 04:56:00+00:00,3173.76,3175.71,3173.75,3175.2,150.4353
2026-01-20 04:57:00+00:00,3175.21,3175.25,3174.1,3174.11,187.9981
2026-01-20 04:58:00+00:00,3174.11,3174.29,3170.73,3170.76,221.2891
2026-01-20 04:59:00+00:00,3170.76,3173.09,3170.75,3172.76,175.1951
2026-01-20 05:00:00+00:00,3172.76,3172.77,3156.56,3158.59,3295.1077
2026-01-20 05:01:00+00:00,3158.58,3170.92,3152.5,3168.18,3210.263
2026-01-20 05:02:00+00:00,3168.17,3172.61,3165.79,3167.43,1952.0149
2026-01-20 05:03:00+00:00,3167.44,3168.59,3163.91,3164.16,526.1545
2026-01-20 05:04:00+00:00,3164.15,3165.46,3163.06,3165.32,597.9197
2026-01-20 05:05:00+00:00,3165.31,3170.93,3164.82,3169.38,339.7223
2026-01-20 05:06:00+00:00,3169.38,3169.38,3165.24,3166.02,236.2387
2026-01-20 05:07:00+00:00,3166.01,3168.8,3165.79,3166.51,197.5024
2026-01-20 05:08:00+00:00,3166.51,3166.75,3165.0,3165.8,154.3247
2026-01-20 05:09:00+00:00,3165.79,3165.79,3162.19,3162.66,257.6984
2026-01-20 05:10:00+00:00,3162.65,3163.31,3161.95,3163.15,416.1735
2026-01-20 05:11:00+00:00,3163.16,3163.16,3154.67,3155.81,682.7602
2026-01-20 05:12:00+00:00,3155.8,3158.82,3154.74,3157.69,522.0083
2026-01-20 05:13:00+00:00,3157.69,3157.69,3155.0,3156.44,700.0674
2026-01-20 05:14:00+00:00,3156.44,3157.22,3155.66,3156.82,483.8144
2026-01-20 05:15:00+00:00,3156.83,3158.5,3152.44,3158.31,1433.8698
2026-01-20 05:16:00+00:00,3158.32,3161.17,3157.35,3161.17,261.6186
2026-01-20 05:17:00+00:00,3161.19,3161.71,3158.23,3159.71,580.0205
2026-01-20 05:18:00+00:00,3159.71,3162.62,3159.19,3162.08,1350.8927
2026-01-20 05:19:00+00:00,3162.08,3164.0,3160.82,3163.12,430.5924
2026-01-20 05:20:00+00:00,3163.12,3163.67,3162.18,3162.51,198.8188
2026-01-20 05:21:00+00:00,3162.51,3162.76,3161.15,3162.12,134.464
2026-01-20 05:22:00+00:00,3162.12,3162.72,3162.12,3162.46,175.423
2026-01-20 05:23:00+00:00,3162.47,3166.0,3162.47,3164.03,415.5903
2026-01-20 05:24:00+00:00,3164.04,3165.38,3163.46,3165.38,110.1773
2026-01-20 05:25:00+00:00,3165.37,3166.26,3164.95,3166.25,170.6615
2026-01-20 05:26:00+00:00,3166.26,3167.2,3166.02,3166.02,349.0314
2026-01-20 05:27:00+00:00,3166.03,3167.84,3166.02,3166.53,288.5146
2026-01-20 05:28:00+00:00,3166.53,3167.34,3166.17,3166.51,99.7981
2026-01-20 05:29:00+00:00,3166.52,3166.86,3166.32,3166.86,154.9821
2026-01-20 05:30:00+00:00,3166.86,3167.99,3164.26,3166.77,202.125
2026-01-20 05:31:00+00:00,3166.77,3169.3,3166.62,3169.3,169.6809
2026-01-20 05:32:00+00:00,3169.3,3169.89,3169.13,3169.27,80.8677
