date,daily_pnl,n_trades,max_intraday_dd,notional
2024-10-29,-39.96100946108345,3,73.67769397726806,24346.099609375
2024-10-30,-1.1631400947189832,3,16.763121011703333,24417.69921875
2024-10-31,-10.377094398350891,3,26.82826627335089,24422.0
2024-11-04,76.30626043405209,3,45.900390625,24314.099609375
2024-11-05,5.898033618461341,3,35.884499742616754,24060.849609375
2024-11-06,73.64544284085059,3,23.847902953875746,24369.19921875
2024-11-07,18.25,3,11.900390625,24542.75
2024-11-08,2.6071162555454066,3,25.342102494454593,24215.0
2024-11-11,107.12627700183293,3,16.0,24106.150390625
2024-11-12,-127.31306366679928,3,127.31306366679928,24299.0
2024-11-13,-69.13402162455895,3,69.13402162455895,23915.0
2024-11-14,-9.93712538451291,3,53.099609375,23680.0
2024-11-18,-132.8321948954981,3,132.8321948954981,23619.900390625
2024-11-19,56.919773792767955,3,9.05078125,23601.69921875
2024-11-21,-71.88167411376344,3,71.88167411376344,23400.0
2024-11-22,-3.0,3,3.0,23433.30078125
2024-11-25,-58.31320544726259,3,58.31320544726259,24297.19921875
2024-11-26,-25.909844413308747,3,43.65984441330875,24282.150390625
2024-11-27,-44.33016644594318,3,44.33016644594318,24195.0
2024-11-28,34.090234374998545,3,1.0,24464.599609375
2024-11-29,-62.83229017654958,3,62.83229017654958,24129.55078125
2024-12-02,18.849609375,3,11.25,24215.099609375
2024-12-03,13.358984375001455,3,20.099609375,24466.05078125
2024-12-04,-0.4978354460617993,3,23.267010893599945,24560.0
2024-12-05,-61.30078905179471,3,61.30078905179471,24580.400390625
2024-12-06,-125.49746179415888,3,125.49746179415888,24780.44921875
2024-12-09,-12.745918852975592,3,30.236153227975592,24743.400390625
2024-12-10,-63.442183870691224,3,63.442183870691224,24717.0
2024-12-11,-22.534745861576084,3,54.37865377346316,24690.94921875
2024-12-12,35.011421261129726,3,1.0,24723.849609375
2024-12-13,-9.809134872979484,3,103.38069772650124,24569.099609375
2024-12-16,29.692325464584428,3,24.45924618179197,24795.55078125
2024-12-17,122.69423890765756,3,0.0,24656.849609375
2024-12-18,-5.660546874998545,3,56.30078125,24370.0
2024-12-19,-34.09263268124778,3,71.4181783294407,23990.0
2024-12-20,37.53901141949973,3,86.610207330501,23956.349609375
2024-12-23,-88.49573350708306,3,88.49573350708306,23787.0
2024-12-24,-23.065136718749272,3,38.17529296875,23760.05078125
