trade_date,btc_overnight_ret,eth_overnight_ret,btc_overnight_vol,btc_24h_momentum,btc_72h_momentum,raw_signal,crypto_equity_corr,scaled_signal,z_score
2025-10-16,-0.007436256300588896,-0.02994025933890699,0.0013804100023014267,-0.00445314054315104,-0.028306507646163433,-0.013590834060596753,0.10426356916284772,-0.001417028867057816,-0.24846360730959294
2025-10-17,-0.018698848176836518,-0.025130913497002888,0.0017302134387366008,-0.022356013937142465,-0.04123919474980404,-0.02135990092494762,0.025307519104378316,-0.0021359900924947622,-0.3020266577186858
2025-10-20,0.04272190371394865,0.06760846626922751,0.0012347015603060491,0.01814673095481583,0.0022636512462325077,0.04527283792870575,-0.005017589640864388,0.004527283792870575,0.46113530688707166
2025-10-21,-0.013887374507788399,-0.028321653213830518,0.001094292820896239,0.000986482238812475,0.021629790640489966,-0.015242886770280859,0.026465232153831824,-0.0015242886770280859,-0.281747537040317
2025-10-23,0.0051887628034809445,-0.011134464227007793,0.0018286608029432101,0.0029938114017458023,-0.008659574139556779,-0.0001471955860127052,-0.00981367048257603,-1.471955860127052e-05,-0.10049052391110169
2025-10-24,0.0076110091618757595,-0.003806980624246551,0.0013874988817883908,0.017888455489267534,0.008242399110898099,0.006241101491517421,-0.014863609331269068,0.0006241101491517422,-0.04044968509996682
2025-10-27,0.0338667578107975,0.06178006329771058,0.0008949923528325066,0.03295222339117506,0.04190898239060366,0.04205784257294694,-0.003858026490099485,0.004205784257294694,0.34913236903411493
2025-10-28,-0.011661614302213383,-0.01679875887082446,0.0009475032075240374,-0.010714388056358387,0.02447712303702222,-0.013013312423625707,-0.1258881086431537,-0.0016382212881926946,-0.45972031341574215
2025-10-29,-0.016825163932650912,-0.028465525569823475,0.0012518797733270621,-0.011198534064675213,0.011039301270141392,-0.019191946450207543,-0.0789658184516183,-0.0019191946450207544,-0.4208766044730793
2025-10-30,-0.02150526124342629,-0.017914373885308345,0.002002384399829959,-0.016918807992000885,-0.038831730113034514,-0.019510704385705825,-0.05735702326756537,-0.0019510704385705827,-0.3639063886802198
2025-10-31,-0.007370718975573324,-0.019421904569172557,0.0015528661824643869,-0.012903579689034297,-0.04102092174571047,-0.012092646796345289,-0.006983329234825107,-0.001209264679634529,-0.23414761019821073
2025-11-03,-0.017226885011672344,-0.02813122058699333,0.0010202017143407492,-0.017685519704362097,-0.011000132502078836,-0.020589912622806593,-0.24233641949228293,-0.00498968570266991,-0.7772386961867842
2025-11-04,-0.0026308558704960516,-0.01693899106842682,0.0016967121263314557,-0.009491005974080556,-0.02901132357333584,-0.008295326450592182,-0.24572943678261663,-0.0020384058966319593,-0.1265307396052977
2025-11-06,-0.000472553658822179,-0.013585537372224017,0.001964207914879526,0.015431167231586796,-0.04144330043042598,-0.0012257045947609356,-0.16054516101414454,-0.0001967809415216712,0.35396971101065167
2025-11-07,-0.006709868561406437,-0.008427199926235087,0.0018261341596400654,-0.01560065651571413,-0.04755295097205958,-0.009003225561716571,-0.13518744972946203,-0.0012171231030275666,-0.09922319000151161
2025-11-10,0.04740360906713522,0.09361851570562421,0.0013348089496275234,0.04375004039127551,0.03921894199309391,0.06053736732350998,-0.1138111386118695,0.0068898267036536535,2.4032343320359453
2025-11-11,0.0012887765935293914,-0.004459007819613215,0.0015297067727792475,0.0031469573709260305,0.03563530105617106,-6.392257493406271e-05,-0.08556038829518661,-6.392257493406271e-06,0.16393990612007592
2025-11-12,-0.015228895589169537,-0.03192641924954456,0.0012332173441401146,-0.02922167986992778,0.017675317892273636,-0.023036709543433696,-0.026288020598686252,-0.00230367095434337,-0.7249418586129122
2025-11-13,-0.021249999996873666,-0.008000065656015829,0.0015750258703656152,-0.009201489506052513,-0.0352762120050543,-0.014865317596452085,-0.015174321731503364,-0.0014865317596452086,-0.4263745667262851
2025-11-14,-0.03966023350913211,-0.0821692995218203,0.001898013372116899,-0.03516524260581853,-0.0735884119817987,-0.05151395513227584,-0.029263755751256643,-0.005151395513227585,-1.5385422205006343
2025-11-17,-0.01491296990434533,0.00448113324330518,0.0016881869581170095,-0.004727440684659633,-0.036829573402418395,-0.007057633116113038,-0.0006684080576722527,-0.0007057633116113039,-0.03206576000767189
2025-11-18,-0.05276045774443218,-0.05796303760860903,0.002140221256832426,-0.049766773845143414,-0.05976453993015139,-0.05372249492382748,0.040470781712178244,-0.005372249492382748,-1.4857008891365382
2025-11-19,0.0023003783505053206,0.0017365555736546035,0.001860393057288975,0.011217705280093696,-0.043276509249709244,0.00391469690336778,0.0012582808367607244,0.00039146969033677806,0.4813249950546378
2025-11-20,0.01015909300670277,-0.01445127874996181,0.0018682008763522657,0.008212955232506631,-0.030336113332543064,0.0023867539248641685,-0.08664784172781036,0.00023867539248641686,0.39548229285841807
2025-11-21,-0.06601401037551381,-0.06578454702594233,0.002176272980703197,-0.07320713037427544,-0.05377646986167512,-0.0673837953703947,-0.1757141861969862,-0.01184028876637315,-2.7599196955335135
2025-11-24,0.06399384172006967,0.0649130509207464,0.002029406005343256,0.014889034354341517,0.015944201334510594,0.05444864300712705,-0.18580251386455807,0.010116694747238095,2.445828066955866
2025-11-25,0.01797132244379758,0.037457352746047605,0.0016170992693407232,0.00357763245510408,0.03969867795883052,0.020938393536733886,-0.20489441217902774,0.004290159835682243,1.16272869360035
2025-11-26,0.0027565324134038666,0.01661103832724633,0.001740837839983981,-0.004470978973171059,0.01399568783627458,0.005467381910241619,-0.2666246090375132,0.001457738564276944,0.5034789382793239
2025-11-27,0.04571066776042952,0.03924893066493886,0.0016649785449602131,0.04291483909464225,0.042021492576575226,0.04321298089862487,0.04568173168592017,0.004321298089862487,1.0300326616136093
2025-11-28,-0.004735270470828169,-0.0073581508988730905,0.0010575525246629797,0.0006564256314119286,0.03910028575288299,-0.004443795378793625,0.06632482227847436,-0.00044437953787936253,0.0039149698917362785
2025-12-01,-0.05947622883709052,-0.07804212196812373,0.001122310465426324,-0.05257152803060697,-0.05545601047227814,-0.06366505661510377,0.056355772731966576,-0.0063665056615103775,-1.1553040568843171
2025-12-02,0.0010320152677745116,-0.01394542963482616,0.0021386882036352256,0.006529845108652117,-0.043723305687488924,-0.002361652234830168,0.15798924294970632,-0.0003731156486913003,0.024405690516316577
2025-12-03,0.06655486534759956,0.08039035753925493,0.0018448851776025322,0.0663544007298548,0.020312717807899915,0.07066542008154722,-0.015031926599450386,0.007066542008154722,1.405308623956158
2025-12-04,0.005584013794037981,0.047489572603757677,0.00211279369300738,0.009070289563172029,0.0819545354016789,0.0188529365907807,-0.157900066196821,0.0029768799356887413,0.5596604306941221
2025-12-05,-0.013348042708849425,-0.009833840362755168,0.001562012124885813,-0.014055285867635322,0.06136940442539152,-0.012435230636778328,-0.19819152850596047,-0.002464557367227245,-0.4932020793854001
2025-12-08,-0.001235476181895452,-0.006578538928749676,0.0013165235064064706,0.015057017670910144,-0.013289913326098975,0.00042010376460940033,-0.21771383305789133,9.146240087516265e-05,0.07599412561976054
2025-12-09,-0.01639477711112018,-0.011003545215436965,0.0014899997288080286,-0.008081298787315398,0.006816683810453626,-0.01311471187765426,-0.2553752621161513,-0.003349172983333759,-0.591211042623771
2025-12-10,0.02547722060337003,0.06355115472132,0.0017452546350577415,0.023704751103256726,0.0306804699868514,0.036544906938732365,-0.27361724609435994,0.009999316795350616,1.816355124892256
2025-12-11,-0.03552308186268937,-0.05612752313765782,0.0019736232900068756,-0.029048192204321123,-0.013424739888379842,-0.040409436313506256,-0.26489693788779073,-0.010704335941219502,-1.7566112716471949
2025-12-12,0.023227386075826553,0.01470124302732788,0.0016785212212104981,0.027271803720394658,0.021928362619330236,0.021478426690190573,-0.2347119006698101,0.005041242351851808,0.8137721255581157
2025-12-15,-0.035268322258336184,-0.043249779909348654,0.000999385655943831,-0.010176032776224597,-0.03320694525874989,-0.03264430165721761,-0.26673552621790547,-0.008707394980553982,-1.3634621761865584
2025-12-16,-0.0467948255167389,-0.07369233715809385,0.0017252253388356147,-0.04014266743047832,-0.05147581442527628,-0.05353364739189327,-0.23866419657925617,-0.0127765649447434,-1.8046472817063308
2025-12-17,0.010375846496497596,0.007364485170652654,0.0013224118811403817,0.0169209474794139,-0.03339775272728902,0.010781458295327374,-0.26034594040289666,0.0028069088988116166,0.4752361902766114
2025-12-18,0.0014414368146583804,-0.030678565858459395,0.0023740789511421997,-0.008756268898177185,-0.031977988849241676,-0.010234105129844066,-0.23329404255953295,-0.0023875557577205764,-0.2674429406245434
2025-12-19,-0.0007673575207582215,0.022373212233604917,0.002464739503061907,0.00868179796827115,0.01684647654950787,0.008064644503356595,-0.13491774866018666,0.001088063680137621,0.1595576666342527
2025-12-22,0.0047146333851937885,0.018946661011606365,0.001099654707178241,0.007279507018858473,0.016307353200773866,0.0094972163998505,-0.08346849724285166,0.0009497216399850499,0.22668863965006075
2025-12-23,-0.016106413218473593,-0.01261291729895247,0.001259317880119944,-0.005642503692697145,-0.0004112970165846735,-0.012965582537461967,-0.05927214530807223,-0.0012965582537461968,-0.11205784278341069
2025-12-24,-0.00265527420555902,-0.008181525741302605,0.0013229827207084952,-0.00953635059115867,-0.00789934726499748,-0.0056893649434020255,-0.07342328397064429,-0.0005689364943402026,0.03252613891881808
2025-12-26,0.022678495101113805,0.014687435429358358,0.001002648076028576,0.011859997311436223,0.0071193064421186895,0.018117477641651655,-0.3054828934079334,0.005534579491225289,1.0777214614795378
2025-12-29,0.012367591273693539,0.022905142681882665,0.0006949648927728891,0.02439545822732507,0.011984041749534496,0.017934430086876584,-0.31038424175547114,0.0055665644838316965,1.0022028082575274
2025-12-30,-0.008111972791264596,-0.008877181554551816,0.0010577098221411852,-0.0288337030667372,-0.0018050169674405576,-0.012485881475345285,-0.2942619101417032,-0.003674119332738011,-0.585351380390171
2025-12-31,0.00476171378748986,-0.004159980192553589,0.001143568377133887,0.012242982873466816,0.007804738034054661,0.0035814594106722162,-0.33743029893139237,0.0012084929195537743,0.23761629396052278
2026-01-01,-0.008868816408062136,0.0018023314354569395,0.0007990356665981922,-0.0059053317346077485,-0.022496051927878232,-0.005074775120315535,-0.25792136149023154,-0.0013088929082885365,-0.1270093391037285
2026-01-02,0.013209284407947674,0.013940787952673247,0.0005684549007246344,0.012838521562282707,0.019176172701141588,0.013354582902232353,-0.2299384802585074,0.0030707324970255545,0.6550666085487714
2026-01-05,0.03760811562815904,0.04483007052315055,0.0009751852420238421,0.017758603677130363,0.042624588287189395,0.035804799706450764,-0.14525476121853523,0.005200817631837986,0.9459556034348467
2026-01-06,0.011337397544880222,0.017551719988907463,0.001108763695882727,0.008871538598582031,0.03688648547909888,0.012708522488828755,-0.09324419782705366,0.0012708522488828755,0.24827802585745148
2026-01-07,-0.0072142323927911955,0.011963571508415729,0.0014509974953343264,-0.010348147298041094,0.0162819949776712,-0.0020876742034790985,-0.08878228726902121,-0.00020876742034790986,-0.037667061931814586
2026-01-08,-0.010562541427114892,-0.020827782638558823,0.0011004039084170176,-0.022013423847905195,-0.02349003254736429,-0.01593229027470613,0.034834914502383504,-0.0015932290274706133,-0.19682104433895214
2026-01-09,0.015149246214482739,0.0051629029447184845,0.0011899441930949494,0.005005490105062647,-0.027356081040883582,0.010124592011669443,0.031214013183527466,0.0010124592011669443,0.21759224631208876
2026-01-12,0.01803160250716529,0.02140121174782353,0.0008698174633920323,0.013470278311385439,0.007665548697659016,0.01813022044020679,0.02858262750907002,0.001813022044020679,0.4391988313918124
2026-01-13,0.006431536667699398,-0.0012291065494574348,0.0011899465674531388,-0.006509664430162625,0.007953499131445186,0.0015451034829799437,0.1490830441047476,0.00023034873069949807,-0.016678848070973248
2026-01-14,0.035322850671355294,0.06220971630996802,0.0013914387118306487,0.045654744452525965,0.052615358333748766,0.04545528911917325,0.08177658787277123,0.004545528911917326,1.270800531060801
2026-01-16,0.003397732352924569,-0.009068139127873685,0.0013887213269145541,-0.0055751437706961894,0.04379663829466581,-0.002136604316039059,0.11739111971119659,-0.0002508183730396005,-0.4758013018047565
2026-01-19,-0.031055029690523223,-0.029550332469254228,0.0008258198844048403,-0.027101275841023766,-0.02946892707791846,-0.029812869754242632,0.0987823620479496,-0.0029812869754242636,-1.4710253161358136
2026-01-20,-0.005643596753047065,-0.005605600881267452,0.0007012256898321338,-0.0021501422893020297,-0.030774992066476322,-0.004933507098764173,0.13818230982561694,-0.0006817234064483115,-0.5788929640416796
2026-01-21,-0.01674994178542417,-0.03646310161240883,0.0018267236353942695,-0.032486859231361936,-0.06173827736168787,-0.02581127322270712,0.33307600043582875,-0.00859711565117569,-2.6136021725123624
2026-01-22,0.0062667029852088735,0.01701007661860004,0.0020240507058638117,0.004337858884673798,-0.03029914263599022,0.009103946255119207,0.3584622067205995,0.0032634206644757686,0.7532143582179314
2026-01-23,-0.001025503525276296,-0.016332591170618024,0.0011785296215449023,4.2385941357258794e-05,-0.028106614405331,-0.005404051925552104,0.3623709432015363,-0.0019582713933723943,-0.7194282081341556
2026-01-27,-0.002739432675263199,0.007095504997217253,0.001079384363164729,0.016801324390710855,-0.010826642278494912,0.004119200039675748,0.34860634428758347,0.0014359792672206312,0.3207810867483136
2026-01-28,0.013396725194368233,0.03203882743051358,0.0011757820333270106,0.003980979986594229,0.0026927199975457336,0.017106206823657037,0.3622082624014605,0.006196009449876822,1.7133942751480264
2026-01-29,-0.016676001540010886,-0.022960713624093684,0.0013497262576030711,-0.012110820578499087,0.00867148379880621,-0.017648378972933365,0.33075111166491805,-0.0058372209643814755,-1.7261705829453868
2026-01-30,-0.06275239591786583,-0.0717070595103911,0.0019927291690570296,-0.06519301195236203,-0.0733228525442668,-0.06592691820252264,0.18294886835673896,-0.012061255079398812,-2.605389443120381
2026-02-02,-0.08037685604660574,-0.19816004409159246,0.002376954725126822,-0.03812694039423943,-0.08315649292516067,-0.1072618293296285,0.22808454616333623,-0.02446476566329754,-3.269004537365375
2026-02-03,0.010977759571696515,0.014460296238109193,0.0017506816841002173,0.03394661375353046,-0.06799861704915003,0.016616291407987108,0.13616937257524306,0.0022626299755530064,0.5483034166890439
2026-02-04,-0.022606177782936377,-0.006408724139739405,0.002703322121010248,-0.023704626212524674,-0.02788495285323356,-0.017966631375894944,-0.20107227229682129,-0.003612591396270561,-0.2349773762811634
2026-02-05,-0.06323638611198333,-0.06328991414062,0.0032102185550872114,-0.07082631450464484,-0.06058432696363898,-0.06477043019910664,-0.2084866070971181,-0.013503767232432459,-1.487382064326747
2026-02-06,-0.10688916003223373,-0.11901001018913634,0.005622365430886172,-0.1071041285904113,-0.20163506930758082,-0.11056840879094003,-0.028583644951765085,-0.011056840879094004,-1.0445511097872027
