date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,exit_reason,sub_strategy,combined_score,bars_held
2024-11-26,2024-11-26 12:20:00,2024-11-26 13:01:00,1,24159.75,24183.349609375,20.599609375,trailing_stop,vwap_mr,0.3,41
2024-11-26,2024-11-26 13:38:00,2024-11-26 13:49:00,1,24146.0,24196.90878934662,47.908789346620324,target,vwap_mr,0.3,11
2024-11-27,2024-11-27 12:20:00,2024-11-27 12:21:00,-1,24263.94921875,24267.8367166223,-6.887497872299718,stop_loss,vwap_mr,-0.3,1
2024-11-28,2024-11-28 10:33:00,2024-11-28 10:36:00,1,24380.099609375,24352.24282268594,-30.856786689058936,stop_loss,vwap_mr,0.3,3
2024-11-28,2024-11-28 10:37:00,2024-11-28 10:38:00,-1,24334.0,24333.0,-2.0,trailing_stop,orb,-0.4,1
2024-11-28,2024-11-28 10:38:00,2024-11-28 10:42:00,-1,24295.94921875,24294.94921875,-2.0,trailing_stop,momentum,-0.3,4
2024-11-29,2024-11-29 13:21:00,2024-11-29 14:06:00,-1,24304.94921875,24316.25,-14.30078125,max_hold,vwap_mr,-0.3,45
2024-12-02,2024-12-02 10:15:00,2024-12-02 10:45:00,1,24330.0,24280.900390625,-52.099609375,max_hold,momentum,0.3,30
2024-12-04,2024-12-04 11:55:00,2024-12-04 11:56:00,-1,24540.05078125,24539.05078125,-2.0,trailing_stop,momentum,-0.3,1
2024-12-04,2024-12-04 11:56:00,2024-12-04 12:26:00,-1,24495.849609375,24546.05078125,-53.201171875,max_hold,momentum,-0.3,30
2024-12-05,2024-12-05 09:50:00,2024-12-05 10:20:00,-1,24509.900390625,24487.4501953125,19.4501953125,trailing_stop,orb,-0.4,30
2024-12-05,2024-12-05 10:59:00,2024-12-05 11:20:00,1,24433.400390625,24434.400390625,-2.0,trailing_stop,vwap_mr,0.3,21
2024-12-05,2024-12-05 12:07:00,2024-12-05 12:09:00,-1,24590.0,24626.541943869193,-39.54194386919335,stop_loss,vwap_mr,-0.3,2
2024-12-06,2024-12-06 10:09:00,2024-12-06 10:10:00,1,24718.0,24756.73611315176,35.73611315176095,target,vwap_mr,0.3,1
2024-12-06,2024-12-06 10:22:00,2024-12-06 10:52:00,1,24800.5,24794.0,-9.5,max_hold,momentum,0.3,30
2024-12-09,2024-12-09 10:05:00,2024-12-09 10:46:00,-1,24670.0,24717.2119140625,-50.2119140625,stop_loss,orb,-0.4,41
2024-12-10,2024-12-10 10:00:00,2024-12-10 10:10:00,1,24763.900390625,24731.20068359375,-35.69970703125,stop_loss,orb,0.4,10
2024-12-10,2024-12-10 12:15:00,2024-12-10 12:16:00,1,24658.5,24659.5,-2.0,trailing_stop,vwap_mr,0.3,1
2024-12-11,2024-12-11 10:25:00,2024-12-11 10:27:00,-1,24747.400390625,24755.42407019315,-11.02367956814851,stop_loss,vwap_mr,-0.3,2
2024-12-11,2024-12-11 10:32:00,2024-12-11 10:45:00,1,24737.30078125,24755.3505859375,15.0498046875,trailing_stop,orb,0.4,13
2024-12-11,2024-12-11 11:37:00,2024-12-11 12:15:00,-1,24792.099609375,24752.95678537211,36.14282400289085,target,vwap_mr,-0.3,38
2024-12-13,2024-12-13 11:56:00,2024-12-13 11:58:00,1,24516.0,24544.9501953125,25.9501953125,trailing_stop,momentum,0.3,2
2024-12-13,2024-12-13 11:59:00,2024-12-13 12:29:00,1,24609.349609375,24637.19921875,24.849609375,max_hold,momentum,0.3,30
2024-12-13,2024-12-13 13:00:00,2024-12-13 13:30:00,1,24733.849609375,24714.0,-22.849609375,max_hold,momentum,0.3,30
2024-12-17,2024-12-17 10:20:00,2024-12-17 10:24:00,1,24510.55078125,24492.450466940827,-21.100314309172973,stop_loss,vwap_mr,0.3,4
2024-12-17,2024-12-17 11:41:00,2024-12-17 12:26:00,1,24456.05078125,24479.349609375,20.298828125,max_hold,vwap_mr,0.3,45
2024-12-17,2024-12-17 13:16:00,2024-12-17 14:01:00,1,24427.55078125,24461.099609375,30.548828125,max_hold,vwap_mr,0.3,45
2024-12-20,2024-12-20 09:47:00,2024-12-20 09:48:00,-1,23995.55078125,23994.55078125,-2.0,trailing_stop,momentum,-0.3,1
2024-12-20,2024-12-20 09:48:00,2024-12-20 09:49:00,-1,23963.94921875,23962.94921875,-2.0,trailing_stop,momentum,-0.3,1
2024-12-20,2024-12-20 09:51:00,2024-12-20 09:57:00,-1,23902.650390625,23901.650390625,-2.0,trailing_stop,orb,-0.4,6
2024-12-24,2024-12-24 09:34:00,2024-12-24 09:45:00,-1,23722.0,23757.17529296875,-38.17529296875,stop_loss,orb,-0.4,11
2024-12-24,2024-12-24 10:01:00,2024-12-24 10:17:00,1,23819.150390625,23841.5751953125,19.4248046875,trailing_stop,orb,0.4,16
2024-12-31,2024-12-31 13:40:00,2024-12-31 14:02:00,-1,23818.0,23817.0,-2.0,trailing_stop,vwap_mr,-0.3,22
2025-01-02,2025-01-02 10:49:00,2025-01-02 11:09:00,-1,24022.099609375,24051.622656399803,-32.52304702480251,stop_loss,vwap_mr,-0.3,20
2025-01-02,2025-01-02 12:25:00,2025-01-02 12:30:00,-1,24101.0,24128.10222122913,-30.10222122912819,stop_loss,vwap_mr,-0.3,5
2025-01-02,2025-01-02 13:10:00,2025-01-02 13:36:00,-1,24181.19921875,24218.887125868096,-40.68790711809561,stop_loss,vwap_mr,-0.3,26
2025-01-03,2025-01-03 10:13:00,2025-01-03 10:30:00,1,24115.0,24116.0,-2.0,trailing_stop,vwap_mr,0.3,17
2025-01-06,2025-01-06 09:35:00,2025-01-06 09:40:00,-1,24033.0,24032.0,-2.0,trailing_stop,momentum,-0.3,5
2025-01-06,2025-01-06 10:43:00,2025-01-06 10:54:00,-1,23971.599609375,23913.849609375,54.75,target,orb,-0.4,11
2025-01-06,2025-01-06 11:12:00,2025-01-06 11:49:00,1,23826.55078125,23740.99784504822,-88.55293620178054,stop_loss,vwap_mr,0.3,37
2025-01-07,2025-01-07 10:14:00,2025-01-07 10:44:00,1,23855.150390625,23840.0,-18.150390625,max_hold,momentum,0.3,30
2025-01-08,2025-01-08 13:45:00,2025-01-08 14:15:00,1,23750.0,23808.900390625,55.900390625,max_hold,momentum,0.3,30
2025-01-09,2025-01-09 10:16:00,2025-01-09 10:17:00,-1,23741.75,23731.375,7.375,trailing_stop,vwap_mr,-0.3,1
2025-01-10,2025-01-10 09:35:00,2025-01-10 10:12:00,-1,23529.0,23479.5,46.5,trailing_stop,orb,-0.4,37
2025-01-15,2025-01-15 13:30:00,2025-01-15 13:36:00,1,23207.94921875,23208.94921875,-2.0,trailing_stop,vwap_mr,0.3,6
2025-01-17,2025-01-17 10:50:00,2025-01-17 11:20:00,-1,23183.650390625,23188.400390625,-7.75,max_hold,momentum,-0.3,30
2025-01-21,2025-01-21 10:00:00,2025-01-21 10:07:00,1,23327.0,23300.854812648333,-29.14518735166712,stop_loss,vwap_mr,0.3,7
2025-01-21,2025-01-21 10:30:00,2025-01-21 10:51:00,-1,23207.0,23248.2880859375,-44.2880859375,stop_loss,orb,-0.4,21
2025-01-21,2025-01-21 11:45:00,2025-01-21 11:46:00,1,23308.75,23309.75,-2.0,trailing_stop,momentum,0.3,1
2025-01-23,2025-01-23 12:30:00,2025-01-23 12:59:00,-1,23307.80078125,23290.0,14.80078125,trailing_stop,vwap_mr,-0.3,29
2025-01-24,2025-01-24 10:20:00,2025-01-24 10:24:00,1,23118.44921875,23151.69921875,30.25,trailing_stop,vwap_mr,0.3,4
2025-01-27,2025-01-27 10:19:00,2025-01-27 10:29:00,1,22889.400390625,22861.379397264467,-31.020993360532884,stop_loss,vwap_mr,0.3,10
2025-01-28,2025-01-28 11:01:00,2025-01-28 11:02:00,-1,22975.80078125,22990.852184949497,-18.051403699497314,stop_loss,vwap_mr,-0.3,1
2025-01-28,2025-01-28 14:26:00,2025-01-28 14:47:00,-1,23132.94921875,23092.94921875,37.0,trailing_stop,vwap_mr,-0.3,21
2025-01-29,2025-01-29 10:09:00,2025-01-29 10:10:00,-1,23093.30078125,23111.491642865065,-21.190861615064932,stop_loss,vwap_mr,-0.3,1
2025-01-29,2025-01-29 10:59:00,2025-01-29 11:13:00,-1,23140.099609375,23089.045248907783,48.05436046721661,target,vwap_mr,-0.3,14
2025-01-29,2025-01-29 11:24:00,2025-01-29 11:31:00,-1,22984.94921875,23090.25,-108.30078125,stop_loss,momentum,-0.3,7
2025-01-30,2025-01-30 10:01:00,2025-01-30 10:06:00,-1,23376.75,23396.435368657025,-22.68536865702481,stop_loss,vwap_mr,-0.3,5
2025-01-31,2025-01-31 10:02:00,2025-01-31 10:05:00,-1,23506.0,23492.0,11.0,trailing_stop,vwap_mr,-0.3,3
2025-01-31,2025-01-31 10:47:00,2025-01-31 11:31:00,-1,23540.0,23523.474609375,13.525390625,trailing_stop,vwap_mr,-0.3,44
2025-01-31,2025-01-31 11:48:00,2025-01-31 12:00:00,-1,23549.0,23574.89966045293,-28.89966045293113,stop_loss,vwap_mr,-0.3,12
2025-02-01,2025-02-01 09:31:00,2025-02-01 09:56:00,1,23670.05078125,23595.75,-77.30078125,stop_loss,momentum,0.3,25
2025-02-01,2025-02-01 10:41:00,2025-02-01 10:47:00,-1,23671.94921875,23658.7744140625,10.1748046875,trailing_stop,vwap_mr,-0.3,6
2025-02-01,2025-02-01 11:31:00,2025-02-01 11:39:00,-1,23697.30078125,23658.31799211077,35.98278913923059,target,vwap_mr,-0.3,8
2025-02-04,2025-02-04 10:39:00,2025-02-04 10:48:00,1,23502.0,23523.974609375,18.974609375,trailing_stop,vwap_mr,0.3,9
2025-02-04,2025-02-04 13:34:00,2025-02-04 14:19:00,-1,23733.44921875,23692.94921875,37.5,max_hold,vwap_mr,-0.3,45
2025-02-05,2025-02-05 11:17:00,2025-02-05 11:23:00,1,23787.30078125,23813.890988481882,23.590207231882232,target,vwap_mr,0.3,6
2025-02-06,2025-02-06 10:01:00,2025-02-06 10:05:00,1,23714.0,23743.153765391962,26.153765391962224,target,vwap_mr,0.3,4
2025-02-06,2025-02-06 11:04:00,2025-02-06 11:07:00,1,23712.05078125,23696.160686216,-18.890095033999387,stop_loss,vwap_mr,0.3,3
2025-02-06,2025-02-06 11:52:00,2025-02-06 12:19:00,1,23697.94921875,23698.94921875,-2.0,trailing_stop,vwap_mr,0.3,27
2025-02-07,2025-02-07 10:09:00,2025-02-07 10:18:00,1,23735.69921875,23655.0,-83.69921875,stop_loss,momentum,0.3,9
2025-02-07,2025-02-07 10:18:00,2025-02-07 10:48:00,-1,23615.25,23645.0,-32.75,max_hold,momentum,-0.3,30
2025-02-12,2025-02-12 11:44:00,2025-02-12 11:45:00,1,23109.80078125,23110.80078125,-2.0,trailing_stop,momentum,0.3,1
2025-02-12,2025-02-12 11:45:00,2025-02-12 12:05:00,1,23135.150390625,23136.150390625,-2.0,trailing_stop,momentum,0.3,20
2025-02-14,2025-02-14 10:36:00,2025-02-14 10:49:00,-1,23038.849609375,22962.599609375,73.25,target,momentum,-0.3,13
2025-02-17,2025-02-17 10:37:00,2025-02-17 11:07:00,1,22987.94921875,22936.099609375,-54.849609375,max_hold,momentum,0.3,30
2025-02-19,2025-02-19 10:20:00,2025-02-19 10:52:00,-1,23098.0,23026.123904063992,68.87609593600791,target,vwap_mr,-0.3,32
2025-02-20,2025-02-20 13:52:00,2025-02-20 13:58:00,-1,22956.400390625,22946.4755859375,6.9248046875,trailing_stop,vwap_mr,-0.3,6
2025-02-21,2025-02-21 09:51:00,2025-02-21 10:13:00,-1,22860.0,22833.0,24.0,trailing_stop,orb,-0.4,22
2025-02-21,2025-02-21 10:13:00,2025-02-21 10:15:00,1,22806.0,22791.12756534536,-17.87243465464053,stop_loss,vwap_mr,0.3,2
2025-02-21,2025-02-21 11:09:00,2025-02-21 11:25:00,1,22788.0,22789.0,-2.0,trailing_stop,vwap_mr,0.3,16
2025-02-27,2025-02-27 12:35:00,2025-02-27 12:55:00,1,22663.0,22680.92063918749,14.920639187490451,target,vwap_mr,0.3,20
2025-03-03,2025-03-03 11:12:00,2025-03-03 11:39:00,1,22150.05078125,22151.05078125,-2.0,trailing_stop,vwap_mr,0.3,27
2025-03-03,2025-03-03 12:00:00,2025-03-03 12:19:00,1,22150.80078125,22212.83689028097,59.03610903097069,target,vwap_mr,0.3,19
2025-03-10,2025-03-10 14:23:00,2025-03-10 14:30:00,1,22552.5,22506.972196654693,-48.52780334530689,stop_loss,vwap_mr,0.3,7
2025-03-18,2025-03-18 10:00:00,2025-03-18 10:02:00,-1,22774.900390625,22798.335801182468,-26.43541055746755,stop_loss,vwap_mr,-0.3,2
2025-03-18,2025-03-18 10:45:00,2025-03-18 11:11:00,-1,22824.599609375,22823.599609375,-2.0,trailing_stop,vwap_mr,-0.3,26
2025-03-18,2025-03-18 11:30:00,2025-03-18 11:34:00,-1,22815.0,22837.9960482873,-25.996048287299345,stop_loss,vwap_mr,-0.3,4
2025-03-19,2025-03-19 12:49:00,2025-03-19 13:09:00,-1,22988.19921875,22950.41008166156,34.78913708843902,target,vwap_mr,-0.3,20
2025-03-20,2025-03-20 12:47:00,2025-03-20 13:11:00,-1,23133.0,23161.37622456354,-31.376224563540745,stop_loss,vwap_mr,-0.3,24
2025-03-20,2025-03-20 13:32:00,2025-03-20 14:17:00,-1,23198.5,23192.80078125,2.69921875,max_hold,vwap_mr,-0.3,45
2025-03-21,2025-03-21 10:29:00,2025-03-21 10:46:00,-1,23316.94921875,23342.631590599914,-28.68237184991449,stop_loss,vwap_mr,-0.3,17
2025-03-21,2025-03-21 11:22:00,2025-03-21 12:03:00,-1,23379.400390625,23378.400390625,-2.0,trailing_stop,vwap_mr,-0.3,41
2025-03-21,2025-03-21 12:08:00,2025-03-21 12:43:00,-1,23383.900390625,23422.32913483939,-41.42874421439046,stop_loss,vwap_mr,-0.3,35
2025-03-26,2025-03-26 11:59:00,2025-03-26 12:44:00,1,23620.0,23649.0,26.0,max_hold,vwap_mr,0.3,45
2025-03-26,2025-03-26 13:18:00,2025-03-26 13:42:00,1,23571.349609375,23572.349609375,-2.0,trailing_stop,vwap_mr,0.3,24
2025-04-01,2025-04-01 10:24:00,2025-04-01 10:31:00,-1,23512.099609375,23436.75,72.349609375,target,momentum,-0.3,7
2025-04-02,2025-04-02 09:45:00,2025-04-02 10:15:00,-1,23328.25,23359.900390625,-34.650390625,max_hold,momentum,-0.3,30
2025-04-04,2025-04-04 09:34:00,2025-04-04 09:45:00,1,23192.80078125,23122.25,-73.55078125,stop_loss,momentum,0.3,11
2025-04-07,2025-04-07 09:40:00,2025-04-07 09:44:00,-1,22119.55078125,22118.55078125,-2.0,trailing_stop,momentum,-0.3,4
2025-04-07,2025-04-07 10:50:00,2025-04-07 10:58:00,1,22160.0,22075.099609375,-87.900390625,stop_loss,momentum,0.3,8
2025-04-08,2025-04-08 10:36:00,2025-04-08 10:53:00,-1,22391.400390625,22390.400390625,-2.0,trailing_stop,momentum,-0.3,17
2025-04-08,2025-04-08 10:54:00,2025-04-08 11:08:00,1,22464.80078125,22508.400390625,40.599609375,trailing_stop,momentum,0.3,14
2025-04-08,2025-04-08 11:47:00,2025-04-08 12:10:00,1,22507.25,22586.25,76.0,target,momentum,0.3,23
2025-04-11,2025-04-11 10:36:00,2025-04-11 11:01:00,-1,22838.0,22909.05078125,-74.05078125,stop_loss,momentum,-0.3,25
2025-04-16,2025-04-16 14:00:00,2025-04-16 14:12:00,-1,23436.19921875,23447.848563101015,-14.649344351015316,stop_loss,vwap_mr,-0.3,12
2025-04-17,2025-04-17 14:15:00,2025-04-17 14:45:00,-1,23788.0,23850.0,-65.0,max_hold,momentum,-0.3,30
2025-04-24,2025-04-24 09:35:00,2025-04-24 09:40:00,1,24499.5,24425.0,-77.5,stop_loss,momentum,0.3,5
2025-04-25,2025-04-25 10:05:00,2025-04-25 10:11:00,-1,24097.599609375,24161.27490234375,-66.67529296875,stop_loss,orb,-0.4,6
2025-05-06,2025-05-06 11:28:00,2025-05-06 12:13:00,1,24455.900390625,24475.0,16.099609375,max_hold,vwap_mr,0.3,45
2025-05-06,2025-05-06 14:23:00,2025-05-06 14:41:00,1,24451.5,24462.75,8.25,trailing_stop,vwap_mr,0.3,18
2025-05-08,2025-05-08 13:23:00,2025-05-08 13:30:00,1,24434.69921875,24435.69921875,-2.0,trailing_stop,vwap_mr,0.3,7
2025-05-08,2025-05-08 14:08:00,2025-05-08 14:12:00,1,24385.0,24357.989401826006,-30.010598173994367,stop_loss,vwap_mr,0.3,4
2025-05-12,2025-05-12 12:31:00,2025-05-12 12:50:00,1,24870.0,24871.0,-2.0,trailing_stop,momentum,0.3,19
2025-05-13,2025-05-13 09:31:00,2025-05-13 09:36:00,-1,24782.900390625,24872.400390625,-92.5,stop_loss,momentum,-0.3,5
2025-05-15,2025-05-15 09:46:00,2025-05-15 10:31:00,-1,24625.900390625,24691.150390625,-68.25,stop_loss,orb,-0.4,45
2025-05-15,2025-05-15 10:39:00,2025-05-15 10:40:00,1,24803.5,24843.9501953125,37.4501953125,trailing_stop,momentum,0.3,1
2025-05-15,2025-05-15 10:40:00,2025-05-15 11:10:00,1,24814.80078125,24751.400390625,-66.400390625,max_hold,momentum,0.3,30
2025-05-19,2025-05-19 14:00:00,2025-05-19 14:06:00,1,24991.0,24972.147779713534,-21.852220286466036,stop_loss,vwap_mr,0.3,6
2025-05-20,2025-05-20 12:51:00,2025-05-20 12:58:00,1,24884.19921875,24864.733012479504,-22.466206270495604,stop_loss,vwap_mr,0.3,7
2025-05-20,2025-05-20 14:03:00,2025-05-20 14:40:00,1,24817.5,24767.398290301702,-53.10170969829778,stop_loss,vwap_mr,0.3,37
2025-05-21,2025-05-21 10:16:00,2025-05-21 10:36:00,-1,24971.0,25006.65602629926,-38.6560262992607,stop_loss,vwap_mr,-0.3,20
2025-05-23,2025-05-23 10:48:00,2025-05-23 11:48:00,1,24914.5,24878.30078125,-39.19921875,max_hold,orb,0.4,60
2025-05-27,2025-05-27 09:21:00,2025-05-27 09:31:00,-1,24824.599609375,24823.599609375,-2.0,trailing_stop,momentum,-0.3,10
2025-05-27,2025-05-27 11:05:00,2025-05-27 11:25:00,1,24934.5,24976.5498046875,39.0498046875,trailing_stop,momentum,0.3,20
2025-05-27,2025-05-27 11:30:00,2025-05-27 11:38:00,1,25091.0,25007.5,-86.5,stop_loss,momentum,0.3,8
2025-06-04,2025-06-04 14:08:00,2025-06-04 14:33:00,-1,24754.599609375,24739.849609375,11.75,trailing_stop,vwap_mr,-0.3,25
2025-06-06,2025-06-06 10:08:00,2025-06-06 10:11:00,1,24883.099609375,24833.29931640625,-52.80029296875,stop_loss,orb,0.4,3
2025-06-06,2025-06-06 10:41:00,2025-06-06 11:03:00,-1,25005.0,25074.01534085152,-72.01534085152161,stop_loss,vwap_mr,-0.3,22
2025-06-11,2025-06-11 10:00:00,2025-06-11 10:01:00,-1,25215.599609375,25217.884132443425,-5.284523068425187,stop_loss,vwap_mr,-0.3,1
2025-06-11,2025-06-11 10:45:00,2025-06-11 11:45:00,1,25258.19921875,25259.599609375,-1.599609375,max_hold,orb,0.10000000000000003,60
2025-06-11,2025-06-11 11:54:00,2025-06-11 12:23:00,-1,25291.0,25302.23170069348,-14.23170069347907,stop_loss,vwap_mr,-0.3,29
2025-06-12,2025-06-12 13:27:00,2025-06-12 13:30:00,1,25069.400390625,25055.713043569816,-16.687347055183636,stop_loss,vwap_mr,0.3,3
2025-06-12,2025-06-12 14:12:00,2025-06-12 14:57:00,1,24920.0,24972.0,49.0,max_hold,vwap_mr,0.3,45
2025-06-25,2025-06-25 10:24:00,2025-06-25 10:45:00,-1,25221.0,25199.970277224238,18.02972277576191,target,vwap_mr,-0.3,21
2025-06-25,2025-06-25 11:09:00,2025-06-25 11:12:00,-1,25234.599609375,25223.5,8.099609375,trailing_stop,vwap_mr,-0.3,3
2025-06-25,2025-06-25 12:33:00,2025-06-25 12:34:00,-1,25237.599609375,25236.599609375,-2.0,trailing_stop,vwap_mr,-0.3,1
2025-06-30,2025-06-30 10:50:00,2025-06-30 11:01:00,1,25672.0,25685.0,10.0,trailing_stop,vwap_mr,0.3,11
2025-06-30,2025-06-30 12:35:00,2025-06-30 12:45:00,1,25670.099609375,25652.603836463182,-20.495772911817767,stop_loss,vwap_mr,0.3,10
2025-06-30,2025-06-30 13:20:00,2025-06-30 13:48:00,1,25602.099609375,25594.920279798844,-10.179329576156306,stop_loss,vwap_mr,0.3,28
2025-07-02,2025-07-02 10:01:00,2025-07-02 10:02:00,1,25620.5,25621.5,-2.0,trailing_stop,vwap_mr,0.3,1
2025-07-02,2025-07-02 10:46:00,2025-07-02 11:03:00,1,25591.0,25573.952207290095,-20.04779270990548,stop_loss,vwap_mr,0.3,17
2025-07-02,2025-07-02 12:51:00,2025-07-02 13:15:00,1,25558.400390625,25559.400390625,-2.0,trailing_stop,vwap_mr,0.3,24
2025-07-04,2025-07-04 11:41:00,2025-07-04 11:45:00,1,25436.5,25428.719471244713,-10.780528755287378,stop_loss,vwap_mr,0.3,4
2025-07-09,2025-07-09 14:30:00,2025-07-09 14:33:00,1,25562.400390625,25563.400390625,-2.0,trailing_stop,vwap_mr,0.3,3
2025-07-11,2025-07-11 11:00:00,2025-07-11 11:20:00,1,25230.099609375,25231.099609375,-2.0,trailing_stop,vwap_mr,0.3,20
2025-07-15,2025-07-15 11:12:00,2025-07-15 12:12:00,1,25299.69921875,25286.0,-16.69921875,max_hold,orb,0.4,60
2025-07-16,2025-07-16 10:44:00,2025-07-16 11:00:00,1,25166.30078125,25187.095355119312,17.794573869312444,target,vwap_mr,0.3,16
2025-07-16,2025-07-16 11:53:00,2025-07-16 12:03:00,-1,25227.0,25226.0,-2.0,trailing_stop,vwap_mr,-0.3,10
2025-07-17,2025-07-17 10:08:00,2025-07-17 10:09:00,1,25207.0,25201.494777708198,-8.505222291802056,stop_loss,vwap_mr,0.3,1
2025-07-18,2025-07-18 10:00:00,2025-07-18 10:02:00,1,25095.0,25081.760765636587,-16.239234363412834,stop_loss,vwap_mr,0.3,2
2025-07-18,2025-07-18 10:17:00,2025-07-18 10:26:00,-1,25028.599609375,25027.599609375,-2.0,trailing_stop,orb,-0.4,9
2025-07-18,2025-07-18 10:59:00,2025-07-18 11:36:00,1,24981.0,25008.0,24.0,trailing_stop,vwap_mr,0.3,37
2025-07-22,2025-07-22 10:00:00,2025-07-22 10:01:00,1,25122.5,25123.5,-2.0,trailing_stop,vwap_mr,0.3,1
2025-07-22,2025-07-22 10:45:00,2025-07-22 10:46:00,1,25107.30078125,25108.30078125,-2.0,trailing_stop,vwap_mr,0.3,1
2025-07-22,2025-07-22 11:30:00,2025-07-22 11:50:00,1,25081.5,25082.5,-2.0,trailing_stop,vwap_mr,0.3,20
2025-07-23,2025-07-23 10:05:00,2025-07-23 10:06:00,1,25120.0,25121.0,-2.0,trailing_stop,vwap_mr,0.3,1
2025-07-24,2025-07-24 10:03:00,2025-07-24 10:12:00,1,25199.0,25188.37706877802,-13.622931221980252,stop_loss,vwap_mr,0.3,9
2025-07-24,2025-07-24 11:04:00,2025-07-24 11:10:00,1,25194.0,25183.62331276916,-13.376687230840616,stop_loss,vwap_mr,0.3,6
2025-07-24,2025-07-24 11:52:00,2025-07-24 11:57:00,1,25132.5,25110.009876280914,-25.490123719086114,stop_loss,vwap_mr,0.3,5
2025-07-28,2025-07-28 10:14:00,2025-07-28 10:15:00,-1,24882.0,24907.529803829195,-28.52980382919486,stop_loss,vwap_mr,-0.3,1
2025-08-01,2025-08-01 10:21:00,2025-08-01 10:31:00,-1,24844.0,24843.0,-2.0,trailing_stop,vwap_mr,-0.3,10
2025-08-05,2025-08-05 10:00:00,2025-08-05 10:11:00,1,24662.099609375,24679.7998046875,14.7001953125,trailing_stop,vwap_mr,0.3,11
2025-08-05,2025-08-05 11:09:00,2025-08-05 11:14:00,1,24666.0,24693.076296482806,24.076296482806356,target,vwap_mr,0.3,5
2025-08-05,2025-08-05 13:23:00,2025-08-05 14:00:00,1,24655.0,24687.30178002895,29.301780028948997,target,vwap_mr,0.3,37
2025-08-06,2025-08-06 10:03:00,2025-08-06 10:06:00,1,24670.0,24681.9501953125,8.9501953125,trailing_stop,vwap_mr,0.3,3
2025-08-07,2025-08-07 10:30:00,2025-08-07 10:45:00,1,24502.0,24491.371445492274,-13.628554507726221,stop_loss,vwap_mr,0.3,15
2025-08-07,2025-08-07 13:16:00,2025-08-07 13:24:00,1,24456.0,24425.37872519056,-33.621274809440365,stop_loss,vwap_mr,0.3,8
2025-08-13,2025-08-13 12:41:00,2025-08-13 13:21:00,-1,24709.0,24697.0,9.0,trailing_stop,vwap_mr,-0.3,40
2025-08-13,2025-08-13 13:49:00,2025-08-13 14:34:00,-1,24731.900390625,24730.80078125,-1.900390625,max_hold,vwap_mr,-0.3,45
2025-08-14,2025-08-14 11:42:00,2025-08-14 11:50:00,1,24671.0,24672.0,-2.0,trailing_stop,vwap_mr,0.3,8
2025-08-19,2025-08-19 11:51:00,2025-08-19 12:17:00,-1,25014.900390625,25036.10302717821,-24.20263655321105,stop_loss,vwap_mr,-0.3,26
2025-08-19,2025-08-19 12:36:00,2025-08-19 13:21:00,-1,25059.80078125,25037.0,19.80078125,max_hold,vwap_mr,-0.3,45
