date,daily_pnl,n_trades,max_intraday_dd,notional
2025-01-17,34.58701490787644,2,7.75,23287.94921875
2025-01-20,56.6015625,2,0.0,23305.0
2025-01-21,135.4577068722574,3,18.392503266066342,23423.75
2025-01-22,42.24724842292926,2,35.439219690306345,23125.0
2025-01-23,48.896484375,3,0.0,23141.19921875
2025-01-24,34.33137767495646,2,48.75,23281.900390625
2025-01-27,-19.17736774160221,1,19.17736774160221,22975.19921875
2025-01-28,109.3586567809034,3,0.0,22944.94921875
2025-01-29,-37.128594889749365,3,37.128594889749365,23026.5
2025-01-30,-8.485499220052588,3,68.46382231625466,23277.55078125
2025-01-31,7.52783767584333,3,31.14181442910194,23425.0
2025-02-01,-61.37523367771428,3,77.30078125,23615.0
2025-02-03,-14.048828125,1,14.048828125,23372.30078125
2025-02-04,-21.567645832081325,3,73.06764583208133,23550.0
2025-02-05,60.68163305709459,2,0.0,23830.849609375
2025-02-06,-40.96511460604597,3,40.96511460604597,23796.19921875
2025-02-07,-90.51281532118082,3,116.44921875,23696.849609375
2025-02-10,-40.88073674667248,3,43.23034612167248,23565.0
2025-02-11,-30.568893601703166,3,30.568893601703166,23420.099609375
2025-02-12,107.38136509891774,3,14.46824427608226,23140.19921875
2025-02-13,27.849609375,2,0.0,23173.0
2025-02-14,126.5,3,0.0,23195.0
2025-02-17,-54.849609375,1,54.849609375,22852.099609375
2025-02-18,16.0,1,0.0,23003.44921875
2025-02-19,-36.63720703125,1,36.63720703125,22894.0
2025-02-20,14.599609375,2,0.0,22909.55078125
2025-02-21,112.28196695301449,3,7.785157132046152,22914.80078125
2025-02-24,-3.5264059354194615,3,22.110513661453297,22720.150390625
2025-02-25,0.0,0,0.0,22592.80078125
2025-02-27,27.6484375,2,0.0,22709.30078125
2025-02-28,-47.72232901669122,3,47.72232901669122,22513.30078125
2025-03-03,75.36480117872998,3,2.80078125,22348.900390625
2025-03-04,-34.403133439456724,3,46.303524064456724,22118.0
2025-03-05,0.0,0,0.0,22223.0
2025-03-06,0.0,0,0.0,22536.55078125
2025-03-07,43.44449870172684,2,31.937220818188507,22585.0
2025-03-10,13.088254114798474,2,33.76535742013948,22622.0
2025-03-11,-63.77752295396567,3,68.12713232896567,22403.5
2025-03-12,-66.44744900531077,3,66.44744900531077,22603.0
2025-03-13,-27.096325798491307,3,27.096325798491307,22544.30078125
2025-03-17,0.0,0,0.0,22567.0
2025-03-18,-29.118548221551464,3,29.118548221551464,22680.05078125
2025-03-19,51.69406499974866,1,0.0,22910.94921875
2025-03-20,-53.60662287432933,3,53.60662287432933,23036.0
2025-03-21,-78.03766577686474,3,78.03766577686474,23193.849609375
2025-03-24,30.150390625,3,10.8515625,23485.69921875
2025-03-25,0.0,0,0.0,23771.55078125
2025-03-26,-61.254602417888236,3,61.254602417888236,23692.849609375
2025-03-27,0.0,0,0.0,23622.75
2025-03-28,130.900390625,2,0.0,23765.05078125
2025-04-01,37.349609375,2,35.0,23541.94921875
2025-04-02,-23.201171875,2,34.650390625,23335.150390625
2025-04-03,0.0,0,0.0,23285.0
2025-04-04,-73.55078125,1,73.55078125,23186.650390625
2025-04-07,-18.80078125,2,87.900390625,22152.94921875
2025-04-08,90.451171875,3,70.599609375,22612.75
2025-04-09,54.09801734185021,1,0.0,22479.94921875
2025-04-11,-74.05078125,1,74.05078125,22816.599609375
2025-04-15,-2.9621119708208425,2,11.962111970820843,23339.900390625
2025-04-16,63.45093499658469,2,0.0,23299.69921875
2025-04-17,-129.95982828340493,2,129.95982828340493,23404.0
2025-04-21,-144.7056778706392,3,144.7056778706392,23959.0
2025-04-22,-57.281424078177224,2,57.281424078177224,24135.0
2025-04-23,-42.71307177743074,1,42.71307177743074,24284.400390625
2025-04-24,-27.35009765625,3,46.94970703125,24406.0
2025-04-25,0.5010986373417836,3,81.39929198765822,24479.69921875
2025-04-28,0.0,0,0.0,24227.5
2025-04-29,16.0,1,0.0,24537.400390625
2025-04-30,0.0,0,0.0,24364.0
2025-05-02,-2.900390625,1,2.900390625,24516.900390625
2025-05-05,38.0,1,0.0,24524.0
2025-05-06,-5.081731904647313,3,26.282903779647313,24554.19921875
2025-05-07,0.0,0,0.0,24423.0
2025-05-08,23.834788399548415,3,17.5675745900553,24509.5
2025-05-09,0.0,0,0.0,24152.80078125
2025-05-12,22.5,1,0.0,24580.900390625
2025-05-13,54.900390625,1,0.0,25032.0
2025-05-14,-49.599609375,1,49.599609375,24671.0
2025-05-15,-68.73453183326274,3,68.73453183326274,24715.0
2025-05-16,46.137291576764255,2,0.0,25080.30078125
2025-05-19,28.48405407775863,2,11.916336547241372,25028.0
2025-05-20,-74.61356145787431,3,74.61356145787431,25040.0
2025-05-21,-43.099970054568985,1,43.099970054568985,24788.69921875
2025-05-22,0.0,0,0.0,24743.0
2025-05-23,-4.201171875,1,4.201171875,24680.0
2025-05-26,0.0,0,0.0,25021.5
2025-05-27,17.298828125,3,86.5,24950.0
2025-05-28,0.0,0,0.0,24821.19921875
2025-05-29,-25.242480028620776,3,25.242480028620776,24982.0
2025-05-30,-33.3873864564448,1,33.3873864564448,24931.69921875
2025-06-02,0.0,0,0.0,24692.099609375
2025-06-03,-30.400390625,1,30.400390625,24908.80078125
2025-06-04,18.900390625,2,0.0,24698.0
2025-06-05,1.998186122316838,2,13.900251377683162,24755.099609375
2025-06-06,-93.82874291675762,2,93.82874291675762,24827.400390625
2025-06-09,0.0,0,0.0,25187.599609375
2025-06-10,0.0,0,0.0,25218.099609375
2025-06-11,-10.804660212364979,3,26.181868005711294,25163.30078125
2025-06-12,25.862370235001436,3,26.838801639998564,25196.099609375
2025-06-13,0.0,0,0.0,24610.0
2025-06-16,0.0,0,0.0,24803.400390625
2025-06-17,16.677695849917654,2,11.123085400082346,24962.5
2025-06-18,-27.0,1,27.0,24838.099609375
2025-06-19,0.0,0,0.0,24798.599609375
2025-06-20,-5.308387115313963,3,36.20877774031396,24887.0
2025-06-23,0.0,0,0.0,24992.400390625
2025-06-24,-64.51593557001615,1,64.51593557001615,25243.900390625
2025-06-25,10.5361391552251,3,20.753512916951877,25146.5
2025-06-26,-54.750789643756434,3,54.750789643756434,25386.0
2025-06-27,7.400390625,1,0.0,25722.80078125
2025-06-30,11.220302463094413,3,21.180088161905587,25753.5
2025-07-01,0.0,0,0.0,25606.30078125
2025-07-02,-16.13562953530345,3,26.53602016030345,25671.099609375
2025-07-03,-43.074681103371404,1,43.074681103371404,25564.5
2025-07-04,-18.726817828021012,1,18.726817828021012,25512.900390625
2025-07-07,0.0,0,0.0,25489.900390625
2025-07-08,0.0,0,0.0,25526.099609375
2025-07-09,-23.68428167498132,3,23.68428167498132,25592.0
2025-07-10,-28.121121778756788,3,31.720731153756788,25550.900390625
2025-07-11,-35.91299478106157,1,35.91299478106157,25331.30078125
2025-07-14,0.0,0,0.0,25170.19921875
2025-07-15,42.201171875,2,0.0,25206.5
2025-07-16,-16.393618536254507,3,27.393618536254507,25222.0
2025-07-17,-19.354371621706377,2,19.354371621706377,25256.099609375
2025-07-18,62.14389938356544,3,11.25649124143456,25161.0
2025-07-21,0.0,0,0.0,24999.400390625
2025-07-22,3.1900921926098817,3,17.40951718239012,25184.0
2025-07-23,20.92452209662588,3,22.997161040530045,25155.0
2025-07-24,51.614266528191365,3,22.084952221808635,25253.0
2025-07-25,5.19921875,3,10.19921875,24974.80078125
2025-07-28,-60.99750042382948,2,60.99750042382948,24771.400390625
2025-07-29,-19.844080650753313,3,44.16882583937331,24665.0
2025-07-30,6.084301113678521,2,40.42529296875,24820.0
2025-07-31,-104.07734417478787,3,104.07734417478787,24783.80078125
2025-08-01,14.099609375,2,0.0,24788.30078125
2025-08-04,20.099609375,3,7.599609375,24686.19921875
2025-08-05,42.0,3,5.0,24771.0
2025-08-06,-65.40802423510104,3,65.40802423510104,24705.0
2025-08-07,-50.66239611774654,3,50.66239611774654,24565.0
2025-08-08,-53.461339191049774,3,53.461339191049774,24643.0
2025-08-11,-3.887021383005049,3,27.16535946435033,24424.900390625
2025-08-12,-110.06964371881259,2,110.06964371881259,24610.0
2025-08-13,-23.471061149066372,2,23.471061149066372,24647.900390625
2025-08-14,4.5751953125,3,37.7255859375,24712.900390625
2025-08-18,-11.728369402480894,2,36.628760027480894,24975.0
2025-08-19,-69.9269808974459,3,69.9269808974459,24946.099609375
2025-08-20,-75.82098686298559,3,75.82098686298559,24988.0
2025-08-21,-51.875,2,51.875,25122.0
2025-08-22,15.967188157035707,3,10.032811842964293,25060.099609375
2025-08-25,-84.150390625,3,84.150390625,24940.19921875
2025-08-26,0.0,0,0.0,24917.5
2025-08-28,0.0,0,0.0,24743.80078125
2025-08-29,32.5,1,0.0,24691.0
2025-09-01,-40.22679697087733,3,40.22679697087733,24642.19921875
2025-09-02,-2.3689289889807696,3,25.76931961398077,24785.0
2025-09-03,-36.008671769537614,3,38.608281144537614,24686.0
2025-09-04,0.0,0,0.0,24964.30078125
2025-09-05,25.2751095515232,3,24.80078125,24892.900390625
2025-09-08,-60.53635414145538,2,60.53635414145538,24895.69921875
2025-09-09,-7.888216766797996,1,7.888216766797996,24951.400390625
2025-09-10,6.465575204416382,2,20.032065903065813,25027.30078125
2025-09-11,1.298828125,1,0.0,25061.0
2025-09-12,-30.906205890460114,3,30.906205890460114,25152.80078125
2025-09-15,18.0,1,0.0,25188.0
2025-09-16,21.76868060061679,3,14.53210064938321,25159.80078125
2025-09-17,-47.22605253862639,3,47.22605253862639,25395.099609375
2025-09-18,-23.32443013482043,2,23.32443013482043,25487.69921875
2025-09-19,-10.04765972129826,3,14.721897820545564,25453.19921875
2025-09-22,36.71550959282831,2,0.0,25324.0
2025-09-23,-46.308098742345464,3,53.308098742345464,25290.0
2025-09-24,24.900390625,2,7.0,25156.599609375
2025-09-25,66.19921875,3,0.0,25054.900390625
2025-09-26,10.208358618674538,3,20.33473308231987,24878.5
2025-09-29,-11.825126870280656,2,31.225517495280656,24763.30078125
2025-09-30,74.21930681500817,3,14.574002145571285,24851.900390625
2025-10-01,-80.57836996854167,3,80.57836996854167,24758.0
2025-10-03,55.3185099271177,2,0.0,24932.5
2025-10-06,-42.099609375,3,42.099609375,25009.0
2025-10-07,54.201171875,2,0.0,25211.0
2025-10-08,23.798828125,1,0.0,25199.19921875
2025-10-09,-28.958418348571286,1,28.958418348571286,25155.0
2025-10-10,-38.81594501559812,3,38.81594501559812,25284.69921875
2025-10-13,-4.397661124665319,2,20.39766112466532,25316.599609375
2025-10-14,-56.85363315885115,3,56.85363315885115,25354.19921875
2025-10-15,7.30078125,3,19.298828125,25320.400390625
2025-10-16,-34.91502304018286,3,34.91502304018286,25499.0
2025-10-17,-45.14595366196954,3,68.14595366196954,25599.0
2025-10-20,45.400390625,1,0.0,25966.0
2025-10-21,0.5639025553173269,1,0.0,25954.099609375
2025-10-23,0.0,0,0.0,26096.099609375
2025-10-24,-18.66149090727049,3,19.902680827548465,25960.0
2025-10-27,25.07708171550621,3,17.091775563738338,25917.400390625
2025-10-28,22.84672696081543,3,61.27335553100056,26184.5
2025-10-29,17.599609375,2,3.30078125,26186.0
2025-10-30,28.400390625,2,0.0,26153.0
2025-10-31,-47.80078125,1,47.80078125,25979.400390625
2025-11-03,41.400390625,2,0.0,25846.400390625
2025-11-04,-30.463234609913343,3,30.463234609913343,25899.0
2025-11-06,-7.968927992544195,3,25.168146742544195,25779.900390625
2025-11-07,-20.519276049777545,3,75.51927604977755,25491.69921875
2025-11-10,24.099609375,1,0.0,25677.400390625
2025-11-11,0.0,0,0.0,25710.900390625
2025-11-12,-23.550955815109774,2,28.250174565109774,25944.0
2025-11-13,-76.09660588583938,3,76.09660588583938,25927.099609375
2025-11-14,40.201171875,1,0.0,25907.30078125
2025-11-17,58.5,2,0.0,26000.0
2025-11-18,34.69921875,2,10.0,25975.099609375
2025-11-19,-77.63064819238934,3,77.63064819238934,25923.0
2025-11-20,-41.088183129268145,3,41.088183129268145,26134.0
2025-11-21,-20.8984375,2,36.5,26142.0
2025-11-24,-30.382302403137146,1,30.382302403137146,26130.80078125
2025-11-25,-15.246937126979901,1,15.246937126979901,26132.5
2025-11-26,-18.048108005819813,3,40.24732675581981,26152.30078125
2025-11-27,3.248447105921514,2,36.452724769078486,26430.0
2025-11-28,30.0,1,0.0,26389.0
2025-12-01,-26.46820983881844,3,26.46820983881844,26465.0
2025-12-02,40.81344370562874,3,5.5,26275.0
2025-12-03,29.86935710074249,3,15.19921875,26161.099609375
2025-12-04,-44.44464043505286,2,44.44464043505286,26082.400390625
2025-12-05,-8.448223800340202,3,38.32470703125,26172.0
2025-12-08,-24.527171216817806,3,38.027171216817806,26302.0
2025-12-09,45.55189994868124,1,0.0,25981.0
2025-12-10,36.66230588061808,3,21.038865994381922,25942.19921875
2025-12-11,-7.30078125,3,25.0,25880.0
2025-12-12,-0.018180102826590883,2,37.42529296875,26091.0
2025-12-15,-14.408000175815687,3,29.408000175815687,26051.400390625
2025-12-16,-22.567591506423923,3,32.46798213142392,26024.0
2025-12-17,11.900390625,3,2.0,25936.400390625
2025-12-18,-69.68729299273764,2,69.68729299273764,25842.0
2025-12-19,48.73970958699283,3,0.0,25972.80078125
2025-12-22,-9.238058331440698,3,18.538839581440698,26156.900390625
2025-12-23,-12.291347566540935,1,12.291347566540935,26226.80078125
2025-12-24,-1.0345142042242514,3,13.934904829224251,26172.0
2025-12-26,26.900390625,3,4.5,26108.80078125
2025-12-29,-37.97236910128049,3,37.97236910128049,26072.80078125
2025-12-30,34.30078125,1,0.0,26067.5
2025-12-31,-30.04793740806781,3,37.04793740806781,26159.30078125
2026-01-01,-14.130543473511352,1,14.130543473511352,26333.0
2026-01-02,-24.732748786074808,3,24.732748786074808,26327.599609375
2026-01-05,-73.92024812656746,2,73.92024812656746,26462.5
2026-01-06,34.298828125,2,0.0,26371.400390625
2026-01-07,25.229054913677828,2,20.134337200906884,26216.0
2026-01-08,-81.01013554324527,3,81.01013554324527,26184.0
2026-01-09,-111.65187720307222,3,111.65187720307222,26005.0
2026-01-12,6.099609375,1,0.0,25735.0
2026-01-13,43.37128551667411,2,45.32793323332589,25904.099609375
2026-01-14,-18.798828125,1,18.798828125,25730.0
2026-01-16,34.751973508580704,3,31.248026491419296,25784.0
2026-01-19,-36.69577893437963,2,36.69577893437963,25595.0
2026-01-20,-25.22547525965274,3,36.5,25577.599609375
2026-01-21,-40.686648955219425,1,40.686648955219425,25224.0
2026-01-22,0.0,0,0.0,25344.0
2026-01-23,20.20069425951442,3,69.60008699048558,25335.099609375
2026-01-27,-18.80078125,1,18.80078125,25269.099609375
2026-01-28,10.275425369491131,2,18.62496525550887,25447.900390625
2026-01-29,-125.26821999332606,3,125.26821999332606,25370.599609375
2026-01-30,115.79605659026856,2,0.0,25370.80078125
2026-02-02,0.0,0,0.0,24809.5
2026-02-03,0.0,0,0.0,25840.0
2026-02-04,0.0,0,0.0,25746.599609375
2026-02-05,58.42518364004718,3,20.5498955587027,25788.5
2026-02-06,134.1265187454992,3,0.0,25664.0
