trade_date,entry_time,exit_time,direction,entry_straddle,exit_straddle,entry_straddle_pct,exit_straddle_pct,entry_ce,exit_ce,entry_pe,exit_pe,entry_z,exit_z,atm_strike,expiry,pnl_points,pnl_ce,pnl_pe,cost_points,exit_reason,bars_held
2024-11-18,2024-11-18 12:30:00,2024-11-18 12:51:00,-1,287.1000061035156,264.09999084472656,0.012145852413410053,0.0111973200561658,209.8000030517578,174.39999389648438,77.30000305175781,89.69999694824219,2.652271314489593,-0.38615606827049787,23450.0,2024-11-21 00:00:00,11.000015258789062,35.40000915527344,-12.399993896484375,12.0,mean_revert,21
2024-11-19,2024-11-19 14:08:00,2024-11-19 14:09:00,-1,186.25,190.10000610351562,0.007835869431867419,0.008000842007723722,74.5,72.55000305175781,111.75,117.55000305175781,3.1441963153321844,4.46805788531666,23750.0,2024-11-21 00:00:00,-15.850006103515625,1.9499969482421875,-5.8000030517578125,12.0,stop_z_trend,1
2024-11-21,2024-11-21 12:48:00,2024-11-21 13:21:00,1,34.999999046325684,45.70000076293945,0.0014977619250285512,0.0019545702095471744,28.299999237060547,40.95000076293945,6.699999809265137,4.75,-3.084517564426944,0.21560991351331618,23300.0,2024-11-21 00:00:00,-1.2999982833862305,12.650001525878906,-1.9499998092651367,12.0,mean_revert,33
2024-11-25,2024-11-25 12:56:00,2024-11-25 12:57:00,-1,320.1499938964844,339.0999984741211,0.01323672271293839,0.014047573385700876,102.69999694824219,89.6500015258789,217.4499969482422,249.4499969482422,3.349243559906876,5.20529134024599,24300.0,2024-11-28 00:00:00,-30.95000457763672,13.049995422363281,-32.0,12.0,stop_z_trend,1
2024-11-26,2024-11-26 12:56:00,2024-11-26 13:38:00,1,230.5500030517578,239.54999542236328,0.00952646597461914,0.009920897681701454,115.80000305175781,93.4000015258789,114.75,146.14999389648438,-2.6767291555112736,0.5900950455137174,24200.0,2024-11-28 00:00:00,-3.0000076293945312,-22.400001525878906,31.399993896484375,12.0,mean_revert,42
2024-11-27,2024-11-27 12:20:00,2024-11-27 12:22:00,-1,178.29999923706055,189.0500030517578,0.0073483503295201005,0.007786725005735849,121.0,134.3000030517578,57.29999923706055,54.75,2.5866638885147792,4.130001043327751,24200.0,2024-11-28 00:00:00,-22.750003814697266,-13.300003051757812,2.549999237060547,12.0,stop_z_trend,2
2024-11-29,2024-11-29 11:23:00,2024-11-29 12:23:00,1,357.6999969482422,342.5,0.014731076391905205,0.01412569207715096,166.8000030517578,137.4499969482422,190.89999389648438,205.0500030517578,-2.659779025998667,-1.1926080478826941,24200.0,2024-12-05 00:00:00,-27.199996948242188,-29.350006103515625,14.150009155273438,12.0,max_hold,60
2024-12-02,2024-12-02 13:59:00,2024-12-02 14:14:00,1,321.0,328.4499969482422,0.013153581380101623,0.013445278052458095,149.89999389648438,165.14999389648438,171.10000610351562,163.3000030517578,-2.5223865608734553,0.06315692071466653,24300.0,2024-12-05 00:00:00,-4.5500030517578125,15.25,-7.8000030517578125,12.0,mean_revert,15
2024-12-03,2024-12-03 13:34:00,2024-12-03 13:53:00,-1,277.5,269.75,0.011292583543300835,0.010974592648345166,146.6999969482422,143.0500030517578,130.8000030517578,126.69999694824219,2.949119132188786,-0.10377874557797553,24450.0,2024-12-05 00:00:00,-4.25,3.649993896484375,4.100006103515625,12.0,mean_revert,19
2024-12-04,2024-12-04 11:55:00,2024-12-04 11:56:00,-1,297.49999618530273,316.9999885559082,0.012123039142714804,0.012940967290825734,42.04999923706055,32.70000076293945,255.4499969482422,284.29998779296875,7.972946932575393,7.723329843026629,24650.0,2024-12-05 00:00:00,-31.49999237060547,9.349998474121094,-28.849990844726562,12.0,stop_z_trend,1
2024-12-06,2024-12-06 12:21:00,2024-12-06 13:21:00,1,386.8000030517578,383.1999969482422,0.015600076752205923,0.01545363795449977,149.5500030517578,149.5,237.25,233.6999969482422,-2.6389464344536155,-0.7815419020540348,24800.0,2024-12-12 00:00:00,-15.600006103515625,-0.0500030517578125,-3.5500030517578125,12.0,max_hold,60
2024-12-10,2024-12-10 12:15:00,2024-12-10 12:16:00,-1,313.7000045776367,298.7999954223633,0.012721779693721708,0.01210745959813458,61.900001525878906,63.900001525878906,251.8000030517578,234.89999389648438,7.397528385075688,4.477801617304693,24750.0,2024-12-12 00:00:00,2.9000091552734375,-2.0,16.900009155273438,12.0,stop_z_trend,1
2024-12-11,2024-12-11 13:26:00,2024-12-11 14:26:00,1,148.75,145.20000076293945,0.006010027971566634,0.005870224409255689,50.599998474121094,42.29999923706055,98.1500015258789,102.9000015258789,-2.5049041107778676,-0.9267904556332051,24700.0,2024-12-12 00:00:00,-15.549999237060547,-8.299999237060547,4.75,12.0,max_hold,60
2024-12-12,2024-12-12 12:06:00,2024-12-12 13:06:00,-1,165.39999389648438,152.8499937057495,0.0067112321399249095,0.006200119406790298,7.75,7.199999809265137,157.64999389648438,145.64999389648438,5.210431699812197,0.8383469715217398,24700.0,2024-12-12 00:00:00,0.5500001907348633,0.5500001907348633,12.0,12.0,max_hold,60
2024-12-16,2024-12-16 13:19:00,2024-12-16 14:19:00,1,345.59999084472656,334.3499984741211,0.013964764459541238,0.013521656427149314,121.19999694824219,104.4000015258789,224.39999389648438,229.9499969482422,-2.7345870297546924,-1.1682545112952851,24800.0,2024-12-19 00:00:00,-23.24999237060547,-16.79999542236328,5.5500030517578125,12.0,max_hold,60
2024-12-17,2024-12-17 12:56:00,2024-12-17 13:29:00,1,295.24999237060547,322.80001068115234,0.012053110942535153,0.013223248845341208,92.5999984741211,62.849998474121094,202.64999389648438,259.95001220703125,-2.5353643974129945,0.12144879375147706,24550.0,2024-12-19 00:00:00,15.550018310546875,-29.75,57.300018310546875,12.0,mean_revert,33
2024-12-18,2024-12-18 12:36:00,2024-12-18 12:37:00,-1,205.20000457763672,206.90000534057617,0.008465346723499865,0.008538331786004825,44.849998474121094,42.29999923706055,160.35000610351562,164.60000610351562,4.806099006876809,4.643963616378087,24300.0,2024-12-19 00:00:00,-13.700000762939453,2.549999237060547,-4.25,12.0,stop_z_trend,1
2024-12-23,2024-12-23 14:27:00,2024-12-23 15:00:00,1,197.39999389648438,198.4000015258789,0.008313259117262354,0.008347270056730256,97.94999694824219,110.5,99.44999694824219,87.9000015258789,-2.581974540360194,-1.1548541222951922,23750.0,2024-12-26 00:00:00,-10.999992370605469,12.550003051757812,-11.549995422363281,12.0,eod_force,33
2024-12-26,2024-12-26 13:34:00,2024-12-26 13:35:00,-1,143.2000026702881,112.04999828338623,0.006046505948638669,0.004725555037993641,8.649999618530273,9.199999809265137,134.5500030517578,102.8499984741211,8.058487336935192,4.208513127421456,23800.0,2024-12-26 00:00:00,19.150004386901855,-0.5500001907348633,31.70000457763672,12.0,stop_z_trend,1
2024-12-27,2024-12-27 12:16:00,2024-12-27 13:06:00,-1,345.29999923706055,328.6000061035156,0.014379591660883036,0.013681349126192023,58.79999923706055,58.25,286.5,270.3500061035156,2.9568177543755105,-0.1278137984120478,24100.0,2025-01-02 00:00:00,4.699993133544922,0.5499992370605469,16.149993896484375,12.0,mean_revert,50
2024-12-30,2024-12-30 11:50:00,2024-12-30 12:50:00,-1,274.8000030517578,285.1000061035156,0.011418574885824479,0.011902972866713244,157.5500030517578,105.30000305175781,117.25,179.8000030517578,3.1624174740306072,1.5350192153463782,23900.0,2025-01-02 00:00:00,-22.300003051757812,52.25,-62.55000305175781,12.0,max_hold,60
2024-12-31,2024-12-31 14:03:00,2024-12-31 14:17:00,-1,291.8000030517578,276.5,0.012242808640847291,0.011613913824477212,181.75,161.75,110.05000305175781,114.75,3.013053590111198,-0.3397985984581649,23650.0,2025-01-02 00:00:00,3.3000030517578125,20.0,-4.6999969482421875,12.0,mean_revert,14
2025-01-01,2025-01-01 13:38:00,2025-01-01 14:01:00,1,253.79999542236328,270.4000015258789,0.010627584210305711,0.011288090953651617,135.89999389648438,183.75,117.9000015258789,86.6500015258789,-2.6729425194950958,0.14250284272142413,23750.0,2025-01-02 00:00:00,4.600006103515625,47.850006103515625,-31.25,12.0,mean_revert,23
2025-01-02,2025-01-02 12:30:00,2025-01-02 12:57:00,-1,213.35000228881836,173.00000762939453,0.008842534066531335,0.007164748100281394,153.3000030517578,137.85000610351562,60.04999923706055,35.150001525878906,2.9185917228417213,-0.7255431763521436,23950.0,2025-01-02 00:00:00,28.349994659423828,15.449996948242188,24.89999771118164,12.0,mean_revert,27
2025-01-03,2025-01-03 11:19:00,2025-01-03 12:19:00,1,335.45001220703125,321.5999984741211,0.013876221508569143,0.013304099552149964,129.60000610351562,123.4000015258789,205.85000610351562,198.1999969482422,-2.585269200826659,-0.9608914690498087,24150.0,2025-01-09 00:00:00,-25.850013732910156,-6.200004577636719,-7.6500091552734375,12.0,max_hold,60
2025-01-08,2025-01-08 13:31:00,2025-01-08 14:31:00,1,206.09999656677246,178.45000457763672,0.00869987321936566,0.007510459105781218,27.149999618530273,47.349998474121094,178.9499969482422,131.10000610351562,-2.9735330824957584,-1.0067327297203905,23750.0,2025-01-09 00:00:00,-39.64999198913574,20.19999885559082,-47.84999084472656,12.0,max_hold,60
2025-01-13,2025-01-13 11:21:00,2025-01-13 12:21:00,1,293.5,286.8499984741211,0.012578212051084255,0.012326527627974827,142.35000610351562,105.8499984741211,151.14999389648438,181.0,-2.664443864088039,-1.2215866749456745,23300.0,2025-01-16 00:00:00,-18.650001525878906,-36.50000762939453,29.850006103515625,12.0,max_hold,60
2025-01-14,2025-01-14 12:39:00,2025-01-14 13:39:00,1,187.0500030517578,185.20000076293945,0.008041633749249112,0.00796992789092528,76.25,63.45000076293945,110.80000305175781,121.75,-2.5953020716836632,-1.518169261684714,23250.0,2025-01-16 00:00:00,-13.85000228881836,-12.799999237060547,10.949996948242188,12.0,max_hold,60
2025-01-15,2025-01-15 12:32:00,2025-01-15 13:14:00,1,125.45000457763672,131.64999771118164,0.005385946594833532,0.005657012620796736,33.150001525878906,26.700000762939453,92.30000305175781,104.94999694824219,-2.5158628798267824,0.03216610108000423,23300.0,2025-01-16 00:00:00,-5.800006866455078,-6.450000762939453,12.649993896484375,12.0,mean_revert,42
2025-01-16,2025-01-16 12:45:00,2025-01-16 13:45:00,1,112.50000286102295,99.35000157356262,0.0048085966908042975,0.0042444568536575645,4.949999809265137,3.200000047683716,107.55000305175781,96.1500015258789,-2.825429965539371,-1.5441355709074862,23400.0,2025-01-16 00:00:00,-25.150001287460327,-1.749999761581421,-11.400001525878906,12.0,max_hold,60
2025-01-20,2025-01-20 13:16:00,2025-01-20 13:26:00,-1,332.1999969482422,314.0499954223633,0.014168334982342311,0.013416066617782569,246.9499969482422,220.89999389648438,85.25,93.1500015258789,3.11917708188362,-0.009924024550582743,23250.0,2025-01-23 00:00:00,6.150001525878906,26.050003051757812,-7.900001525878906,12.0,mean_revert,10
2025-01-22,2025-01-22 12:25:00,2025-01-22 12:28:00,-1,185.90000343322754,196.35000228881836,0.00806782354431917,0.00852491055199472,30.600000381469727,31.299999237060547,155.3000030517578,165.0500030517578,3.0079895363978744,4.333812817679614,23150.0,2025-01-23 00:00:00,-22.44999885559082,-0.6999988555908203,-9.75,12.0,stop_z_trend,3
2025-01-28,2025-01-28 14:26:00,2025-01-28 14:27:00,-1,360.94998931884766,365.3499984741211,0.015603284557694273,0.01578714249799052,295.54998779296875,303.5,65.4000015258789,61.849998474121094,6.326193085775999,5.813424208695155,22900.0,2025-01-30 00:00:00,-16.400009155273438,-7.95001220703125,3.5500030517578125,12.0,stop_z_trend,1
2025-01-29,2025-01-29 11:30:00,2025-01-29 11:48:00,1,297.15000915527344,316.9000015258789,0.012872776091411287,0.013705383582885266,162.8000030517578,194.5500030517578,134.35000610351562,122.3499984741211,-2.5944971791250224,0.8165406030769687,23050.0,2025-01-30 00:00:00,7.749992370605469,31.75,-12.000007629394531,12.0,mean_revert,18
2025-01-30,2025-01-30 12:47:00,2025-01-30 13:47:00,1,126.44999694824219,75.75000190734863,0.005437575347606846,0.0032604485820750067,89.19999694824219,52.150001525878906,37.25,23.600000381469727,-2.584564788664619,-1.9186378313171644,23200.0,2025-01-30 00:00:00,-62.699995040893555,-37.04999542236328,-13.649999618530273,12.0,max_hold,60
2025-02-01,2025-02-01 11:33:00,2025-02-01 11:51:00,1,428.5,463.8000183105469,0.018072543230704344,0.019727020684222187,226.5,138.60000610351562,202.0,325.20001220703125,-2.5124529259832418,1.1359314344493867,23650.0,2025-02-06 00:00:00,23.300018310546875,-87.89999389648438,123.20001220703125,12.0,mean_revert,18
2025-02-04,2025-02-04 14:01:00,2025-02-04 15:00:00,1,252.10000610351562,195.8000030517578,0.010618090180204933,0.0082338100526391,132.8000030517578,120.80000305175781,119.30000305175781,75.0,-2.5125518010610772,-1.7651635682784212,23650.0,2025-02-06 00:00:00,-68.30000305175781,-12.0,-44.30000305175781,12.0,eod_force,59
2025-02-06,2025-02-06 13:46:00,2025-02-06 14:41:00,-1,137.8999969959259,124.70000302791595,0.0058234796028684924,0.005264491198881917,2.200000047683716,0.8999999761581421,135.6999969482422,123.80000305175781,2.8874377201833745,-0.6693205252542587,23700.0,2025-02-06 00:00:00,1.1999939680099487,1.3000000715255737,11.899993896484375,12.0,mean_revert,55
2025-02-07,2025-02-07 13:52:00,2025-02-07 13:53:00,-1,332.9500045776367,344.99998474121094,0.014108051041425285,0.014635574040107971,89.8499984741211,84.94999694824219,243.10000610351562,260.04998779296875,2.5053854078691065,4.1279913997813535,23700.0,2025-02-13 00:00:00,-24.04998016357422,4.900001525878906,-16.949981689453125,12.0,stop_z_trend,1
2025-02-10,2025-02-10 14:23:00,2025-02-10 14:29:00,-1,309.6500015258789,299.75,0.013236950892967845,0.012798889837745516,79.6500015258789,86.75,230.0,213.0,2.6085530871983114,-0.42112510392091557,23500.0,2025-02-13 00:00:00,-2.0999984741210938,-7.099998474121094,17.0,12.0,mean_revert,6
2025-02-11,2025-02-11 12:55:00,2025-02-11 12:56:00,-1,255.3000030517578,270.74999237060547,0.010968779954890866,0.011640780023458074,66.30000305175781,61.349998474121094,189.0,209.39999389648438,5.277814466165007,7.192553387991285,23350.0,2025-02-13 00:00:00,-27.449989318847656,4.950004577636719,-20.399993896484375,12.0,stop_z_trend,1
2025-02-12,2025-02-12 11:44:00,2025-02-12 11:45:00,-1,253.75000762939453,268.75000762939453,0.010980190181270324,0.011616523043580448,199.10000610351562,220.35000610351562,54.650001525878906,48.400001525878906,5.311243694079429,5.926586331235976,22900.0,2025-02-13 00:00:00,-27.0,-21.25,6.25,12.0,stop_z_trend,1
2025-02-13,2025-02-13 13:26:00,2025-02-13 13:32:00,-1,118.24999713897705,131.05000162124634,0.005093755298085841,0.005648694602304895,5.550000190734863,4.650000095367432,112.69999694824219,126.4000015258789,3.9044003801681826,4.02599987678085,23250.0,2025-02-13 00:00:00,-24.800004482269287,0.9000000953674316,-13.700004577636719,12.0,stop_z_trend,6
2025-02-14,2025-02-14 13:02:00,2025-02-14 13:21:00,-1,442.65000915527344,410.84999084472656,0.01936131571729757,0.017922382053872147,64.05000305175781,75.30000305175781,378.6000061035156,335.54998779296875,2.7960737509503315,-0.05719464410862222,23150.0,2025-02-20 00:00:00,19.800018310546875,-11.25,43.050018310546875,12.0,mean_revert,19
2025-02-17,2025-02-17 13:14:00,2025-02-17 13:33:00,1,314.25,328.1999969482422,0.013708938620599399,0.014286148954968957,173.75,208.1999969482422,140.5,120.0,-2.8571081520587644,1.478820911655423,22850.0,2025-02-20 00:00:00,1.9499969482421875,34.44999694824219,-20.5,12.0,mean_revert,19
2025-02-19,2025-02-19 13:08:00,2025-02-19 13:33:00,-1,213.69999313354492,193.90000534057617,0.009303681833190863,0.008435551073381547,49.29999923706055,51.54999923706055,164.39999389648438,142.35000610351562,2.846052363774141,-0.06991889536063307,23050.0,2025-02-20 00:00:00,7.79998779296875,-2.25,22.04998779296875,12.0,mean_revert,25
2025-02-21,2025-02-21 14:00:00,2025-02-21 15:00:00,1,294.6499938964844,283.8999938964844,0.012918712464770448,0.012441005079646954,125.19999694824219,127.5,169.4499969482422,156.39999389648438,-2.6650066346980137,-1.3908586203004047,22850.0,2025-02-27 00:00:00,-22.75,2.3000030517578125,-13.050003051757812,12.0,max_hold,60
2025-02-24,2025-02-24 14:03:00,2025-02-24 15:00:00,1,207.25,195.8499984741211,0.00916873119801805,0.00865186029240598,81.1500015258789,91.8499984741211,126.0999984741211,104.0,-2.5871874419439425,-1.5900134103645278,22650.0,2025-02-27 00:00:00,-23.400001525878906,10.699996948242188,-22.099998474121094,12.0,eod_force,57
2025-02-28,2025-02-28 12:34:00,2025-02-28 12:38:00,-1,288.4499969482422,302.54999923706055,0.01291115237598885,0.01355762852559993,69.19999694824219,63.79999923706055,219.25,238.75,3.4007945992869515,4.945846752714876,22400.0,2025-03-06 00:00:00,-26.10000228881836,5.399997711181641,-19.5,12.0,stop_z_trend,4
2025-03-03,2025-03-03 12:19:00,2025-03-03 13:19:00,1,253.0,238.4000015258789,0.011393830218419275,0.010695187046803622,79.5,113.55000305175781,173.5,124.8499984741211,-2.6296092921126846,-1.5032710599494674,22200.0,2025-03-06 00:00:00,-26.599998474121094,34.05000305175781,-48.650001525878906,12.0,max_hold,60
2025-03-04,2025-03-04 13:04:00,2025-03-04 13:17:00,-1,226.39999771118164,215.0999984741211,0.010217528554525753,0.009701556761703537,35.20000076293945,37.099998474121094,191.1999969482422,178.0,2.6857761770036785,-0.29129803789829334,22200.0,2025-03-06 00:00:00,-0.7000007629394531,-1.8999977111816406,13.199996948242188,12.0,mean_revert,13
2025-03-07,2025-03-07 12:02:00,2025-03-07 12:30:00,-1,299.8000030517578,291.6999969482422,0.013253757871430495,0.01288006534599851,94.30000305175781,107.44999694824219,205.5,184.25,2.6293993604566817,-0.010500695693378024,22650.0,2025-03-13 00:00:00,-3.899993896484375,-13.149993896484375,21.25,12.0,mean_revert,28
2025-03-10,2025-03-10 13:47:00,2025-03-10 13:48:00,-1,261.2000045776367,267.4000015258789,0.01155491500109601,0.011834476721658726,49.150001525878906,48.650001525878906,212.0500030517578,218.75,3.5306872664266176,4.4780778375544,22700.0,2025-03-13 00:00:00,-18.199996948242188,0.5,-6.6999969482421875,12.0,stop_z_trend,1
2025-03-12,2025-03-12 11:37:00,2025-03-12 11:40:00,-1,190.20000076293945,201.0499973297119,0.008486108752373642,0.00897714956318551,26.200000762939453,23.600000381469727,164.0,177.4499969482422,3.5360784857170033,4.405668907641195,22500.0,2025-03-13 00:00:00,-22.84999656677246,2.6000003814697266,-13.449996948242188,12.0,stop_z_trend,3
2025-03-13,2025-03-13 11:37:00,2025-03-13 12:37:00,-1,175.59999990463257,170.00000619888306,0.00780744610503221,0.0075577057096735,5.599999904632568,2.1500000953674316,170.0,167.85000610351562,2.854677825748151,0.4561206529936516,22600.0,2025-03-13 00:00:00,-6.400006294250488,3.4499998092651367,2.149993896484375,12.0,max_hold,60
2025-03-17,2025-03-17 12:25:00,2025-03-17 13:24:00,-1,249.14999389648438,241.4499969482422,0.011054515436396897,0.010708931773811513,66.19999694824219,68.94999694824219,182.9499969482422,172.5,2.5210059120695103,-0.14910348205572868,22600.0,2025-03-20 00:00:00,-4.3000030517578125,-2.75,10.449996948242188,12.0,mean_revert,59
2025-03-18,2025-03-18 12:55:00,2025-03-18 13:54:00,1,200.85000610351562,208.6500015258789,0.008811143062229245,0.009128095263184833,98.05000305175781,135.5,102.80000305175781,73.1500015258789,-2.54852623056378,0.3548443639955718,22750.0,2025-03-20 00:00:00,-4.200004577636719,37.44999694824219,-29.650001525878906,12.0,mean_revert,59
2025-03-19,2025-03-19 12:12:00,2025-03-19 12:15:00,-1,170.95000457763672,163.64999771118164,0.007453673624488194,0.007131340322083913,56.400001525878906,59.29999923706055,114.55000305175781,104.3499984741211,2.5310658228622565,-0.2168784313360808,22950.0,2025-03-20 00:00:00,-4.699993133544922,-2.8999977111816406,10.200004577636719,12.0,mean_revert,3
2025-03-20,2025-03-20 13:10:00,2025-03-20 13:14:00,-1,91.4000015258789,113.75,0.003946646860784406,0.004908264171812169,83.1500015258789,106.0,8.25,7.75,2.7781473153963705,4.324335541069148,23050.0,2025-03-20 00:00:00,-34.349998474121094,-22.849998474121094,0.5,12.0,stop_z_trend,4
2025-03-21,2025-03-21 13:53:00,2025-03-21 14:53:00,1,268.6999969482422,271.75,0.011524002819675938,0.011618610686857165,141.9499969482422,178.4499969482422,126.75,93.30000305175781,-2.5447556514531873,-0.8309009800402104,23300.0,2025-03-27 00:00:00,-8.949996948242188,36.5,-33.44999694824219,12.0,max_hold,60
2025-03-24,2025-03-24 13:46:00,2025-03-24 13:57:00,1,280.1500015258789,287.2999954223633,0.01185466314875025,0.012139804440835272,183.5,203.6999969482422,96.6500015258789,83.5999984741211,-2.7178589523691685,0.02533051366404951,23550.0,2025-03-27 00:00:00,-4.850006103515625,20.199996948242188,-13.050003051757812,12.0,mean_revert,11
2025-03-26,2025-03-26 11:58:00,2025-03-26 11:59:00,-1,194.1999969482422,196.04999542236328,0.0082181578190338,0.008300169154206744,60.75,57.900001525878906,133.4499969482422,138.14999389648438,4.2880428929252545,4.379807764329605,23700.0,2025-03-27 00:00:00,-13.849998474121094,2.8499984741210938,-4.6999969482421875,12.0,stop_z_trend,1
2025-03-28,2025-03-28 12:32:00,2025-03-28 12:52:00,-1,303.0500030517578,283.8999938964844,0.012824609371480779,0.012000143060031263,67.25,70.44999694824219,235.8000030517578,213.4499969482422,2.7053537693859324,-0.21205569793717902,23700.0,2025-04-03 00:00:00,7.1500091552734375,-3.1999969482421875,22.350006103515625,12.0,mean_revert,20
2025-04-04,2025-04-04 13:43:00,2025-04-04 13:44:00,-1,273.5,281.8000068664551,0.011903906759984437,0.012271648784656307,60.0,56.95000076293945,213.5,224.85000610351562,2.709707152562246,4.289095112222754,23050.0,2025-04-09 00:00:00,-20.300006866455078,3.049999237060547,-11.350006103515625,12.0,stop_z_trend,1
2025-04-08,2025-04-08 12:32:00,2025-04-08 13:32:00,-1,420.00001525878906,447.45001220703125,0.01850477147653597,0.01969410264995736,311.70001220703125,334.20001220703125,108.30000305175781,113.25,2.923856808087305,1.279291425761504,22450.0,2025-04-09 00:00:00,-39.44999694824219,-22.5,-4.9499969482421875,12.0,max_hold,60
2025-04-11,2025-04-11 11:14:00,2025-04-11 12:14:00,1,430.8999938964844,408.8999938964844,0.01879886226266011,0.017784756208513317,179.0,200.1999969482422,251.89999389648438,208.6999969482422,-2.6903744322885728,-1.5081192875279257,22950.0,2025-04-17 00:00:00,-34.0,21.199996948242188,-43.19999694824219,12.0,max_hold,60
2025-04-15,2025-04-15 13:25:00,2025-04-15 14:25:00,1,207.25,191.1500015258789,0.008865096839185948,0.008179289752925928,96.25,81.80000305175781,111.0,109.3499984741211,-2.5919091236079006,-1.9929050073255645,23350.0,2025-04-17 00:00:00,-28.099998474121094,-14.449996948242188,-1.6500015258789062,12.0,max_hold,60
2025-04-16,2025-04-16 14:00:00,2025-04-16 15:00:00,-1,176.0500030517578,166.5,0.007511883706420706,0.007107912313402502,111.9000015258789,96.69999694824219,64.1500015258789,69.80000305175781,3.3370313458964818,0.11976601475069404,23350.0,2025-04-17 00:00:00,-2.4499969482421875,15.200004577636719,-5.650001525878906,12.0,max_hold,60
2025-04-21,2025-04-21 12:26:00,2025-04-21 13:18:00,-1,318.4500045776367,304.8000030517578,0.013167198387481283,0.012617879174268962,252.0500030517578,232.85000610351562,66.4000015258789,71.94999694824219,3.5206768656708376,-0.11652582062020156,24000.0,2025-04-24 00:00:00,1.6500015258789062,19.199996948242188,-5.549995422363281,12.0,mean_revert,52
2025-04-22,2025-04-22 11:34:00,2025-04-22 12:34:00,1,200.4499969482422,197.6999969482422,0.008295363791269638,0.00817465719565185,107.94999694824219,118.8499984741211,92.5,78.8499984741211,-2.5994156437458305,-1.6068947513193452,24150.0,2025-04-24 00:00:00,-14.75,10.900001525878906,-13.650001525878906,12.0,max_hold,60
