entry_date,exit_date,entry_spot,exit_spot,atm_strike,straddle_entry,straddle_exit,pnl_points,pnl_pct,hold_days,exit_reason,entry_vrp_z,entry_iv,entry_rv,entry_regime,entry_confidence,entry_kelly,expiry
2025-10-14,2025-10-16,25145.5,25585.3,25150.0,272.45,481.55,-221.10000000000002,-0.0006851232435586221,2,vrp_decay,1.8701402629555615,0.10773135721683502,0.05762038119636903,NEUTRAL,0.9999477236651122,0.07791843745320366,2025-10-20
2025-11-11,2025-11-17,25694.95,26013.45,25700.0,308.75,323.7,-26.94999999999999,-4.1323803159043094e-05,4,pre_expiry,1.6524049465486192,0.11588223278522491,0.06486064011735194,NEUTRAL,0.572247688244998,0.03939937127946029,2025-11-18
2025-11-20,2025-11-24,26192.15,25959.5,26200.0,242.35000000000002,221.2,9.150000000000034,1.326097975023387e-05,2,pre_expiry,0.640856802191584,0.10810505598783493,0.07650684467849934,NEUTRAL,0.7591990617816105,0.037959953089080525,2025-11-25
2025-12-05,2025-12-12,26186.45,26046.95,26200.0,304.7,194.35,98.35,0.0001285594984594244,5,max_hold,0.6208312054527495,0.08465441316366196,0.052402948646240774,NEUTRAL,0.6845992635348845,0.034229963176744226,2025-12-16
2025-12-16,2025-12-19,25860.1,25966.4,25850.0,262.55,190.25,60.30000000000001,0.00011654516109969141,3,vrp_decay,1.1795185110497857,0.10641129314899445,0.060926061832353474,NEUTRAL,0.9996250482766597,0.049981252413832986,2025-12-23
