timestamp,equity,cash,gross_notional,unrealized_pnl
2026-01-22T16:55:48.277007+00:00,99980.64366925841,100000,8031.394201601217,7089.417941196101
2026-01-22T16:55:49.294524+00:00,99997.3494156005,100000,13034.137350345392,2103.9861413806857
2026-01-22T16:55:50.295535+00:00,100038.90176703323,100000,7997.85957019344,-2856.725754337866
2026-01-22T16:55:51.306365+00:00,100001.82293358917,100000,13046.531847831073,-7926.274495441731
2026-01-22T16:55:52.306486+00:00,101507.31583952047,100000,16541.212570764754,-11420.781589510423
2026-01-22T16:55:53.306947+00:00,100004.71016479428,100000,17963.8685536802,-12185.872970722075
2026-01-22T16:55:54.314362+00:00,100000.72098182149,100000,17967.336850058004,-12189.862153694858
2026-01-22T16:55:55.314374+00:00,99998.73535544652,100000,17964.434961593815,-12191.847780069826
2026-01-22T16:55:56.314464+00:00,100003.5905844861,100000,17964.9692653256,-12186.980076301275
2026-01-22T16:55:57.315320+00:00,100002.31426172226,100000,17965.435320052795,-12188.25639906511
2026-01-22T16:55:58.315466+00:00,99975.16708533697,100000,17939.355492974624,-12215.403575450408
2026-01-22T16:55:59.317529+00:00,100002.33955533206,100000,22965.879430683453,-17188.231105455317
2026-01-22T16:56:00.317578+00:00,100002.5733876771,100000,17964.048786572857,-12186.664267051165
2026-01-22T16:56:01.342371+00:00,100003.42870497119,100000,17961.798044425006,-12185.808949757067
2026-01-22T16:56:02.344354+00:00,99999.03294460171,100000,17954.393435908674,-12190.204710126534
2026-01-22T16:56:03.344358+00:00,100005.5554125943,100000,17958.455934746933,-12183.682242133958
2026-01-22T16:56:04.345271+00:00,100006.60010421321,100000,17955.28900226116,-12182.637550515039
2026-01-22T16:56:05.345471+00:00,100010.30949634156,100000,17953.238178924807,-12178.928158386683
2026-01-22T16:56:06.364476+00:00,100005.31965688856,100000,17952.1432906328,-12183.917997839691
2026-01-22T16:56:07.365365+00:00,99972.50952058198,100000,17913.798223729,-12216.728134146273
2026-01-22T16:56:08.365826+00:00,100009.9230764224,100000,17953.535083770726,-12179.31457830585
2026-01-22T16:56:09.367242+00:00,100008.79875548709,100000,17955.759054184342,-12180.43889924117
2026-01-22T16:56:10.395466+00:00,100013.45278234044,100000,17949.902413143645,-12175.784872387821
2026-01-22T16:56:11.406538+00:00,100009.33855266924,100000,17955.16777464766,-12179.899102059017
2026-01-22T16:56:12.414322+00:00,100005.36517583429,100000,17956.728205637693,-12183.872478893969
2026-01-22T16:56:13.414364+00:00,100002.29253280781,100000,17961.62158198996,-12186.945121920442
2026-01-22T16:56:14.414397+00:00,100002.2768788574,100000,17961.605928039557,-12186.960775870846
2026-01-22T16:56:15.414460+00:00,100001.0048507061,100000,17961.358730406126,-12188.232804022155
2026-01-22T16:56:16.415333+00:00,100005.4365915658,100000,17959.777369962794,-12183.801063162462
2026-01-22T16:56:17.415335+00:00,100006.10939344158,100000,17958.673527449362,-12183.128261286667
2026-01-22T16:56:18.415493+00:00,100004.35552390874,100000,17960.401821246985,-12184.882130819506
2026-01-22T16:56:19.424569+00:00,100006.05381401801,100000,17953.05557619594,-12183.183840710237
2026-01-22T16:56:20.444682+00:00,100006.63875286121,100000,17957.1474832605,-12182.598901867044
2026-01-22T16:56:21.445419+00:00,100007.19360053402,100000,17957.222880825524,-12182.044054194228
2026-01-22T16:56:22.456488+00:00,100011.48162973099,100000,17952.491023123323,-12177.756024997267
2026-01-22T16:56:23.464349+00:00,101005.11471888746,100000,16943.169820103907,-11184.12293584079
2026-01-22T16:56:24.465073+00:00,100005.87959919809,100000,17958.710511026453,-12183.35805553016
2026-01-22T16:56:25.465608+00:00,100000.04188882494,100000,17953.493850328305,-12189.195765903309
2026-01-22T16:56:26.495493+00:00,100009.45325413304,100000,17955.413449665553,-12179.78440059521
2026-01-22T16:56:27.514348+00:00,101507.83829216554,100000,16451.828693825704,-10681.399362562714
2026-01-22T16:56:28.514482+00:00,101016.70044828337,100000,16946.995941880985,-11172.537206444875
2026-01-22T16:56:29.515292+00:00,100007.2739307298,100000,17957.695737777853,-12181.963723998453
2026-01-22T16:56:30.515379+00:00,101011.51751121528,100000,16953.606604355962,-11177.720143512977
2026-01-22T16:56:31.515414+00:00,101510.12269585823,100000,16455.00141971301,-10679.114958870025
2026-01-22T16:56:32.515582+00:00,101480.95304653922,100000,16425.83177039399,-10708.284608189044
2026-01-22T16:56:33.517467+00:00,101010.57842823121,100000,16953.77345202211,-11178.659226497051
2026-01-22T16:56:34.517510+00:00,100002.53936110382,100000,17962.803471753137,-12186.698293624435
2026-01-22T16:56:35.545443+00:00,100002.0458360068,100000,17963.181244273488,-12187.191818721449
2026-01-22T16:56:36.545504+00:00,101004.70113625738,100000,16955.448372726023,-11184.53651847087
2026-01-22T16:56:37.548998+00:00,100000.41137670862,100000,17965.6195776745,-12188.826278019624
2026-01-22T16:56:38.552311+00:00,99999.05911036763,100000,17967.023326370032,-12190.178544360626
2026-01-22T16:56:39.552442+00:00,99997.43518246703,100000,17969.226017153935,-12191.802472261217
2026-01-22T16:56:40.552483+00:00,99996.96979337615,100000,17969.691406244816,-12192.267861352098
2026-01-22T16:56:41.552498+00:00,99998.2024460193,100000,17967.455344014525,-12191.035208708949
2026-01-22T16:56:42.552653+00:00,99998.80704882082,100000,17967.513287003967,-12190.43060590743
2026-01-22T16:56:43.556354+00:00,99994.5071658687,100000,17965.72546425416,-12194.730488859565
2026-01-22T16:56:44.556372+00:00,99996.79982747235,100000,17969.726437770543,-12192.437827255897
2026-01-22T16:56:45.556440+00:00,99997.01323330194,100000,17969.628784517616,-12192.224421426306
2026-01-22T16:56:46.564527+00:00,99994.22578767265,100000,17972.441805882132,-12195.011867055608
2026-01-22T16:56:47.564631+00:00,99993.04738760687,100000,17971.40007076938,-12196.190267121376
2026-01-22T16:56:48.565381+00:00,99994.42079490829,100000,17972.568480641265,-12194.816859819966
2026-01-22T16:56:49.565400+00:00,100978.22501523515,100000,16944.73263812947,-11211.012639493112
2026-01-22T16:56:50.565587+00:00,100410.38324062045,100000,17387.992894334264,-11778.854414107807
2026-01-22T16:56:51.565657+00:00,99993.41951781073,100000,17973.68551031548,-12195.81813691752
2026-01-22T16:56:52.567311+00:00,100979.20678377971,100000,16942.93476224682,-11210.030870948542
2026-01-22T16:56:53.567879+00:00,99994.21016117874,100000,17973.126372100807,-12195.02749354952
2026-01-22T16:56:54.595258+00:00,99992.30974249847,100000,17958.66698298469,-12196.927912229781
2026-01-22T16:56:55.602363+00:00,99998.54366478605,100000,17965.454563803476,-12190.693989942203
2026-01-22T16:56:56.606614+00:00,99999.15406041688,100000,17965.108304763184,-12190.083594311367
2026-01-22T16:56:57.606656+00:00,100000.40802355653,100000,17965.268948278695,-12188.829631171715
2026-01-22T16:56:58.614293+00:00,100001.90091116102,100000,17963.274686764744,-12187.336743567235
2026-01-22T16:56:59.614387+00:00,100002.60133732027,100000,17961.525431713522,-12186.636317407985
2026-01-22T16:57:00.614491+00:00,99997.54159691231,100000,17969.003850131998,-12191.696057815941
2026-01-22T16:57:01.614602+00:00,99998.8378966069,100000,17966.06110774482,-12190.399758121359
2026-01-22T16:57:02.615293+00:00,100000.18189003477,100000,17966.202716012143,-12189.055764693476
2026-01-22T16:57:03.615294+00:00,99999.70628277645,100000,17966.781287979524,-12189.5313719518
2026-01-22T16:57:04.615788+00:00,100499.5149683216,100000,17466.515986061535,-11689.722686406656
2026-01-22T16:57:05.616937+00:00,100002.15564570962,100000,17964.074513273717,-12187.082009018635
2026-01-22T16:57:06.651026+00:00,100498.74339084435,100000,17456.355338977955,-11690.494263883907
2026-01-22T16:57:07.656455+00:00,100002.74855978214,100000,17963.642440198597,-12186.489094946124
2026-01-22T16:57:08.656652+00:00,100009.80535162582,100000,17951.498928915546,-12179.43230310243
2026-01-22T16:57:09.656747+00:00,100001.25495358494,100000,17964.51858902555,-12187.982701143312
2026-01-22T16:57:10.664657+00:00,100001.19480080417,100000,17965.035358179168,-12188.042853924086
2026-01-22T16:57:11.664658+00:00,99998.64632963961,100000,17968.252769068487,-12190.591325088637
2026-01-22T16:57:12.665376+00:00,99997.73327701494,100000,17968.747568923136,-12191.50437771332
2026-01-22T16:57:13.665458+00:00,99991.34381290727,100000,17976.674447964633,-12197.893841820978
2026-01-22T16:57:14.667368+00:00,99990.35339025877,100000,17978.520227070505,-12198.884264469483
2026-01-22T16:57:15.694463+00:00,99989.89842436512,100000,17978.679417588697,-12199.339230363139
2026-01-22T16:57:16.695409+00:00,99990.0720532301,100000,17978.853046453693,-12199.165601498144
2026-01-22T16:57:17.702320+00:00,99994.73934416572,100000,17973.82537903638,-12194.49831056253
2026-01-22T16:57:18.714274+00:00,99995.41000849486,100000,17971.829954009434,-12193.827646233402
2026-01-22T16:57:19.715339+00:00,100243.29471014306,100000,17220.421543878172,-11945.942944585193
2026-01-22T16:57:20.715370+00:00,99996.21303481625,100000,17970.32601829426,-12193.024619912008
2026-01-22T16:57:21.715453+00:00,99996.11520204289,100000,17969.66980489879,-12193.12245268536
2026-01-22T16:57:22.715494+00:00,99993.91086459786,100000,17974.306600874264,-12195.3267901304
2026-01-22T16:57:23.717521+00:00,99995.52752423592,100000,17971.345998736968,-12193.710130492334
2026-01-22T16:57:24.717797+00:00,100493.96393200451,100000,17474.89017263925,-11695.273722723745
2026-01-22T16:57:25.718079+00:00,101498.49669726499,100000,16470.56973073069,-10690.740957463266
2026-01-22T16:57:26.746453+00:00,99988.26072700121,100000,17969.995068311742,-12200.97692772704
2026-01-22T16:57:27.752394+00:00,99990.69478952164,100000,17978.512966785915,-12198.542865206617
2026-01-22T16:57:28.764274+00:00,100489.3570283123,100000,17477.630592816746,-11699.880626415963
2026-01-22T16:57:29.764528+00:00,99989.69088360833,100000,17977.509060872617,-12199.546771119918
2026-01-22T16:57:30.765563+00:00,99990.0157968882,100000,17979.513641414134,-12199.221857840057
2026-01-22T16:57:31.767493+00:00,99993.74439319746,100000,17975.669292528215,-12195.493261530803
2026-01-22T16:57:32.767942+00:00,100464.9160885522,100000,17447.291884034206,-11724.321566176048
2026-01-22T16:57:33.768500+00:00,99992.37896186151,100000,17977.38198159414,-12196.85869286674
2026-01-22T16:57:34.794510+00:00,99992.40470303877,100000,17977.407722771404,-12196.832951689476
2026-01-22T16:57:35.795221+00:00,99995.18313280364,100000,17974.230552922032,-12194.05452192462
2026-01-22T16:57:36.795724+00:00,99994.71969116398,100000,17975.202093289063,-12194.517963564276
2026-01-22T16:57:37.795761+00:00,99993.19052651864,100000,17976.621899291553,-12196.047128209624
2026-01-22T16:57:38.796319+00:00,101497.9540744645,100000,16470.585073002385,-10691.283580263747
2026-01-22T16:57:39.800548+00:00,99975.16003157622,100000,17958.659736825648,-12214.077623152036
2026-01-22T16:57:40.814430+00:00,100983.1556154708,100000,16952.226812716017,-11206.082039257457
2026-01-22T16:57:41.815330+00:00,100999.32447171831,100000,16969.612754064892,-11189.913183009943
2026-01-22T16:57:42.815350+00:00,99967.42360807724,100000,17950.854980850163,-12221.814046651012
2026-01-22T16:57:43.815606+00:00,99737.00753015355,100000,17720.438902926475,-12452.230124574697
2026-01-22T16:57:44.864459+00:00,100492.35556805014,100000,17475.874685289575,-11696.882086678106
2026-01-22T16:57:45.865758+00:00,101496.49931809174,100000,16467.148674810865,-10692.738336636512
2026-01-22T16:57:46.867484+00:00,99993.89027360345,100000,17974.49442679986,-12195.347381124808
2026-01-22T16:57:47.878504+00:00,99993.88707663654,100000,17974.49122983296,-12195.350578091708
2026-01-22T16:57:48.906251+00:00,100001.30321616797,100000,17968.45772728769,-12187.934438560285
2026-01-22T16:57:49.914241+00:00,99993.82508563803,100000,17973.807223016967,-12195.412569090218
2026-01-22T16:57:50.914511+00:00,99710.25031894432,100000,17681.401665048605,-12478.987335783926
2026-01-22T16:57:51.914643+00:00,100975.42405268109,100000,16942.57154873846,-11213.81360204716
2026-01-22T16:57:52.915343+00:00,99961.59765575637,100000,17941.44921193269,-12227.639998971888
2026-01-22T16:57:53.915389+00:00,99994.5269127751,100000,17975.131065971505,-12194.710741953162
2026-01-22T16:57:54.945881+00:00,100016.0135113468,100000,17952.724178952096,-12173.224143381456
2026-01-22T16:57:55.952357+00:00,101007.29837805206,100000,16958.90620519606,-11181.939276676188
2026-01-22T16:57:56.956360+00:00,100044.45256548312,100000,17920.8317293173,-12144.785089245133
2026-01-22T16:57:57.964263+00:00,99993.5245035856,100000,17974.196989258533,-12195.713151142645
2026-01-22T16:57:58.965516+00:00,99995.12505494169,100000,17974.635888513963,-12194.112599786562
2026-01-22T16:58:00.006254+00:00,100493.06918299041,100000,17470.962007920436,-11696.168471737841
2026-01-22T16:58:01.006303+00:00,99994.47875816823,100000,17973.44293192843,-12194.758896560028
2026-01-22T16:58:02.007086+00:00,99995.1441630911,100000,17969.530060925204,-12194.09349163716
2026-01-22T16:58:03.010187+00:00,99990.36107619044,100000,17980.23604192116,-12198.876578537805
2026-01-22T16:58:04.014282+00:00,99989.87991914134,100000,17981.463196784774,-12199.357735586913
2026-01-22T16:58:05.014458+00:00,99989.19085863538,100000,17979.42369250074,-12200.046796092873
2026-01-22T16:58:06.015334+00:00,100996.36424185679,100000,16973.30046170771,-11192.873412871455
2026-01-22T16:58:07.017368+00:00,100997.37082215917,100000,16973.82424063716,-11191.866832569085
2026-01-22T16:58:08.026709+00:00,100995.95534948546,100000,16972.892692108602,-11193.282305242794
2026-01-22T16:58:09.045329+00:00,100738.40529924129,100000,16715.30783592519,-11450.832355486962
2026-01-22T16:58:10.064520+00:00,100971.27888556573,100000,16948.215105416635,-11217.958769162526
2026-01-22T16:58:11.065382+00:00,99989.27944833877,100000,17979.960277637798,-12199.958206389485
2026-01-22T16:58:12.067391+00:00,99995.0813992122,100000,17970.8792218991,-12194.156255516058
2026-01-22T16:58:13.067498+00:00,99964.70624121395,100000,17955.263878826772,-12224.5314135143
2026-01-22T16:58:14.082956+00:00,99986.78557668223,100000,17973.213786730936,-12202.452078046023
2026-01-22T16:58:15.095323+00:00,100006.04541154593,100000,17965.297704380195,-12183.19224318233
2026-01-22T16:58:16.100497+00:00,99966.58017210769,100000,17953.280589290185,-12222.657482620572
2026-01-22T16:58:17.102656+00:00,99992.03995903667,100000,17977.373726689,-12197.197695691584
2026-01-22T16:58:18.102732+00:00,99992.77050976915,100000,17977.62707285815,-12196.467144959104
2026-01-22T16:58:19.106346+00:00,99994.39060609158,100000,17976.039277088843,-12194.847048636679
2026-01-22T16:58:20.114344+00:00,99981.8544848252,100000,17962.01018201111,-12207.383169903052
2026-01-22T16:58:21.114473+00:00,100999.66790123396,100000,16965.221400342925,-11189.569753494294
2026-01-22T16:58:22.115490+00:00,99995.41785853308,100000,17974.51671378756,-12193.819796195166
2026-01-22T16:58:23.117323+00:00,101500.799416007,100000,16469.13515631366,-10688.438238721263
2026-01-22T16:58:24.117457+00:00,99991.86655416108,100000,17971.626329909737,-12197.371100567176
2026-01-22T16:58:25.117692+00:00,99992.06296687211,100000,17967.96847334591,-12197.174687856143
2026-01-22T16:58:26.145378+00:00,99996.1246820457,100000,17971.141187077905,-12193.112972682555
2026-01-22T16:58:27.146986+00:00,99997.77178992242,100000,17971.011650565397,-12191.465864805827
2026-01-22T16:58:28.152598+00:00,99994.84381563167,100000,17957.08097361072,-12194.39383909658
2026-01-22T16:58:29.156322+00:00,99997.7054885731,100000,17971.013681692588,-12191.532166155148
2026-01-22T16:58:30.164520+00:00,99997.74538032245,100000,17970.755072657517,-12191.492274405799
2026-01-22T16:58:31.165291+00:00,99997.43092612624,100000,17970.670786769213,-12191.806728602012
2026-01-22T16:58:32.165358+00:00,99997.73965481136,100000,17970.97951545433,-12191.497999916894
2026-01-22T16:58:33.165438+00:00,100989.23164461153,100000,16949.67924238231,-11200.006010116731
2026-01-22T16:58:34.214280+00:00,101004.9952791873,100000,16963.370239414613,-11184.242375540967
2026-01-22T16:58:35.214543+00:00,101008.37402369904,100000,16959.245497088355,-11180.863631029217
2026-01-22T16:58:36.215679+00:00,99998.7550830981,100000,17968.851649821674,-12190.482571630144
2026-01-22T16:58:37.217411+00:00,99995.63770692614,100000,17973.235910403142,-12193.59994780212
2026-01-22T16:58:38.218155+00:00,100494.4337135704,100000,17474.150522317213,-11694.80394115785
2026-01-22T16:58:39.245530+00:00,99996.01284389506,100000,17972.860773434215,-12193.224810833193
2026-01-22T16:58:40.256487+00:00,100494.26274012533,100000,17474.713841913002,-11694.974914602924
2026-01-22T16:58:41.264337+00:00,100005.40782996439,100000,17961.09120512278,-12183.829824763863
2026-01-22T16:58:42.264679+00:00,100494.74949252188,100000,17474.175607161917,-11694.488162206371
2026-01-22T16:58:43.265350+00:00,99995.15269329808,100000,17973.367272367403,-12194.084961430177
2026-01-22T16:58:44.265601+00:00,99995.8547325767,100000,17972.485210289993,-12193.382922151559
2026-01-22T16:58:45.267478+00:00,101501.64421816161,100000,16467.1072526572,-10687.593436566645
2026-01-22T16:58:46.294334+00:00,99997.96557848826,100000,17970.155647092703,-12191.272076239988
2026-01-22T16:58:47.294519+00:00,99998.23994322051,100000,17970.07409302686,-12190.997711507742
2026-01-22T16:58:48.294740+00:00,101487.04627156463,100000,16447.551795204854,-10702.191383163621
2026-01-22T16:58:49.295264+00:00,100002.05873461111,100000,17965.52209168936,-12187.17892011714
2026-01-22T16:58:50.314511+00:00,100000.57433683284,100000,17963.96936143457,-12188.663317895418
2026-01-22T16:58:51.315346+00:00,100002.235560443,100000,17965.69891752125,-12187.002094285244
2026-01-22T16:58:52.317530+00:00,100399.31592300866,100000,17566.689455639258,-11789.921731719596
2026-01-22T16:58:53.344847+00:00,100000.76919884414,100000,17966.348617149684,-12188.468455884118
2026-01-22T16:58:54.356288+00:00,100998.97672306612,100000,16952.64303552249,-11190.260931662127
2026-01-22T16:58:55.364370+00:00,99995.0180201342,100000,17958.479131667973,-12194.219634594056
2026-01-22T16:58:56.364500+00:00,100002.94912598423,100000,17965.24276375267,-12186.288528744017
2026-01-22T16:58:57.365136+00:00,100501.27474946556,100000,17465.103462647552,-11687.962905262684
2026-01-22T16:58:58.365257+00:00,100001.86368430799,100000,17965.324795841767,-12187.373970420262
2026-01-22T16:58:59.365383+00:00,100000.85780790105,100000,17963.424069964538,-12188.37984682721
2026-01-22T16:59:00.365411+00:00,100003.9795606594,100000,17963.61405350868,-12185.258094068857
2026-01-22T16:59:01.365464+00:00,100002.4767121705,100000,17965.32283141569,-12186.760942557756
2026-01-22T16:59:02.365471+00:00,100508.50098306943,100000,17459.14411345317,-11680.73667165882
2026-01-22T16:59:03.395503+00:00,100002.20038332527,100000,17964.63444516069,-12187.037271402978
2026-01-22T16:59:04.396199+00:00,99985.52772779409,100000,17947.893300523254,-12203.709926934158
2026-01-22T16:59:05.414303+00:00,100002.99050625974,100000,17963.034054189582,-12186.24714846851
2026-01-22T16:59:06.415410+00:00,100503.19596435704,100000,17463.240124044412,-11686.041690371214
2026-01-22T16:59:07.417590+00:00,100002.63112846775,100000,17963.63133106871,-12186.606526260506
2026-01-22T16:59:08.417749+00:00,99998.09270067446,100000,17958.272913557325,-12191.144954053787
2026-01-22T16:59:09.432045+00:00,100501.99538391834,100000,17464.704510189553,-11687.242270809913
2026-01-22T16:59:10.445472+00:00,100055.96114941362,100000,17859.249996232225,-12133.276505314636
2026-01-22T16:59:11.445484+00:00,100002.25053774715,100000,17964.275727495748,-12186.987116981101
2026-01-22T16:59:12.449198+00:00,100001.90607769089,100000,17964.272929822026,-12187.331577037367
2026-01-22T16:59:13.450242+00:00,100475.62799163093,100000,17439.293772573263,-11713.60966309733
2026-01-22T16:59:14.456254+00:00,100006.92851471428,100000,17959.250492798627,-12182.30914001397
2026-01-22T16:59:15.464504+00:00,101007.59046654915,100000,16958.659205119693,-11181.647188179099
2026-01-22T16:59:16.465467+00:00,100001.90362708727,100000,17964.346044581573,-12187.334027640976
2026-01-22T16:59:17.495461+00:00,100040.14781843184,100000,17924.436228743012,-12149.089836296418
2026-01-22T16:59:18.514388+00:00,100003.21854855357,100000,17963.834997218117,-12186.019106174685
2026-01-22T16:59:19.514473+00:00,99997.864363967,100000,17966.454223080887,-12191.373290761256
2026-01-22T16:59:20.515381+00:00,99997.14169779366,100000,17970.741628700172,-12192.095956934589
2026-01-22T16:59:21.515690+00:00,100499.05078043691,100000,17468.33084126336,-11690.186874291347
2026-01-22T16:59:22.515976+00:00,99997.57260502907,100000,17970.07921631144,-12191.66504969918
2026-01-22T16:59:23.517473+00:00,101002.0676716391,100000,16963.34450183738,-11187.169983089148
2026-01-22T16:59:24.520305+00:00,99996.8173515274,100000,17971.168939675503,-12192.420303200857
2026-01-22T16:59:25.544649+00:00,99997.23784638985,100000,17970.581209881853,-12191.999808338402
2026-01-22T16:59:26.550524+00:00,99996.61149536543,100000,17971.329707416735,-12192.62615936282
2026-01-22T16:59:27.556802+00:00,101001.72764945004,100000,16966.779528347834,-11187.510005278207
2026-01-22T16:59:28.564873+00:00,99992.2953164294,100000,17974.043208544495,-12196.94233829886
2026-01-22T16:59:29.565492+00:00,99994.19021382826,100000,17974.529287321537,-12195.047440899998
2026-01-22T16:59:30.565606+00:00,99996.38743349026,100000,17971.546713589894,-12192.85022123799
2026-01-22T16:59:31.567486+00:00,99991.06594641255,100000,17975.78707122252,-12198.17170831571
2026-01-22T16:59:32.614506+00:00,100487.84691834527,100000,17469.95954004511,-11701.390736382991
2026-01-22T16:59:33.615458+00:00,99992.53057699456,100000,17976.259588311175,-12196.707077733701
2026-01-22T16:59:34.617465+00:00,99992.9257528588,100000,17975.903106933838,-12196.31190186944
2026-01-22T16:59:35.617556+00:00,99992.568406194,100000,17976.434082463646,-12196.66924853425
2026-01-22T16:59:36.644352+00:00,100493.04173184682,100000,17475.632680882234,-11696.195922881421
2026-01-22T16:59:37.645287+00:00,99992.62485813464,100000,17975.444554207694,-12196.612796593614
2026-01-22T16:59:38.652530+00:00,99990.5629528963,100000,17973.593469617783,-12198.674701831955
2026-01-22T16:59:39.656290+00:00,99989.31410379901,100000,17978.247871584153,-12199.923550929241
2026-01-22T16:59:40.656381+00:00,99988.91467161443,100000,17978.053436829094,-12200.322983113823
