ts,close,mom_equity,mr_equity,vm_equity
2026-01-20 00:31:00+00:00,3185.45,100.0,100.0,100.0
2026-01-20 00:32:00+00:00,3184.45,100.0,100.0,100.0
2026-01-20 00:33:00+00:00,3184.53,100.0,100.0,100.0
2026-01-20 00:34:00+00:00,3183.21,100.0,100.0,100.0
2026-01-20 00:35:00+00:00,3189.02,100.0,100.0,100.0
2026-01-20 00:36:00+00:00,3188.99,100.0,100.0,100.0
2026-01-20 00:37:00+00:00,3187.75,100.0,100.0,100.0
2026-01-20 00:38:00+00:00,3187.84,100.0,100.0,100.0
2026-01-20 00:39:00+00:00,3188.56,100.0,100.0,100.0
2026-01-20 00:40:00+00:00,3189.21,100.0,100.0,100.0
2026-01-20 00:41:00+00:00,3189.28,100.0,100.0,100.0
2026-01-20 00:42:00+00:00,3192.42,100.0,100.0,100.0
2026-01-20 00:43:00+00:00,3192.35,100.0,100.0,100.0
2026-01-20 00:44:00+00:00,3190.37,100.0,100.0,100.0
2026-01-20 00:45:00+00:00,3190.79,100.0,100.0,100.0
2026-01-20 00:46:00+00:00,3190.56,100.0,100.0,100.0
2026-01-20 00:47:00+00:00,3188.27,100.0,100.0,100.0
2026-01-20 00:48:00+00:00,3187.56,100.0,100.0,100.0
2026-01-20 00:49:00+00:00,3187.2,100.0,100.0,100.0
2026-01-20 00:50:00+00:00,3185.53,100.0,100.0,100.0
2026-01-20 00:51:00+00:00,3183.07,100.0,100.0,100.0
2026-01-20 00:52:00+00:00,3187.33,100.0,100.0,100.0
2026-01-20 00:53:00+00:00,3188.18,100.0,100.0,100.0
2026-01-20 00:54:00+00:00,3187.61,100.0,100.0,100.0
2026-01-20 00:55:00+00:00,3185.55,100.0,100.0,100.0
2026-01-20 00:56:00+00:00,3183.35,100.0,100.0,100.0
2026-01-20 00:57:00+00:00,3184.08,100.0,100.0,100.0
2026-01-20 00:58:00+00:00,3184.52,100.0,100.0,100.0
2026-01-20 00:59:00+00:00,3184.12,100.0,100.0,100.0
2026-01-20 01:00:00+00:00,3183.22,100.0,100.0,100.0
2026-01-20 01:01:00+00:00,3181.34,100.0,99.98500224966254,100.0
2026-01-20 01:02:00+00:00,3181.61,100.0,99.99348796656403,100.0
2026-01-20 01:03:00+00:00,3183.5,100.0,100.05288798487452,100.0
2026-01-20 01:04:00+00:00,3186.39,100.0,100.14371658430164,100.0
2026-01-20 01:05:00+00:00,3188.4,100.0,100.19185699914128,100.0
2026-01-20 01:06:00+00:00,3189.62,100.0,100.19185699914128,100.0
2026-01-20 01:07:00+00:00,3187.16,100.0,100.19185699914128,100.0
2026-01-20 01:08:00+00:00,3184.34,100.0,100.19185699914128,100.0
2026-01-20 01:09:00+00:00,3183.15,100.0,100.19185699914128,100.0
2026-01-20 01:10:00+00:00,3181.64,100.0,100.17683047457008,100.0
2026-01-20 01:11:00+00:00,3177.73,100.0,100.05372056673778,100.0
2026-01-20 01:12:00+00:00,3178.82,100.0,100.08804020856316,100.0
2026-01-20 01:13:00+00:00,3185.35,100.0,100.29364320041607,100.0
2026-01-20 01:14:00+00:00,3185.24,100.0,100.2901797503236,100.0
2026-01-20 01:15:00+00:00,3184.76,100.0,100.27506651355648,100.0
2026-01-20 01:16:00+00:00,3183.2,100.0,100.22594849406327,100.0
2026-01-20 01:17:00+00:00,3185.07,100.0,100.28482714563525,100.0
2026-01-20 01:18:00+00:00,3189.2,100.0,100.39980172405944,100.0
2026-01-20 01:19:00+00:00,3191.13,100.0,100.39980172405944,100.0
2026-01-20 01:20:00+00:00,3191.25,100.0,100.39980172405944,100.0
2026-01-20 01:21:00+00:00,3192.95,100.0,100.39980172405944,100.0
2026-01-20 01:22:00+00:00,3192.3,100.0,100.39980172405944,100.0
2026-01-20 01:23:00+00:00,3191.8,100.0,100.39980172405944,100.0
2026-01-20 01:24:00+00:00,3192.48,100.0,100.39980172405944,100.0
2026-01-20 01:25:00+00:00,3194.0,99.98500224966256,100.39980172405944,100.0
2026-01-20 01:26:00+00:00,3195.96,100.04635810577068,100.39980172405944,100.0
2026-01-20 01:27:00+00:00,3194.93,100.01411497730568,100.39980172405944,100.0
2026-01-20 01:28:00+00:00,3197.35,100.08987067719428,100.39980172405944,100.0
2026-01-20 01:29:00+00:00,3197.58,100.09707059908453,100.39980172405944,100.0
2026-01-20 01:30:00+00:00,3197.33,100.08924459702992,100.39980172405944,100.0
2026-01-20 01:31:00+00:00,3197.91,100.10740092179661,100.39980172405944,100.0
2026-01-20 01:32:00+00:00,3195.37,100.0278887409218,100.39980172405944,100.0
2026-01-20 01:33:00+00:00,3195.27,100.02475834009996,100.39980172405944,100.0
2026-01-20 01:34:00+00:00,3194.43,99.99846297319647,100.39980172405944,100.0
2026-01-20 01:35:00+00:00,3193.56,99.97122848604644,100.39980172405944,100.0
2026-01-20 01:36:00+00:00,3194.0,99.98500224966256,100.39980172405944,100.0
2026-01-20 01:37:00+00:00,3194.43,99.99846297319647,100.39980172405944,100.0
2026-01-20 01:38:00+00:00,3192.07,99.92458551380099,100.39980172405944,100.0
2026-01-20 01:39:00+00:00,3191.33,99.90142054771934,100.39980172405944,100.0
2026-01-20 01:40:00+00:00,3192.54,99.93929839766365,100.39980172405944,100.0
2026-01-20 01:41:00+00:00,3191.01,99.89140326508945,100.39980172405944,100.0
2026-01-20 01:42:00+00:00,3189.0,99.8284822085704,100.39980172405944,100.0
2026-01-20 01:43:00+00:00,3190.45,99.87387302048712,100.39980172405944,100.0
2026-01-20 01:44:00+00:00,3190.78,99.88420334319922,100.39980172405944,100.0
2026-01-20 01:45:00+00:00,3190.64,99.87982078204863,100.39980172405944,100.0
2026-01-20 01:46:00+00:00,3194.44,99.99877601327866,100.39980172405944,100.0
2026-01-20 01:47:00+00:00,3193.95,99.98343704925162,100.39980172405944,100.0
2026-01-20 01:48:00+00:00,3194.98,100.01568017771662,100.39980172405944,100.0
2026-01-20 01:49:00+00:00,3196.88,100.07515779333163,100.39980172405944,100.0
2026-01-20 01:50:00+00:00,3196.64,100.0676448313592,100.39980172405944,100.0
2026-01-20 01:51:00+00:00,3196.58,100.0657665908661,100.39980172405944,100.0
2026-01-20 01:52:00+00:00,3197.33,100.08924459702992,100.39980172405944,100.0
2026-01-20 01:53:00+00:00,3197.9,100.10708788171443,100.39980172405944,100.0
2026-01-20 01:54:00+00:00,3196.84,100.0739056330029,100.39980172405944,100.0
2026-01-20 01:55:00+00:00,3196.19,100.05355802766091,100.39980172405944,100.0
2026-01-20 01:56:00+00:00,3196.11,100.05105370700345,100.39980172405944,100.0
2026-01-20 01:57:00+00:00,3194.93,100.01411497730568,100.39980172405944,100.0
2026-01-20 01:58:00+00:00,3195.78,100.04072338429137,100.39980172405944,100.0
2026-01-20 01:59:00+00:00,3193.28,99.96246336374529,100.39980172405944,100.0
2026-01-20 02:00:00+00:00,3191.51,99.90705526919866,100.39980172405944,100.0
2026-01-20 02:01:00+00:00,3192.08,99.92489855388317,100.39980172405944,100.0
2026-01-20 02:02:00+00:00,3192.5,99.93804623733492,100.39980172405944,100.0
2026-01-20 02:03:00+00:00,3192.63,99.9421157584033,100.39980172405944,100.0
2026-01-20 02:04:00+00:00,3188.98,99.82785612840604,100.39980172405944,100.0
2026-01-20 02:05:00+00:00,3186.83,99.76055251073642,100.38474401245756,100.0
2026-01-20 02:06:00+00:00,3187.32,99.77589147476345,100.4001789508026,100.0
2026-01-20 02:07:00+00:00,3187.14,99.77025675328413,100.39450897345137,100.0
2026-01-20 02:08:00+00:00,3186.18,99.74020490539444,100.36426909424476,100.0
2026-01-20 02:09:00+00:00,3184.78,99.69637929388864,100.32016927040182,100.0
2026-01-20 02:10:00+00:00,3184.98,99.70264009553232,100.32646924523652,100.0
2026-01-20 02:11:00+00:00,3186.78,99.7589873103255,100.3831690187489,100.0
2026-01-20 02:12:00+00:00,3183.9,99.66883176665642,100.2924493811291,100.0
2026-01-20 02:13:00+00:00,3185.77,99.72737026202488,100.35135414583361,100.0
2026-01-20 02:14:00+00:00,3185.32,99.69832646580785,100.33717920245553,100.0
2026-01-20 02:15:00+00:00,3185.86,99.69832646580785,100.35418913450924,100.0
2026-01-20 02:16:00+00:00,3187.91,99.69832646580785,100.41876387656498,100.0
2026-01-20 02:17:00+00:00,3187.17,99.69832646580785,100.39545396967657,100.0
2026-01-20 02:18:00+00:00,3187.0,99.69832646580785,100.39009899106706,100.0
2026-01-20 02:19:00+00:00,3186.75,99.69832646580785,100.38222402252369,100.0
2026-01-20 02:20:00+00:00,3186.51,99.69832646580785,100.37466405272204,100.0
2026-01-20 02:21:00+00:00,3182.99,99.69832646580785,100.26378449563117,100.0
2026-01-20 02:22:00+00:00,3181.99,99.69832646580785,100.23228462145764,100.0
2026-01-20 02:23:00+00:00,3183.5,99.69832646580785,100.27984943145968,100.0
2026-01-20 02:24:00+00:00,3184.77,99.69832646580785,100.31985427166008,100.0
2026-01-20 02:25:00+00:00,3183.68,99.69832646580785,100.28551940881091,100.0
2026-01-20 02:26:00+00:00,3181.5,99.69832646580785,100.2168496831126,100.0
2026-01-20 02:27:00+00:00,3182.3,99.69832646580785,100.24204958245144,100.0
2026-01-20 02:28:00+00:00,3181.05,99.69832646580785,100.20267473973452,100.0
2026-01-20 02:29:00+00:00,3184.46,99.69832646580785,100.31008931066629,100.0
2026-01-20 02:30:00+00:00,3186.8,99.69832646580785,100.38379901623236,100.0
2026-01-20 02:31:00+00:00,3190.21,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:32:00+00:00,3188.22,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:33:00+00:00,3188.93,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:34:00+00:00,3188.76,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:35:00+00:00,3191.57,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:36:00+00:00,3189.92,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:37:00+00:00,3189.63,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:38:00+00:00,3189.5,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:39:00+00:00,3191.87,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:40:00+00:00,3190.48,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:41:00+00:00,3191.29,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:42:00+00:00,3192.27,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:43:00+00:00,3191.65,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:44:00+00:00,3191.6,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:45:00+00:00,3198.42,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:46:00+00:00,3197.53,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:47:00+00:00,3195.14,99.69832646580785,100.47613990512605,100.0
2026-01-20 02:48:00+00:00,3194.56,99.68337395971389,100.47613990512605,100.0
2026-01-20 02:49:00+00:00,3193.76,99.65841067864615,100.47613990512605,100.0
2026-01-20 02:50:00+00:00,3193.9,99.662779252833,100.47613990512605,100.0
2026-01-20 02:51:00+00:00,3192.81,99.6287667823782,100.47613990512605,100.0
2026-01-20 02:52:00+00:00,3192.78,99.62783065933817,100.47613990512605,100.0
2026-01-20 02:53:00+00:00,3196.36,99.73954134211631,100.47613990512605,100.0
2026-01-20 02:54:00+00:00,3195.41,99.70989744584837,100.47613990512605,100.0
2026-01-20 02:55:00+00:00,3197.09,99.76232033609064,100.47613990512605,100.0
2026-01-20 02:56:00+00:00,3196.11,99.73174031678265,100.47613990512605,100.0
2026-01-20 02:57:00+00:00,3194.96,99.69585560024777,100.47613990512605,100.0
2026-01-20 02:58:00+00:00,3192.32,99.61347677272421,100.47613990512605,100.0
2026-01-20 02:59:00+00:00,3192.96,99.63344739757841,100.47613990512605,100.0
2026-01-20 03:00:00+00:00,3193.27,99.64312066899215,100.47613990512605,100.0
2026-01-20 03:01:00+00:00,3192.2,99.60973228056405,100.47613990512605,100.0
2026-01-20 03:02:00+00:00,3191.01,99.57259939997579,100.47613990512605,100.0
2026-01-20 03:03:00+00:00,3191.33,99.58258471240288,100.47613990512605,100.0
2026-01-20 03:04:00+00:00,3191.23,99.57946430226941,100.47613990512605,100.0
2026-01-20 03:05:00+00:00,3189.62,99.52922569912057,100.47613990512605,100.0
2026-01-20 03:06:00+00:00,3189.43,99.52329691986698,100.47613990512605,100.0
2026-01-20 03:07:00+00:00,3187.81,99.47274627570481,100.47613990512605,100.0
2026-01-20 03:08:00+00:00,3187.13,99.45152748679722,100.47613990512605,100.0
2026-01-20 03:09:00+00:00,3187.22,99.45433585591734,100.47613990512605,100.0
2026-01-20 03:10:00+00:00,3184.96,99.38381458690097,100.46107074451436,100.0
2026-01-20 03:11:00+00:00,3186.44,99.4299966568763,100.50775339820605,100.0
2026-01-20 03:12:00+00:00,3185.78,99.40940194999541,100.48693545804625,100.0
2026-01-20 03:13:00+00:00,3186.7,99.4381097232233,100.51595440493566,100.0
2026-01-20 03:14:00+00:00,3187.04,99.4487191176771,100.52667879835133,100.0
2026-01-20 03:15:00+00:00,3188.09,99.48148342407852,100.55979824860557,100.0
2026-01-20 03:16:00+00:00,3189.3,99.51924038669348,100.59796447223188,100.0
2026-01-20 03:17:00+00:00,3189.51,99.51086437898657,100.60458836228273,100.0
2026-01-20 03:18:00+00:00,3188.23,99.51086437898657,100.56421417530613,100.0
2026-01-20 03:19:00+00:00,3190.34,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:20:00+00:00,3188.04,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:21:00+00:00,3191.0,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:22:00+00:00,3189.72,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:23:00+00:00,3190.93,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:24:00+00:00,3190.01,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:25:00+00:00,3189.32,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:26:00+00:00,3188.31,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:27:00+00:00,3189.46,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:28:00+00:00,3189.72,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:29:00+00:00,3188.9,99.51086437898657,100.61567388387549,100.0
2026-01-20 03:30:00+00:00,3185.78,99.51086437898657,100.60058379630604,100.0
2026-01-20 03:31:00+00:00,3186.0,99.51086437898657,100.60753095789131,100.0
2026-01-20 03:32:00+00:00,3185.71,99.51086437898657,100.59837333580163,100.0
2026-01-20 03:33:00+00:00,3186.01,99.51086437898657,100.60784673796338,100.0
2026-01-20 03:34:00+00:00,3188.39,99.51086437898657,100.68300239511333,100.0
2026-01-20 03:35:00+00:00,3187.15,99.51086437898657,100.64384566617807,100.0
2026-01-20 03:36:00+00:00,3187.09,99.51086437898657,100.64195098574572,100.0
2026-01-20 03:37:00+00:00,3188.6,99.51086437898657,100.68963377662656,100.0
2026-01-20 03:38:00+00:00,3188.08,99.51086437898657,100.67321321287952,100.0
2026-01-20 03:39:00+00:00,3188.47,99.51086437898657,100.6855286356898,100.0
2026-01-20 03:40:00+00:00,3187.76,99.51086437898657,100.66310825057366,100.0
2026-01-20 03:41:00+00:00,3188.48,99.51086437898657,100.68584441576186,100.0
2026-01-20 03:42:00+00:00,3188.48,99.51086437898657,100.68584441576186,100.0
2026-01-20 03:43:00+00:00,3187.62,99.51086437898657,100.65868732956481,100.0
2026-01-20 03:44:00+00:00,3189.29,99.51086437898657,100.71142260159861,100.0
2026-01-20 03:45:00+00:00,3189.17,99.51086437898657,100.70763324073391,100.0
2026-01-20 03:46:00+00:00,3188.08,99.51086437898657,100.67321321287952,100.0
2026-01-20 03:47:00+00:00,3188.87,99.51086437898657,100.69815983857215,100.0
2026-01-20 03:48:00+00:00,3190.68,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:49:00+00:00,3189.63,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:50:00+00:00,3189.57,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:51:00+00:00,3189.95,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:52:00+00:00,3189.22,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:53:00+00:00,3187.52,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:54:00+00:00,3187.21,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:55:00+00:00,3187.68,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:56:00+00:00,3187.98,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:57:00+00:00,3187.43,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:58:00+00:00,3188.4,99.51086437898657,100.74020273421003,100.0
2026-01-20 03:59:00+00:00,3188.67,99.51086437898657,100.74020273421003,100.0
2026-01-20 04:00:00+00:00,3186.96,99.51086437898657,100.74020273421003,100.0
2026-01-20 04:01:00+00:00,3187.42,99.51086437898657,100.74020273421003,100.0
2026-01-20 04:02:00+00:00,3186.0,99.51086437898657,100.72509397011449,100.0
2026-01-20 04:03:00+00:00,3187.3,99.51086437898657,100.7661933493239,100.0
2026-01-20 04:04:00+00:00,3186.08,99.51086437898657,100.72762316268123,100.0
2026-01-20 04:05:00+00:00,3188.42,99.51086437898657,100.78648180495136,100.0
2026-01-20 04:06:00+00:00,3187.62,99.51086437898657,100.78648180495136,100.0
2026-01-20 04:07:00+00:00,3186.55,99.51086437898657,100.77136610003635,100.0
2026-01-20 04:08:00+00:00,3186.43,99.51086437898657,100.767571223467,100.0
2026-01-20 04:09:00+00:00,3185.36,99.51086437898657,100.73373357405713,100.0
2026-01-20 04:10:00+00:00,3184.47,99.51086437898657,100.70558823950124,100.0
2026-01-20 04:11:00+00:00,3184.32,99.51086437898657,100.7008446437896,100.0
2026-01-20 04:12:00+00:00,3184.12,99.51086437898657,100.69451984950736,100.0
2026-01-20 04:13:00+00:00,3184.33,99.51086437898657,100.70116088350369,100.0
2026-01-20 04:14:00+00:00,3184.4,99.51086437898657,100.70337456150247,100.0
2026-01-20 04:15:00+00:00,3183.19,99.51086437898657,100.66510955609505,100.0
2026-01-20 04:16:00+00:00,3183.12,99.51086437898657,100.66289587809626,100.0
2026-01-20 04:17:00+00:00,3182.25,99.51086437898657,100.63538302296861,100.0
2026-01-20 04:18:00+00:00,3181.93,99.51086437898657,100.62526335211706,100.0
2026-01-20 04:19:00+00:00,3183.37,99.51086437898657,100.67080187094903,100.0
2026-01-20 04:20:00+00:00,3182.17,99.51086437898657,100.63285310525572,100.0
2026-01-20 04:21:00+00:00,3183.11,99.51086437898657,100.66257963838216,100.0
2026-01-20 04:22:00+00:00,3183.15,99.51086437898657,100.6638445972386,100.0
2026-01-20 04:23:00+00:00,3183.5,99.51086437898657,100.67491298723249,100.0
2026-01-20 04:24:00+00:00,3183.46,99.51086437898657,100.67364802837604,100.0
2026-01-20 04:25:00+00:00,3184.6,99.51086437898657,100.7096993557847,100.0
2026-01-20 04:26:00+00:00,3184.9,99.51086437898657,100.71918654720803,100.0
2026-01-20 04:27:00+00:00,3183.37,99.51086437898657,100.67080187094903,100.0
2026-01-20 04:28:00+00:00,3183.21,99.51086437898657,100.66574203552327,100.0
2026-01-20 04:29:00+00:00,3185.78,99.51086437898657,100.74701564204979,100.0
2026-01-20 04:30:00+00:00,3186.25,99.51086437898657,100.761878908613,100.0
2026-01-20 04:31:00+00:00,3187.68,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:32:00+00:00,3188.5,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:33:00+00:00,3189.08,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:34:00+00:00,3187.44,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:35:00+00:00,3185.62,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:36:00+00:00,3184.86,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:37:00+00:00,3185.47,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:38:00+00:00,3185.49,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:39:00+00:00,3185.6,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:40:00+00:00,3184.48,99.51086437898657,100.7919801225527,100.0
2026-01-20 04:41:00+00:00,3181.36,99.51086437898657,100.77686359301374,100.0
2026-01-20 04:42:00+00:00,3181.91,99.51086437898657,100.7942861025619,100.0
2026-01-20 04:43:00+00:00,3183.53,99.51086437898657,100.84560331250378,100.0
2026-01-20 04:44:00+00:00,3182.38,99.51086437898657,100.80917442890306,100.0
2026-01-20 04:45:00+00:00,3183.48,99.51086437898657,100.8440194479994,100.0
2026-01-20 04:46:00+00:00,3184.15,99.51086437898657,100.86524323235808,100.0
2026-01-20 04:47:00+00:00,3184.22,99.51086437898657,100.8674606426642,100.0
2026-01-20 04:48:00+00:00,3183.64,99.51086437898657,100.84908781441341,100.0
2026-01-20 04:49:00+00:00,3183.94,99.51086437898657,100.85859100143969,100.0
2026-01-20 04:50:00+00:00,3183.46,99.51086437898657,100.84338590219765,100.0
2026-01-20 04:51:00+00:00,3182.09,99.51086437898657,100.79998801477767,100.0
2026-01-20 04:52:00+00:00,3176.66,99.51086437898657,100.62798032960212,100.0
2026-01-20 04:53:00+00:00,3171.99,99.51086437898657,100.48004738489314,100.0
2026-01-20 04:54:00+00:00,3173.05,99.51086437898657,100.51362531238598,100.0
2026-01-20 04:55:00+00:00,3173.76,99.51086437898657,100.53611618834816,100.0
2026-01-20 04:56:00+00:00,3175.2,99.51086437898657,100.58173148607426,100.0
2026-01-20 04:57:00+00:00,3174.11,99.51086437898657,100.54720323987881,100.0
2026-01-20 04:58:00+00:00,3170.76,99.51086437898657,100.44108431808543,100.0
2026-01-20 04:59:00+00:00,3172.76,99.51086437898657,100.50443889826059,100.0
2026-01-20 05:00:00+00:00,3158.59,99.51086437898657,100.05557169771961,100.0
2026-01-20 05:01:00+00:00,3168.18,99.51086437898657,100.35935690965947,100.0
2026-01-20 05:02:00+00:00,3167.43,99.51086437898657,100.33559894209378,100.0
2026-01-20 05:03:00+00:00,3164.16,99.51086437898657,100.2320142035074,100.0
2026-01-20 05:04:00+00:00,3165.32,99.51086437898657,100.26875986000901,100.0
2026-01-20 05:05:00+00:00,3169.38,99.51086437898657,100.39736965776457,100.0
2026-01-20 05:06:00+00:00,3166.02,99.51086437898657,100.2909339630703,100.0
2026-01-20 05:07:00+00:00,3166.51,99.51086437898657,100.30645583521323,100.0
2026-01-20 05:08:00+00:00,3165.8,99.51086437898657,100.28396495925105,100.0
2026-01-20 05:09:00+00:00,3162.66,99.51086437898657,100.18449826837605,100.0
2026-01-20 05:10:00+00:00,3163.15,99.51086437898657,100.20002014051896,100.0
2026-01-20 05:11:00+00:00,3155.81,99.51086437898657,99.96750883127615,100.0
2026-01-20 05:12:00+00:00,3157.69,99.51086437898657,100.0270621366408,100.0
2026-01-20 05:13:00+00:00,3156.44,99.51086437898657,99.98746552403132,100.0
2026-01-20 05:14:00+00:00,3156.82,99.51086437898657,99.99950289426461,100.0
2026-01-20 05:15:00+00:00,3158.31,99.51086437898657,100.04670205649509,100.0
2026-01-20 05:16:00+00:00,3161.17,99.51086437898657,100.13729910614556,100.0
2026-01-20 05:17:00+00:00,3159.71,99.51086437898657,100.0910502626177,100.0
2026-01-20 05:18:00+00:00,3162.08,99.51086437898657,100.16612544012526,100.0
2026-01-20 05:19:00+00:00,3163.12,99.51086437898657,100.19906982181634,100.0
2026-01-20 05:20:00+00:00,3162.51,99.51086437898657,100.17974667486293,100.0
2026-01-20 05:21:00+00:00,3162.12,99.51086437898657,100.16739253172875,100.0
2026-01-20 05:22:00+00:00,3162.46,99.51086437898657,100.17816281035853,100.0
2026-01-20 05:23:00+00:00,3164.03,99.51086437898657,100.22789615579603,100.0
2026-01-20 05:24:00+00:00,3165.38,99.51086437898657,100.27066049741426,100.0
2026-01-20 05:25:00+00:00,3166.25,99.51086437898657,100.29821973979045,100.0
2026-01-20 05:26:00+00:00,3166.02,99.51086437898657,100.2909339630703,100.0
2026-01-20 05:27:00+00:00,3166.53,99.51086437898657,100.30708938101498,100.0
2026-01-20 05:28:00+00:00,3166.51,99.51086437898657,100.30645583521323,100.0
2026-01-20 05:29:00+00:00,3166.86,99.51086437898657,100.31754288674388,100.0
2026-01-20 05:30:00+00:00,3166.77,99.51086437898657,100.31469193063599,100.0
2026-01-20 05:31:00+00:00,3169.3,99.51086437898657,100.39483547455757,100.0
2026-01-20 05:32:00+00:00,3169.27,99.51086437898657,100.39388515585493,100.0
2026-01-20 05:33:00+00:00,3170.62,99.51086437898657,100.43664949747316,100.0
2026-01-20 05:34:00+00:00,3170.16,99.51086437898657,100.42207794403288,100.0
2026-01-20 05:35:00+00:00,3169.24,99.51086437898657,100.3929348371523,100.0
2026-01-20 05:36:00+00:00,3167.76,99.51086437898657,100.3460524478227,100.0
2026-01-20 05:37:00+00:00,3169.49,99.51086437898657,100.4008541596742,100.0
2026-01-20 05:38:00+00:00,3167.14,99.51086437898657,100.32641252796839,100.0
2026-01-20 05:39:00+00:00,3164.8,99.51086437898657,100.25228766916347,100.0
2026-01-20 05:40:00+00:00,3165.21,99.51086437898657,100.26527535809937,100.0
2026-01-20 05:41:00+00:00,3163.12,99.51086437898657,100.19906982181634,100.0
2026-01-20 05:42:00+00:00,3164.0,99.51086437898657,100.2269458370934,100.0
2026-01-20 05:43:00+00:00,3165.92,99.51086437898657,100.28776623406155,100.0
2026-01-20 05:44:00+00:00,3167.2,99.51086437898657,100.32831316537364,100.0
2026-01-20 05:45:00+00:00,3168.58,99.51086437898657,100.35697202152065,100.0
